Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Chevrolet Spin 1.8 Ltz 7as At 105cv,Buenos Aires Interior,Chevrolet,Spin,2017,1.8 Ltz 7as At 105cv,Plateado,Nafta,5,Automática,1.8,Monovolumen,95000,Sí,Sí,Hidráulica,Delantera,7,53 L,105,4360,1664,1654,2464 mm,18000000
Audi A3 Sportback 1.4 Tfsi Stronic 122cv,Córdoba,Audi,A3 Sportback,2014,1.4 Tfsi Stronic 122cv,Blanco,Nafta,5,Automática,1.4,Hatchback,111111,No,Sí,Asistida,Delantera,5,50 L,122,4237,1421,1983,3002 mm,15500
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Bs.As. G.B.A. Norte,Toyota,SW4,2023,2.8 Srx 204Cv 4X4 7As At,,Diésel,5,Automática,2.8,SUV,13000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,52000
Fiat Cronos 1.3 Drive Mt,Capital Federal,Fiat,Cronos,2024,1.3 Drive Mt,Negro,Nafta,4,Manual,1.3,Sedán,5000,No,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,23500000
Volkswagen Gol 1.6,Buenos Aires Interior,Volkswagen,Gol,2008,1.6,,Nafta,3,,,,118000,,,,,,,,,,,,8000000
Suzuki Grand Vitara 2.4 Jiii,Bs.As. G.B.A. Sur,Suzuki,Grand Vitara,2010,2.4 Jiii,Negro,Nafta,5,Manual,2.4,SUV,145000,Sí,,Hidráulica,4x4,7,66 L,165,4760,1740,1810,2640 mm,16900000
Fiat Punto 1.6 Essence,Bs.As. G.B.A. Sur,Fiat,Punto,2013,1.6 Essence,Verde,Nafta,5,Manual,1.6,Hatchback,117700,No,Sí,Hidráulica,Delantera,5,60 L,115,4030,1505,1687,2510 mm,9500
Volkswagen Vento 2.5 Advance Plus 170cv,Córdoba,Volkswagen,Vento,2016,2.5 Advance Plus 170cv,Gris,Nafta,5,Manual,2.5,Sedán,123000,No,Sí,Eléctrica,Delantera,5,55 L,170,4659,1473,1778,2651 mm,14000
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Capital Federal,Ford,Ranger Raptor,2021,2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,40000,Sí,,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,44500
Peugeot 2008 1.6 Feline am20,Capital Federal,Peugeot,2008,2021,1.6 Feline am20,,Nafta,5,Manual,1.6,SUV,39300,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,22000000
Chevrolet Onix 1.4 Ltz 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2018,1.4 Ltz 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,118000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,11000
Fiat Toro 2.0 Freedom 4x4,Bs.As. G.B.A. Oeste,Fiat,Toro,2019,2.0 Freedom 4x4,Rojo,Diésel,4,Manual,2.0,Pick-Up,44000,,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,17900
Chevrolet Tracker 1.8 Ltz,Bs.As. G.B.A. Norte,Chevrolet,Tracker,2017,1.8 Ltz,Plateado,Nafta,5,Manual,1.8,SUV,115000,,Sí,Asistida,4x2,5,53 L,141,4248,1674,1657,2465 mm,12500
Chevrolet Tracker 1.8 Ltz+ 140cv,Córdoba,Chevrolet,Tracker,2017,,,Nafta,5,Automática,1.8,SUV,152000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,18300000
Volkswagen Amarok 3.0 V6 Cd Highline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2022,3.0 V6 Cd Highline,,Diésel,4,Automática,3.0,Pick-Up,42000,Sí,Sí,,4x4Capacidad de la batería95 AhTiempo de carga1 hTipo de cargador1Autonomia de la batería1900 km,5,80 L,224,5254,1834,1944,3095 mm,37200
Jeep Renegade 1.8 Sport,Bs.As. Costa Atlántica,Jeep,Renegade,2019,1.8 Sport,,Nafta,5,Manual,1.8,SUV,86000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,19000
Chevrolet Prisma 1.4 Joy Ls 98cv,Entre Ríos,Chevrolet,Prisma,2018,1.4 Joy Ls 98cv,Blanco,Nafta,4,Manual,1.4,Sedán,126000,,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13800000
Peugeot 207 1.6 Gti 156cv,Neuquén,Peugeot,207,2012,1.6 Gti 156cv,,Nafta,2,Manual,1.6,Hatchback,103000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,4030,1473,1669,2443 mm,12500000
Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2022,2.0 Cd Tdi 180cv Comfortline,Blanco,Diésel,4,Manual,2.0,Pick-Up,107000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,26200
Mercedes-Benz Clase C 1.8 C200 City Cgi B.efficiency,Bs.As. G.B.A. Oeste,,Clase C,2013,1.8 C200 City Cgi B.efficiency,Negro,Nafta,4,Manual,1.8,Sedán,104000,Sí,Sí,Asistida,Delantera,5,66 L,184,4581,1445,1770,2760 mm,18500
Fiat Cronos 1.3 Gse Drive,Buenos Aires Interior,Fiat,Cronos,2023,1.3 Gse Drive,,Nafta,4,Manual,1.3,Sedán,10300,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,16999
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Bs.As. G.B.A. Norte,,C4 Cactus,2018,,Plateado,Nafta,5,Automática,1.2,SUV,107000,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,11900
Peugeot 206 1.9 Xrd,Bs.As. G.B.A. Oeste,Peugeot,206,2004,1.9 Xrd,Gris,Diésel,5,Manual,1.9,Hatchback,170000,,,,Delantera,5,50 L,70,3835,1426,1652,2442 mm,4600
Renault Duster 2.0 4x4 Tech Road 138cv,Córdoba,Renault,Duster,2013,2.0 4x4 Tech Road 138cv,Gris,Nafta,5,Manual,2.0,SUV,128000,,,Hidráulica,4x4,5,50 L,138,4315,1695,1822,2673 mm,14500000
Citroën C4 2.0 Exclusive Am71,Bs.As. Costa Atlántica,,C4,2012,2.0 Exclusive Am71,Negro,Nafta,5,Manual,2.0,Hatchback,139000,Sí,Sí,Asistida,Delantera,5,60 L,143,4260,1471,1735,2620 mm,8000
Audi A3 1.8 T Fsi Mt 160cv,Bs.As. G.B.A. Oeste,Audi,A3,2010,1.8 T Fsi Mt 160cv,Negro,Nafta,2,Manual,1.8,Cabriolet,194000,No,Sí,Asistida,Delantera,4,55 L,160,4238,1425,1854,2751 mm,10000
Renault Sandero Stepway 1.6 PRIVILEGE L15,Córdoba,Renault,Sandero Stepway,2018,1.6 PRIVILEGE L15,Gris,Nafta,5,Manual,,Hatchback,87000,Sí,Sí,,Delantera,5,50 L,,,,,,18900000
Volkswagen Bora 2.0,Buenos Aires Interior,Volkswagen,Bora,2010,2.0,,Nafta,5,,,,180000,,,,,,,,,,,,11000
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Sur,Fiat,Fiorino,2024,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,1000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,19000000
Peugeot Partner 1.6 Hdi Furgon Confort 5as,Buenos Aires Interior,Peugeot,Partner,2016,1.6 Hdi Furgon Confort 5as,Plateado,Diésel,4,Manual,1.6,Furgón,118000,,,Hidráulica,Delantera,5,55 L,90,4137,1800,1960,2693 mm,14000000
Peugeot 308 1.6 Allure Pack,Córdoba,Peugeot,308,2019,1.6 Allure Pack,Gris,Nafta,5,Manual,1.6,Hatchback,75000,Sí,,Hidráulica,Delantera,5,60 L,115,4292,1518,1814,2608 mm,18000000
Honda CR-V 2.4 Ex L At 4wd,Capital Federal,Honda,CR-V,2009,2.4 Ex L At 4wd,Negro,Nafta,5,Automática,2.4,SUV,230000,Sí,,Eléctrica,4x4,5,58 L,170,4520,1680,1656,2465 mm,10900
Chevrolet Onix 1.4 JOY LS  PLUS MT,Bs.As. G.B.A. Norte,Chevrolet,Onix,2017,1.4 JOY LS  PLUS MT,Blanco,Nafta,5,Manual,1,Hatchback,35000,No,No,Asistida,4x2,5,54 L,98,3930,1484,1656,2465 mm,13510000
Peugeot 207 1.4 Sedan Allure 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2013,1.4 Sedan Allure 75cv,,Nafta,4,Manual,1.4,Sedán,89000,,Sí,Hidráulica,Delantera,5,50 L,75,4235,1446,1720,2540 mm,9500000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Capital Federal,Toyota,SW4,2022,2.8 Srx 204Cv 4X4 7As At,Blanco,Diésel,5,Automática,2.8,SUV,117000,,Sí,,4x4,7,80 L,204,4795,1835,1855,2745 mm,54500000
Peugeot 208 1.2 New Like,Bs.As. G.B.A. Oeste,Peugeot,208,2023,1.2 New Like,,Nafta,5,Manual,1.2,Hatchback,21000,,Sí,Asistida,Delantera,5,47 L,89,4075,1453,1738,2538 mm,20500000
Toyota Corolla 1.8 Se-g Cvt 140cv,Córdoba,Toyota,Corolla,2022,1.8 Se-g Cvt 140cv,Plateado,Nafta,4,Automática,1.8,Sedán,44000,No,Sí,electronic,Delantera,5,57 L,140,4620,1460,1775,2700 mm,28500000
Peugeot Partner Patagónica 1.4,Bs.As. G.B.A. Norte,Peugeot,Partner Patagónica,2013,1.4,Gris,Nafta,4,Manual,1.4,Monovolumen,125000,No,Sí,Hidráulica,Delantera,5,55 L,75,4137,1823,1720,2728 mm,11500000
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Capital Federal,Fiat,Toro,2021,2.0 Volcano 4x4 At Pack Premium,Rojo,Diésel,4,Automática,2.0,Pick-Up,53300,,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,31900000
Peugeot 208 1.6 Gt Thp,Bs.As. G.B.A. Norte,Peugeot,208,2016,1.6 Gt Thp,Rojo,Nafta,5,Manual,1.6,Hatchback,98000,,Sí,Hidráulica,Delantera,5,55 L,165,3975,1470,1740,2540 mm,13000
Renault Duster Oroch 1.6 Dynamique,Bs.As. Costa Atlántica,Renault,Duster Oroch,2016,1.6 Dynamique,,Nafta,4,Manual,1.6,SUV,96000,,,,4x2,5,50 L,110,4329,1683,1821,2829 mm,18400000
Honda CR-V 2.4 Lx 2wd 185cv At,Buenos Aires Interior,Honda,CR-V,2014,2.4 Lx 2wd 185cv At,,Nafta,5,Automática,2.4,SUV,142000,Sí,,Eléctrica,4x2,5,58 L,185,4530,1655,1770,2640 mm,13000000
Peugeot 208 1.6 Allure Pack Tiptronic,Capital Federal,Peugeot,208,2023,1.6 Allure Pack Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,12500,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,18500
Chevrolet Cruze CRUZE LTZ PLUS  1.4  AT 5 PTAS.,Capital Federal,Chevrolet,Cruze,2017,CRUZE LTZ PLUS  1.4  AT 5 PTAS.,Gris claro,Nafta,4,Automática,1.4,Sedán,140000,Sí,,Hidráulica,Delantera,5,55 L,153,4665,1484,2042,2700 mm,19000000
Ford Ecosport 1.6 Se 110cv 4x2,Santa Fe,Ford,Ecosport,2017,1.6 Se 110cv 4x2,,Nafta,5,Manual,1.6,SUV,110000,,Sí,Asistida,4x2,5,52 L,110,4241,1693,1821,2608 mm,16700000
Chevrolet Cruze 1.4 T Manual Full,Córdoba,Chevrolet,Cruze,2018,1.4 t full,Azul,Nafta,4,Manual,1.4,Hatchback,95000,,,Hidráulica,,,,,,,,,16500
Nissan Kicks 1.6 Advance 120cv At,Catamarca,Nissan,Kicks,2018,1.6 Advance 120cv At,Gris,Nafta,5,Automática,1.6,Hatchback,66000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,28500000
Toyota Corolla 2.0 Xei Cvt 170cv,Capital Federal,Toyota,Corolla,2023,2.0 Xei Cvt 170cv,Plateado,Nafta,4,Automática,2.0,Sedán,2000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,26900
Renault Captur 1.6 Intens Cvt,Capital Federal,Renault,Captur,2018,1.6 Intens Cvt,Blanco,Nafta,5,Automática,1.6,SUV,118000,Sí,,Asistida,Delantera,5,45 L,115,4122,1556,1778,2670 mm,24000000
Renault Sandero Stepway 1.6 Privilege 105cv,Córdoba,Renault,Sandero Stepway,2017,1.6 Privilege 105cv,Naranja,Nafta,5,Manual,1.6,Hatchback,118602,Sí,,Hidráulica,Delantera,5,50 L,105,4066,1559,1761,2590 mm,16900000
Ford Ecosport 1.6 My10 Xls Plus 4x2,Santa Fe,Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,,Nafta,5,Manual,1.6,SUV,132000,,Sí,Hidráulica,4x2,5,54 L,98,4240,1679,1762,2612 mm,10000000
Peugeot Partner 1.6 Hdi Furgon Confort 92 5as,Capital Federal,Peugeot,Partner,2019,1.6 Hdi Furgon Confort 92 5as,Gris,Diésel,4,Manual,1.6,Furgón,62000,,Sí,Hidráulica,Delantera,5,55 L,92,4137,1800,1960,2693 mm,18000000
Peugeot 208 1.6 Feline Pack Cuir,Córdoba,Peugeot,208,2014,1.6 Feline Pack Cuir,,Nafta/GNC,5,Manual,1.6,Hatchback,100000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,14800000
Fiat Cronos 1.3 Drive Mt,Capital Federal,Fiat,Cronos,2024,1.3 Drive Mt,,Nafta,4,Manual,1.3,Sedán,50000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,2500000
Volkswagen Amarok 2.0 Cs Tdi 140cv 4x4 Startline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2016,2.0 Cs Tdi 140cv 4x4 Startline,,Diésel,2,Manual,2.0,Pick-Up,142000,,,Hidráulica,4x4,3,80 L,140,5254,1820,1944,3095 mm,16900
Peugeot 308 1.6 Allure,Bs.As. G.B.A. Norte,Peugeot,308,2013,1.6 Allure,,Nafta,5,Manual,1.6,Hatchback,135000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,9200
Chevrolet Prisma 1.4 Joy Ls,Bs.As. G.B.A. Oeste,Chevrolet,Prisma,2020,1.4 Joy Ls,Blanco,Nafta,4,Manual,1.4,Sedán,68389,No,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13500
Chevrolet Onix 1.0 Turbo Premier I Mt,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2020,1.0 Turbo Premier I Mt,Plateado,Nafta,5,Manual,1.0,Hatchback,80000,No,Sí,Asistida,Delantera,5,54 L,116,3930,1484,1656,2465 mm,19699999
Toyota Hilux Pick-Up 2.8 Cd Srv 177cv 4x4 At,Buenos Aires Interior,Toyota,Hilux Pick-Up,2016,2.8 Cd Srv 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,240000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,24600
Volkswagen Gol 1.4 Power 83cv 5 p,Bs.As. G.B.A. Sur,Volkswagen,Gol,2014,1.4 Power 83cv 5 p,Plateado,Nafta,5,Manual,1.4,Hatchback,120000,,,,Delantera,5,51 L,83,3951,1414,1656,2465 mm,7200000
Toyota Corolla 1.8 Xei Mt Pack 140cv,Buenos Aires Interior,Toyota,Corolla,2014,1.8 Xei Mt Pack 140cv,,Nafta,4,Manual,1.8,Sedán,167000,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1760,2600 mm,18000000
Fiat Punto 1.4 Attractive C/radio Integrada,Córdoba,Fiat,Punto,2013,,Gris,Nafta,5,Manual,1.4,Hatchback,117000,No,Sí,Hidráulica,Delantera,5,60 L,87,4065,1499,1789,2595 mm,12000000
Volkswagen Tiguan Allspace 2.0 Tsi Comfortline Dsg,Bs.As. G.B.A. Norte,Volkswagen,Tiguan Allspace,2018,2.0 Tsi Comfortline Dsg,,Nafta,5,Automática,2.0,SUV,80000,Sí,,Asistida,4x4,5,64 L,220,4427,1683,1809,2604 mm,26900
Volkswagen Gol 1.6 I Power 701,Bs.As. G.B.A. Norte,Volkswagen,Gol,2011,1.6 I Power 701,Gris,Nafta,3,Manual,1.6,Hatchback,119000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1656,2465 mm,6600000
Mercedes-Benz Sprinter 2.5 413 Minibus 4025 19+1,Bs.As. G.B.A. Sur,,Sprinter,2007,,,Diésel,3,Manual,2.5,,100000,,Sí,Eléctrica,Delantera,20,80 L,115,6995,2767,1994,4025 mm,18500
BMW X1 2.0 Sdrive 20i Sportline 192cv,Bs.As. G.B.A. Sur,BMW,X1,2017,2.0 Sdrive 20i Sportline 192cv,Gris,Nafta,5,Manual,2.0,SUV,65000,,No,Hidráulica,4x2,5,61 L,184,4477,1545,1722,2489 mm,30900
Hyundai Santa Fe 2.4 Gls 7as 6mt 4wd,Bs.As. G.B.A. Sur,Hyundai,Santa Fe,2011,2.4 Gls 7as 6mt 4wd,Dorado,Nafta,5,Manual,2.4,SUV,120000,Sí,Sí,Hidráulica,4x4,5,75 L,175,4675,1795,1890,2700 mm,14000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2016,,Gris,Nafta,5,Automática,1.8,SUV,130000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,12900
Peugeot 408 1.6 Allure Hdi 115cv,Bs.As. G.B.A. Norte,Peugeot,408,2011,1.6 Allure Hdi 115cv,,Diésel,4,Manual,1.6,Sedán,128000,,,Asistida,Delantera,5,60 L,115,4690,1505,1815,2710 mm,9000
Fiat Toro 2.0 Ranch 4x4 At,Capital Federal,Fiat,Toro,2021,2.0 Ranch 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,28000,Sí,Sí,,4x4,5,60 L,170,4915,1690,1669,2443 mm,27800
Fiat Palio 1.4 Attractive 85cv,Córdoba,Fiat,Palio,2016,1.4 Attractive 85cv,,Nafta,5,Manual,1.4,Hatchback,110000,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1922,4025 mm,11000000
Fiat Argo 1.3 Drive Gse,Bs.As. G.B.A. Norte,Fiat,Argo,2019,1.3 Drive Gse,,Nafta,5,Manual,1.3,Hatchback,48500,Sí,Sí,Eléctrica,Delantera,5,48 L,99,3998,1500,1724,2521 mm,14000
Peugeot 206 1.6 Premium,Capital Federal,Peugeot,206,2006,1.6 Premium,,Nafta,5,Manual,1.6,Hatchback,182000,,,,Delantera,5,50 L,90,3835,1432,1652,2442 mm,4500
Volkswagen Amarok 3.0 V6 Cd Highline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2021,3.0 V6 Cd Highline,Blanco,Diésel,4,Automática,3.0,Pick-Up,37000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,38000
Volkswagen Bora 2.0 Trendline,Bs.As. G.B.A. Norte,Volkswagen,Bora,2008,2.0 Trendline,Dorado,Nafta,4,Manual,2.0,Sedán,132000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1437,1739,2512 mm,10500000
Toyota Yaris 1.5 107cv Xls Cvt,Córdoba,Toyota,Yaris,2021,1.5 107cv Xls Cvt,Rojo,Nafta,5,Automática,1.5,Hatchback,35500,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,25500000
Chevrolet Agile 1.4 Ls,Río Negro,Chevrolet,Agile,2015,1.4 Ls,,Nafta,5,Manual,1.4,Hatchback,48000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1835,3085 mm,14000000
Toyota Etios 1.5 Platinum,Córdoba,Toyota,Etios,2018,1.5 Platinum,,Nafta,5,Manual,1.5,Hatchback,63000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,18500000
Citroën C3 1.6 16v Vti 115 Feel Pack,Bs.As. Costa Atlántica,,C3,2023,1.6 16v Vti 115 Feel Pack,Azul,Nafta,5,Manual,1.6,Hatchback,10000,,Sí,Eléctrica,Delantera,5,47 L,90,3981,1604,1733,2540 mm,25500000
Toyota Hilux 2.5 Dx Pack Cab Doble 4x2 (2009),Bs.As. G.B.A. Sur,Toyota,Hilux,2008,,,Diésel,4,Manual,2.5,Pick-Up,260000,,,Hidráulica,4x2,5,80 L,102,5255,1820,1855,2860 mm,15000
Toyota Hilux 2.4 Cs Dx 150cv 4x2,Bs.As. G.B.A. Norte,Toyota,Hilux,2022,2.4 Cs Dx 150cv 4x2,Gris,Diésel,4,Manual,2.4,Pick-Up,28000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,32000000
Chevrolet Spin 1.8 Ltz 5as 105cv,Bs.As. G.B.A. Norte,Chevrolet,Spin,2017,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,85000,Sí,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,17800000
Volkswagen The Beetle 1.4 Design Dsg,Bs.As. G.B.A. Norte,Volkswagen,The Beetle,2015,1.4 Design Dsg,Blanco,Nafta,3,Automática,1.4,Hatchback,98000,Sí,Sí,Hidráulica,Delantera,4,55 L,160,4278,1486,1808,2537 mm,16800
Renault Kwid 1.0 Sce 66cv Zen,Capital Federal,Renault,Kwid,2018,1.0 Sce 66cv Zen,Naranja,Nafta,5,Manual,1.0,Hatchback,114600,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,13500000
Chevrolet Onix 1.4 Joy Ls + 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2017,,Blanco,Nafta,5,Manual,1.4,Hatchback,97000,No,,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,10200
Fiat Uno Uno Fire 1242mpi 8v,Bs.As. G.B.A. Oeste,Fiat,Uno,2006,UNO FIRE 1242MPI 8V,,Nafta,5,,,,90200,,,,,,,,,,,,4500000
Volkswagen Taos 1.4 250 Tsi Comfortline,Córdoba,Volkswagen,Taos,2024,1.4 250 Tsi Comfortline,Gris,Nafta,5,Automática,1.4,SUV,1000,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2681 mm,39500000
Ford Ecosport 1.5 Freestyle 123cv 4x2,Buenos Aires Interior,Ford,Ecosport,2020,1.5 Freestyle 123cv 4x2,Blanco,Nafta,5,Manual,1.5,SUV,39000,No,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,24000000
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Norte,Honda,HR-V,2019,1.8 Ex-l 2wd Cvt,Plateado,Nafta,5,Automática,1.8,SUV,114249,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,20900
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline B33,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline B33,Gris,Diésel,4,Manual,2.0,Pick-Up,169000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,18500
Peugeot 2008 1.6 Active,Bs.As. G.B.A. Sur,Peugeot,2008,2018,1.6 Active,Gris,Nafta/GNC,5,Manual,1.6,SUV,96420,No,Sí,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,11800
Chevrolet Cruze 1.4 Lt Mt Sedan,Córdoba,Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Gris,Nafta,4,Manual,1.4,Sedán,92000,No,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,21899000
Audi A4 2.0 Tdi,Bs.As. G.B.A. Sur,Audi,A4,2006,2.0 Tdi,,Diésel,4,,,,340000,,,,,,,,,,,,8500
Volkswagen Golf 1.4 Comfortline Tsi Dsg,Bs.As. G.B.A. Norte,Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg,Blanco,Nafta,5,Automática,1.4,Hatchback,109000,,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,18700
Peugeot Partner Patagónica 1.6 Hdi Vtc Plus 92,Capital Federal,Peugeot,Partner Patagónica,2021,1.6 Hdi Vtc Plus 92,Gris,Diésel,4,Manual,1.6,Monovolumen,63000,,Sí,Hidráulica,Delantera,5,55 L,92,4137,1838,1960,2693 mm,18000
Chevrolet Tracker 1.2 Turbo At,Bs.As. Costa Atlántica,Chevrolet,Tracker,2021,1.2 Turbo At,Plateado,Nafta,5,Automática,1.2,,41939,Sí,Sí,,,,,,,,,,23500000
Toyota Corolla 2.0 Xli Cvt 170cv,Córdoba,Toyota,Corolla,2021,2.0 Xli Cvt 170cv,Gris,Nafta,4,Automática,2.0,Sedán,53000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,26800000
Toyota Hilux 3.0 Cd Srv Cuero 4x4 5at - A4,Río Negro,Toyota,Hilux,2014,3.0 Cd Srv Cuero 4x4 5at - A4,,Diésel,4,Automática,3.0,Pick-Up,144000,Sí,,Hidráulica,4x4,5,80 L,171,5260,1860,1855,2860 mm,25500
Peugeot Partner 1.6 Furgon Confort,Córdoba,Peugeot,Partner,2018,1.6 Furgon Confort,Blanco,Nafta,3,Manual,1.6,Furgón,95000,,Sí,Hidráulica,Delantera,2,55 L,115,4137,1800,1960,2693 mm,17599000
BMW X6 3.0 Xdrive 35i Pure Extravagance,Bs.As. G.B.A. Norte,BMW,X6,2017,3.0 Xdrive 35i Pure Extravagance,Gris,Nafta,5,Automática,3.0,SUV,80000,Sí,No,Asistida,4x4,4,85 L,306,4877,1669,1838,2690 mm,64999
Volkswagen Golf 1.4 Comfortline Tsi Dsg,Bs.As. G.B.A. Sur,Volkswagen,Golf,2016,1.4 Comfortline Tsi Dsg,Negro,Nafta,5,Automática,1.4,Hatchback,120000,,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,15000
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Capital Federal,Ford,Ecosport,2020,1.5 Se 123cv 4x2 Manual,Blanco,Nafta,5,Manual,1.5,SUV,44000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,15999
Ford Ranger 3.0 Cd 4X4 Limited + At 250Cv,Bs.As. G.B.A. Oeste,Ford,Ranger,2023,,Blanco,Diésel,4,Automática,3.0,Pick-Up,16246,Sí,Sí,,,,,250,,,,,48500
Jeep Compass 2.4 Limited,Bs.As. G.B.A. Norte,Jeep,Compass,2007,2.4 Limited,Gris,Nafta/GNC,5,,,,196000,,,,,,,,,,,,9500
Toyota Corolla 1.8 Xei Mt,Bs.As. G.B.A. Sur,Toyota,Corolla,2011,1.8 Xei Mt,,Nafta,4,Manual,1.8,Sedán,178000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,8900000
Toyota Hilux Pick-Up 2.4 Cd Sr 150cv 4x2,Bs.As. G.B.A. Norte,Toyota,Hilux Pick-Up,2024,2.4 Cd Sr 150cv 4x2,Blanco,Diésel,4,Manual,2.4,Pick-Up,1000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,34000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Capital Federal,Toyota,SW4,2021,2.8 Srx 204Cv 4X4 7As At,,Diésel,5,Automática,2.8,SUV,70000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,48000
