Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Hyundai Tucson 2.0 16v,Bs.As. G.B.A. Sur,Hyundai,Tucson,2019,2.0 16v,,Nafta,5,Manual,2.0,SUV,44000,Sí,Sí,,4x2,5,58 L,154,4410,1655,1830,2630 mm,24500
Renault Kwid 1.0 Sce 66cv Iconic,Jujuy,Renault,Kwid,2018,1.0 Sce 66cv Iconic,Gris,Nafta,5,Manual,1.0,Hatchback,42508,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,11300000
Nissan Frontier 2.3bt Platinum 4x4 At L22,Corrientes,Nissan,Frontier,2022,2.3bt Platinum 4x4 At L22,Gris,Diésel,4,Automática,2.3,Pick-Up,43000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,48900000
Renault Duster 1.6 Ph2 4x2 Privilege,Bs.As. G.B.A. Norte,Renault,Duster,2017,1.6 Ph2 4x2 Privilege,Blanco,Nafta,5,Manual,1.6,SUV,79800,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,19000000
Toyota Hilux Pick-Up 2.8 Cd Srx 177cv 4x4,Buenos Aires Interior,Toyota,Hilux Pick-Up,2017,2.8 Cd Srx 177cv 4x4,Rojo,Diésel,4,Manual,2.8,Pick-Up,100000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,43000000
Chevrolet Meriva 1.8 Gls Easytronic,Bs.As. G.B.A. Sur,Chevrolet,Meriva,2009,1.8 Gls Easytronic,Gris,Nafta,5,Automática,1.8,Monovolumen,100000,,Sí,Hidráulica,Delantera,5,53 L,102,4042,1624,1645,2468 mm,8000
Audi A3 1.5 35 Tfsi 125cv,Capital Federal,Audi,A3,2021,1.5 35 Tfsi 125cv,Azul,Nafta,4,Automática,1.5,Sedán,74000,No,Sí,Asistida,Delantera,5,50 L,150,4237,1421,1765,2690 mm,32000
Cevrolet Cruze Rs5 Puertas A/t Jf,Capital Federal,Chevrolet,Cruze,2022,Rs 5 puertaz,Blanco,Nafta,5,,,,61000,,,,,,,,,,,,28000000
Nissan Tiida 1.8 Visia,Bs.As. G.B.A. Norte,Nissan,Tiida,2010,1.8 Visia,Dorado,Nafta,5,Manual,1.8,Hatchback,230000,,,Hidráulica,Delantera,5,52 L,124,4295,1535,1695,2600 mm,6500
Mercedes-Benz Clase GLA 1.6 Gla200 At Urban 156cv,Bs.As. G.B.A. Norte,,Clase GLA,2016,1.6 Gla200 At Urban 156cv,Blanco,Nafta,5,Automática,1.6,SUV,45534,Sí,Sí,Asistida,Delantera,5,56 L,156,,,,,29000
Honda CR-V 2.4 Lx 2wd 185cv At,Salta,Honda,CR-V,2012,2.4 Lx 2wd 185cv At,,Nafta,5,Automática,2.4,SUV,58000,Sí,,Eléctrica,4x2,5,58 L,185,4530,1655,1770,2640 mm,19000000
Chevrolet Cruze 1.8 Lt Mt,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2021,1.8 Lt Mt,Gris,Nafta,4,Manual,1.8,Sedán,52000,Sí,Sí,Asistida,Delantera,5,60 L,141,4597,1477,1855,2711 mm,21000000
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Capital Federal,Ford,Ecosport,2021,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5,Manual,1.5,SUV,74000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,21000000
Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,Capital Federal,Kia,Sportage,2019,2.0 Crdi Ex Gt-line At 4x4,Gris,Diésel,5,Automática,2.0,SUV,84000,,,,4x4,5,62 L,136,4480,1655,1855,2670 mm,29400
Peugeot 208 1.5 Active,Bs.As. G.B.A. Norte,Peugeot,208,2014,1.5 Active,Rojo,Nafta,5,Manual,1.5,Hatchback,96000,,Sí,Eléctrica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,9500
Ford Ecosport 1.5 Freestyle 123cv 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2019,1.5 Freestyle 123cv 4x2,,Nafta,5,Manual,1.5,SUV,95000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,13400
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2019,1.6 Trendline 101cv,,Nafta,5,Manual,1.6,Hatchback,68000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,12000
Volkswagen Polo 1.6 Msi Trendline,Buenos Aires Interior,Volkswagen,Polo,2024,1.6 Msi Trendline,,Nafta,5,Manual,1.6,Hatchback,30000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,22900000
Peugeot 2008 1.6 Allure Tip,Bs.As. Costa Atlántica,Peugeot,2008,2018,1.6 Allure Tip,Rojo,Nafta,5,Automática,1.6,SUV,154000,,,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,16900000
Toyota Corolla 1.8 Xei Cvt 140cv,Bs.As. G.B.A. Sur,Toyota,Corolla,2014,1.8 Xei Cvt 140cv,,Nafta,4,Automática,1.8,Sedán,138000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1760,2600 mm,13500
Jeep Compass 2.4 Longitude,Bs.As. G.B.A. Sur,Jeep,Compass,2019,2.4 Longitude,Negro,Nafta,5,Manual,2.4,SUV,75000,Sí,Sí,,4x2,5,60 L,174,4394,1630,2033,2636 mm,22500
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Bs.As. G.B.A. Norte,Ford,Ecosport,2019,1.5 Se 123cv 4x2 Manual,,Nafta,5,Manual,1.5,SUV,48000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,15000
Chevrolet Cruze 1.4 Lt,Buenos Aires Interior,Chevrolet,Cruze 5,2020,lt,Gris,Nafta,5,Manual,1.4,Sedán,63000,Sí,Sí,Hidráulica,,,,,,,,,25500000
Jeep Compass 1.3 T270 Sport,Córdoba,Jeep,Compass,2022,1.3 T270 Sport,Plateado,Nafta,5,Automática,1.3,SUV,83000,Sí,Sí,Eléctrica,4x2,5,52 L,175,4404,1632,1819,2636 mm,36000000
Hilux Cabina Doble Srv Manual 4x2,Bs.As. Costa Atlántica,Toyota,Hilux,2020,2.8 cd srv 4x2 manual,Blanco,Diésel,4,,,,158000,,,,,,,,,,,,27500
Volkswagen Fox 1.6,Capital Federal,Volkswagen,Fox,2008,1.6,,Nafta,3,Manual,1.6,Hatchback,116000,,,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2465 mm,6690
Peugeot 207 1.4 Xr,Bs.As. G.B.A. Sur,Peugeot,207,2011,1.4 Xr,Gris,Nafta,4,Manual,1.4,Hatchback,111000,No,Sí,Hidráulica,Delantera,5,50 L,75,3872,1441,1720,2540 mm,6500
Citroën C4 Cactus 1.6 Thp 165 At6 Shine,Capital Federal,,C4 Cactus,2020,1.6 Thp 165 At6 Shine,Gris,Nafta,4,Automática,1.6,SUV,66000,,,,Delantera,5,55 L,165,4170,1534,1979,2600 mm,17300
Volkswagen Fox 1.6 Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2008,1.6 Trendline,,Nafta,5,Manual,1.6,Hatchback,198000,,,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2465 mm,7000000
BMW Serie 3 2.0 320i Sedan Active,Tucumán,BMW,Serie 3,2010,2.0 320i Sedan Active,Negro,Nafta,4,Manual,2.0,Sedán,85000,No,Sí,Asistida,Trasera,5,63 L,156,4531,1421,1665,2718 mm,21000000
Chevrolet Cruze 1.8 Ltz Mt,Capital Federal,Chevrolet,Cruze,2015,1.8 Ltz Mt,Plateado,Nafta,5,Manual,1.8,Hatchback,104000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,13800000
Chevrolet Cruze II 1.4 Lt 153cv,Santa Fe,Chevrolet,Cruze II,2019,1.4 Lt 153cv,Plateado,Nafta,5,Manual,1.4,Hatchback,92000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,15900
Fiat Mobi 1.0 Way,Bs.As. Costa Atlántica,Fiat,Mobi,2017,1.0 Way,Gris,Nafta,5,Manual,1.0,Hatchback,115000,,,Hidráulica,Delantera,5,47 L,70,3566,1502,1854,2874 mm,8700
Peugeot 208 1.6 Gt Thp,Bs.As. G.B.A. Sur,Peugeot,208,2017,1.6 Gt Thp,,Nafta,5,Manual,1.6,Hatchback,46000,,Sí,Hidráulica,Delantera,5,55 L,165,3975,1470,1740,2540 mm,14500
Peugeot Partner 1.6 Hdi Furgon Confort,Capital Federal,Peugeot,Partner,2017,1.6 Hdi Furgon Confort,Blanco,Eléctrico,3,Manual,1.6,Furgón,149000,,Sí,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,11600000
Hyundai Tucson 2.0 Gls Premium 6at 4wd,Buenos Aires Interior,Hyundai,Tucson,2013,2.0 Gls Premium 6at 4wd,Gris,Nafta,5,Automática,2.0,SUV,170000,,,,4x4,5,58 L,154,4410,1655,1830,2630 mm,15800
Jeep Compass 2.4 Sport 170cv Atx,Bs.As. G.B.A. Norte,Jeep,Compass,2014,2.4 Sport 170cv Atx,Negro,Nafta,5,Automática,2.4,SUV,112000,Sí,Sí,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2635 mm,13900
Volkswagen Scirocco 2.0 Tsi 211cv,Bs.As. G.B.A. Oeste,Volkswagen,Scirocco,2012,2.0 Tsi 211cv,Negro,Nafta,2,Manual,2.0,Coupé,108000,Sí,Sí,Asistida,Delantera,4,55 L,211,4255,1400,1820,2578 mm,23999
Peugeot 2008 1.6 Feline,Capital Federal,Peugeot,2008,2022,1.6 Feline,Gris,Nafta,5,Manual,1.6,SUV,27000,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,22000000
Dodge Journey 2.4 Sxt (3 Filas) 170cv Atx,Bs.As. G.B.A. Norte,Dodge,Journey,2012,,Negro,Nafta,5,Automática,2.4,SUV,192535,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1873,2424 mm,12490
Mercedes-Benz Clase E 3.0 E400 Amg-line 333cv,Capital Federal,,Clase E,2018,3.0 E400 Amg-line 333cv,Blanco,Nafta,4,Automática,3.0,,29500,,Sí,Eléctrica,Delantera,4,66 L,333,4698,1397,1786,2760 mm,55700
Volkswagen Vento 1.4 Highline 150cv At,Bs.As. G.B.A. Norte,Volkswagen,Vento,2019,1.4 Highline 150cv At,Azul,Nafta,4,Automática,1.4,Sedán,14000,,,Hidráulica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,31800000
Chevrolet Captiva 2.2 Ltz Awd D 184cv At,Chaco,Chevrolet,Captiva,2014,2.2 Ltz Awd D 184cv At,,Diésel,5,Automática,2.2,SUV,129000,Sí,Sí,Hidráulica,Integral,7,65 L,184,4673,1756,1845,2660 mm,15500
Volkswagen Tiguan Comfortline 2.0 Tsi 4motion Dsg - 2018,Capital Federal,Volkswagen,Tiguan,2018,2.0 Tsi Comfortline Dsg,Negro,Nafta,5,Automática,,SUV,50000,,Sí,Hidráulica,,,,,,,,,34900
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline At,Buenos Aires Interior,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Trendline At,,Diésel,4,Automática,2.0,Pick-Up,164000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,26000000
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Oeste,Jeep,Compass,2017,2.4 Limited 170cv Atx,Gris,Nafta,5,Automática,2.4,SUV,89000,Sí,,Hidráulica,4x4,5,60 L,170,4394,1650,2033,2636 mm,25500
Volkswagen Gol Trend 1.6 Pack Ii 101cv,Buenos Aires Interior,Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,139000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,9500
Ford Focus III 1.6 S,Tucumán,Ford,Focus III,2016,1.6 S,,Nafta,5,Manual,1.6,Hatchback,102000,,,Eléctrica,Delantera,5,55 L,125,4412,1484,1832,2762 mm,17500000
Volkswagen Bora 2.0 Trendline 115cv,Capital Federal,Volkswagen,Bora,2012,2.0 Trendline 115cv,Plateado,Nafta,4,Manual,2.0,Sedán,226000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,9500000
Chevrolet Classic 1.4 Ls Abs Airbag,Córdoba,Chevrolet,Classic,2015,1.4 Ls Abs Airbag,Gris,Nafta,4,Manual,1.4,Sedán,124000,,Sí,Hidráulica,Delantera,5,54 L,92,4152,1440,1954,3095 mm,8500000
Fiat Cronos 1.3 Drive Mt,Santa Fe,Fiat,Cronos,2022,1.3 Drive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,55000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19900000
Toyota Etios 1.5 Sedan Xls At,Bs.As. G.B.A. Norte,Toyota,Etios,2022,1.5 Sedan Xls At,,Nafta,4,Automática,1.5,Sedán,52000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,16800
Fiat Mobi 1.0 Easy,Bs.As. G.B.A. Norte,Fiat,Mobi,2017,1.0 Easy,Blanco,Nafta,5,Manual,1.0,Hatchback,42600,,,Hidráulica,Delantera,5,47 L,70,3566,1502,1854,2874 mm,13500000
Toyota Corolla 2.0 Xli Mt 170cv,Santa Fe,Toyota,Corolla,2022,2.0 Xli Mt 170cv,Azul,Nafta,4,Manual,2.0,Sedán,40000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,28500000
Audi Q5 2.0 45 Tfsi Offroad 252cv,Bs.As. Costa Atlántica,Audi,Q5,2022,2.0 45 Tfsi Offroad 252cv,Azul,Nafta,5,Automática,2.0,SUV,10500,,Sí,Eléctrica,4x4,5,75 L,252,4629,1653,1830,2728 mm,70000
Chevrolet Cruze II 4 PTAS LT AT,Bs.As. G.B.A. Sur,Chevrolet,Cruze II,2022,4 PTAS LT AT,Gris,Nafta,4,Automática,1.4,Sedán,60826,Sí,Sí,Hidráulica,Delantera,5,60 L,153,4510,1477,1677,2467 mm,25172000
Fiat Siena 1.4 Fire Da,Bs.As. G.B.A. Norte,Fiat,Siena,2013,1.4 Fire Da,Gris,Nafta,4,Manual,1.4,Sedán,115000,,No,Hidráulica,Delantera,5,48 L,82,4135,1453,1850,3150 mm,9000000
Volkswagen T-Cross 1.6 Comfortline At,Capital Federal,Volkswagen,T-Cross,2019,1.6 Comfortline At,Blanco,Nafta,5,Automática,1.6,SUV,42106,Sí,Sí,Eléctrica,4x2,5,64 L,110,4199,1598,1760,2651 mm,20400
Ford F-100 3.9 I Xlt,Buenos Aires Interior,Ford,F-100,2007,3.9 I Xlt,Gris,Diésel,2,Manual,3.9,Pick-Up,341000,,,Hidráulica,4x4,3,110 L,145,5345,1935,1815,2710 mm,14000
Volkswagen Vento 1.4 Comfortline 150cv At,Bs.As. G.B.A. Sur,Volkswagen,Vento,2017,1.4 Comfortline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,150000,Sí,Sí,Eléctrica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,22000000
Nissan Versa 1.6 Exclusive At,Buenos Aires Interior,Nissan,Versa,2018,1.6 Exclusive At,,Nafta,4,Automática,1.6,Sedán,85000,Sí,,,Delantera,5,52 L,107,4465,1533,1695,2600 mm,16000000
Renault Clio 1.2 Campus Pack Ii 75cv,Bs.As. G.B.A. Norte,Renault,Clio,2012,1.2 Campus Pack Ii 75cv,Azul,Nafta,3,Manual,1.2,Hatchback,168273,,Sí,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,7000
Honda Civic 2.0 Ex-l 2017,Bs.As. G.B.A. Oeste,Honda,Civic,2018,2.0 Ex-l 2017,,Nafta,4,Automática,2.0,Sedán,96700,,,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,20000
Toyota Yaris 1.5 107cv Xls Pack 4 p,Santa Fe,Toyota,Yaris,2019,1.5 107cv Xls Pack 4 p,,Nafta,4,Automática,1.5,Sedán,51000,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,23000000
Fiat Siena Ex 1.4,Bs.As. G.B.A. Sur,Fiat,Siena,2015,Ex 1.4,,Nafta/GNC,4,,,,313000,,,,,,,,,,,,13500
Chevrolet Tracker 1.8 Ltz,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2017,1.8 Ltz,Gris,Nafta,5,Manual,1.8,SUV,120000,,Sí,Asistida,4x2,5,53 L,141,4248,1674,1657,2465 mm,18900000
Chevrolet Cruze 1.8 Lt Mt,Entre Ríos,Chevrolet,Cruze,2012,1.8 Lt Mt,Blanco,Nafta,5,Manual,1.8,Hatchback,120000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1855,2711 mm,9500
Fiat Cronos 1.8 16v Precision,Buenos Aires Interior,Fiat,Cronos,2020,1.8 16v Precision,Negro,Nafta,4,Manual,1.8,Sedán,40000,No,Sí,hydraulic,Delantera,5,48 L,130,4364,1516,1724,2521 mm,17900000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Gris,Diésel,4,Automática,2.0,Pick-Up,85000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,26000
Peugeot 208 1.5 Active,Bs.As. G.B.A. Sur,Peugeot,208,2017,1.5 Active,,Nafta,5,Manual,1.5,Hatchback,99600,,Sí,Eléctrica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,11000
Fiat Argo 1.3 Drive Gse Manual,Bs.As. G.B.A. Norte,Fiat,Argo,2018,1.3 Drive Gse Manual,Rojo,Nafta,5,Manual,1.3,Hatchback,48000,Sí,Sí,Eléctrica,Delantera,5,48 L,99,3998,1500,1724,2521 mm,13600
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Bs.As. G.B.A. Norte,Ford,Ecosport,2022,1.5 Se 123cv 4x2 Manual,Blanco,Nafta,5,Manual,1.5,SUV,29000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,23500000
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Sur,Jeep,Renegade,2020,1.8 Longitude At6,Blanco,Nafta,5,Automática,1.8,SUV,20000,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,30200000
Volkswagen Amarok 3.0 V6 Extreme,Capital Federal,Volkswagen,Amarok,2019,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,114000,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,30900
Ford Focus II 2.0 Ghia At,Bs.As. Costa Atlántica,Ford,Focus II,2012,2.0 Ghia At,,Nafta,5,Automática,2.0,Hatchback,122000,Sí,,Asistida,Delantera,5,55 L,145,4337,1500,1672,2600 mm,8500
Chevrolet S10 2.8 Ls Cd Tdci 200cv,Buenos Aires Interior,Chevrolet,S10,2017,2.8 Ls Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,110000,No,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1820,2709 mm,23000
Peugeot 308 1.6 Allure,Santa Fe,Peugeot,308,2016,1.6 Allure,,Nafta,5,Manual,1.6,Hatchback,97500,Sí,,Eléctrica,Delantera,5,60 L,115,4292,1518,1800,2608 mm,15000000
Citroën C3 Picasso 1.6 Exclusive 115cv Pack My Way,Bs.As. G.B.A. Sur,,C3 Picasso,2013,1.6 Exclusive 115cv Pack My Way,Rojo,Nafta,5,Manual,1.6,Hatchback,46000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4092,1634,1735,2525 mm,11500
Toyota SW4 3.0 Srv Cuero I 171cv 4x4 5at,Bs.As. G.B.A. Oeste,Toyota,SW4,2011,3.0 Srv Cuero I 171cv 4x4 5at,Gris,Diésel,5,Automática,3.0,SUV,380000,Sí,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,25100000
Renault Logan 1.6 Authentique Plus 85cv,Bs.As. G.B.A. Sur,Renault,Logan,2014,1.6 Authentique Plus 85cv,Gris,Nafta,4,Manual,1.6,Sedán,102100,,,Hidráulica,Delantera,5,50 L,85,4350,1529,1733,2635 mm,7600
Audi Q3 1.4 Tfsi Stronic 150 Cv,Córdoba,Audi,Q3,2019,1.4 Tfsi Stronic 150 Cv,Blanco,Nafta,5,Automática,1.4,SUV,50000,Sí,Sí,Eléctrica,4x4,5,64 L,150,4385,1590,1789,2710 mm,32500
Renault Megane Coupe 1.6 16v 2001,Bs.As. G.B.A. Oeste,Renault,Megane,2001,Coupe 1.6 16V,Negro,Nafta,2,,,,160000,,,,,,,,,,,,6500
Mercedes-Benz Sprinter 2.1 515 Chasis 4325 150 Cv,Bs.As. G.B.A. Sur,,Sprinter,2013,2.1 515 Chasis 4325 150 Cv,Blanco,Diésel,2,Manual,2.1,,280000,,Sí,Hidráulica,Delantera,2,75 L,150,6845,2385,1994,3025 mm,36000000
Honda HR-V 1.8 Lx 2wd Cvt,Capital Federal,Honda,HR-V,2017,1.8 Lx 2wd Cvt,,Nafta,5,Automática,1.8,SUV,93000,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,17500
Citroën C3 Aircross FEEL 1.6 N MT,Bs.As. Costa Atlántica,,C3 Aircross,2017,FEEL 1.6 N MT,,Nafta,5,Manual,1.6,Hatchback,101000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,13500
Volkswagen Vento 2.5 Luxury 170cv,Capital Federal,Volkswagen,Vento,2010,2.5 Luxury 170cv,Gris,Nafta,4,Manual,2.5,Sedán,150000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4554,1461,1778,2651 mm,11500000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Córdoba,Toyota,SW4,2021,2.8 Srx 204Cv 4X4 7As At,Gris,Diésel,5,Automática,2.8,SUV,40000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,46900
Toyota Corolla 1.8 Hev Seg Ecvt,Capital Federal,Toyota,Corolla,2019,1.8 Hev Seg Ecvt,Gris,Nafta,4,Automática,1.8,Sedán,36700,Sí,,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,24500000
Chevrolet Prisma 1.4 Joy Ls + 98cv,Córdoba,Chevrolet,Prisma,2018,,Gris,Nafta,4,Manual,1.4,Sedán,104000,,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,14300000
Toyota Etios 1.5 Xls At,Bs.As. G.B.A. Sur,Toyota,Etios,2018,1.5 Xls At,Gris,Nafta,5,Automática,1.5,Hatchback,94000,Sí,Sí,Eléctrica,DelanteraCapacidad de la batería55 Ah,5,45 L,103,4265,1510,1695,2460 mm,13500
Volkswagen Amarok 2.0 Cd Tdi 140cv Trendline,Santa Fe,Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,135000,Sí,Sí,Hidráulica,4x2,5,80 L,140,5254,1834,1944,3095 mm,29500000
Ford Mondeo 2.0 Se Ecoboost At 240cv,Buenos Aires Interior,Ford,Mondeo,2016,2.0 Se Ecoboost At 240cv,,Nafta,4,Automática,2.0,Sedán,120000,Sí,,Eléctrica,Delantera,5,62 L,240,4869,1476,1698,2580 mm,21000000
Jeep Compass 2.4 Sport Automática 1635 mm,Córdoba,Jeep,Compass,2019,2.4 Sport Automática 1635 mm,,Nafta,5,Automática,2.4,SUV,58200,,,,4x2,5,52 L,174,4394,1635,2033,2636 mm,26600000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Córdoba,Toyota,SW4,2024,2.8 Srx 204Cv 4X4 7As At,,Diésel,5,Automática,2.8,SUV,999,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,74900000
Ford Ka 1.0 Fly Viral 63cv,Bs.As. G.B.A. Sur,Ford,Ka,2012,1.0 Fly Viral 63cv,Gris,Nafta,3,Manual,1.0,Hatchback,77400,No,Sí,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,6700
Volkswagen Gol Trend 1.6 Pack Ii 101cv,Buenos Aires Interior,Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,140000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,12900000
Chevrolet Corsa 1.4 Ls Aire Direcció,Bs.As. G.B.A. Norte,Chevrolet,Corsa,2011,1.4ls aire dirección,,Nafta/GNC,5,,,,270000,,,,,,,,,,,,6000
Chevrolet Prisma 1.4 Lt 98cv,Capital Federal,Chevrolet,Prisma,2017,1.4 Lt 98cv,Plateado,Nafta,4,Manual,1.4,Sedán,85000,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,11500
Peugeot 408 1.6 Feline Thp 165cv Tiptronic,Córdoba,Peugeot,408,2018,1.6 Feline Thp 165cv Tiptronic,,Nafta,4,Automática,1.6,Sedán,66000,Sí,,Eléctrica,Delantera,5,60 L,165,4690,1505,1802,2710 mm,18000
Ford Ecosport 1.5 Se 123cv 4x2 Automática,Santa Fe,Ford,Ecosport,2019,1.5 Se 123cv 4x2 Automática,,Nafta,5,Automática,1.5,SUV,45000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,23000000
Chevrolet Spin 1.8 Ltz 7as At 105cv,Capital Federal,Chevrolet,Spin,2015,1.8 Ltz 7as At 105cv,,Nafta,5,Automática,1.8,Monovolumen,117000,Sí,Sí,Hidráulica,Delantera,7,53 L,105,4360,1664,1654,2464 mm,9900
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Capital Federal,Renault,Duster,2016,2.0 Ph2 4x2 Privilege 143cv,,Nafta,5,Manual,2.0,SUV,136000,,,,4x2,5,50 L,143,4329,1683,1822,2674 mm,18300000
Ford Focus 2.0 Sedan Ghia At,Mendoza,Ford,Focus,2009,2.0 Sedan Ghia At,Dorado,Nafta,4,Automática,2.0,Sedán,180000,Sí,,Hidráulica,Delantera,5,55 L,145,4362,1430,1639,2472 mm,9200000
Peugeot 408 2.0 Allure 143cv,Santiago del Estero,Peugeot,408,2014,2.0 Allure 143cv,,Nafta,4,Manual,2.0,Sedán,85000,,,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,13000000
Renault Kangoo KANGOO EXPRESS,Buenos Aires Interior,Renault,Kangoo,2024,KANGOO EXPRESS,Blanco,Diésel,5,Manual,,Pick-Up,1111,No,Sí,Asistida,Delantera,2,52 L,114,4010,1860,1672,2600 mm,30800000
Volkswagen Polo 1.6 Comfortline,Bs.As. Costa Atlántica,Volkswagen,Polo,2019,1.6 Comfortline,,Nafta,4,Manual,1.6,Sedán,75000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,14500
BMW Serie 1 1.6 120i M Package 177cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2017,1.6 120i M Package 177cv,Blanco,Nafta,5,Manual,1.6,Hatchback,78000,,Sí,Asistida,Trasera,5,52 L,177,4324,1421,1716,2513 mm,31999
