Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Capital Federal,Fiat,Cronos,2018,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,60000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,15550000
Renault Clio 1.2 Mio Confort Plus Abc,Buenos Aires Interior,Renault,Clio,2013,1.2 Mio Confort Plus Abc,,Nafta,5,Manual,1.2,Hatchback,130000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,9500000
Fiat Uno 1.4 Sporting Pack Seguridad,Bs.As. G.B.A. Oeste,Fiat,Uno,2013,1.4 Sporting Pack Seguridad,Rojo,Nafta,5,Manual,1.4,Hatchback,15000,,Sí,Hidráulica,Delantera,5,48 L,85,3770,1487,1740,2540 mm,10000
Volkswagen Vento 2.5 Luxury 170cv,Córdoba,Volkswagen,Vento,2013,2.5 Luxury 170cv,Blanco,Nafta,4,Manual,2.5,Sedán,124700,Sí,Sí,Hidráulica,Delantera,5,55 L,170,4618,1453,1778,2651 mm,8000000
Honda Civic 1.5 Ex-t 2017,Capital Federal,Honda,Civic,2017,1.5 Ex-t 2017,,Nafta,3,Automática,1.5,Hatchback,101000,,,,Delantera,5,56 L,102,4637,1433,1781,2578 mm,22000
Honda Civic 1.8 Exs At 140cv,Mendoza,Honda,Civic,2013,1.8 Exs At 140cv,Gris,Nafta,4,Automática,1.8,Sedán,139000,Sí,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,12000
Honda Civic 1.8 Exs Mt,Buenos Aires Interior,Honda,Civic,2010,1.8 Exs Mt,,Nafta,4,Manual,1.8,Sedán,208000,Sí,,Hidráulica,Delantera,5,50 L,140,4489,1453,1781,2578 mm,8700
Chevrolet Classic 1.4 Lt Spirit Pack,Bs.As. Costa Atlántica,Chevrolet,Classic,2013,1.4 Lt Spirit Pack,Dorado,Nafta/GNC,4,Manual,1.4,Sedán,117000,,Sí,Hidráulica,Delantera,5,54 L,92,4152,1440,1954,3095 mm,6300
Peugeot 2008 1.6 Active,Bs.As. G.B.A. Norte,Peugeot,2008,2017,1.6 Active,,Nafta,5,Manual,1.6,SUV,69400,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,16500000
Renault Fluence 2.0 Ph2 Luxe 143cv,Bs.As. G.B.A. Norte,Renault,Fluence,2015,2.0 Ph2 Luxe 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,177427,,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,10500
Ford Ka 1.5 Se At 4 p,Bs.As. G.B.A. Sur,Ford,Ka,2018,1.5 Se At 4 p,Dorado,Nafta,4,Automática,1.5,Sedán,60000,,,Eléctrica,Delantera,5,52 L,123,4254,1525,1808,2643 mm,16800000
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2016,1.4 Allure 75cv,Blanco,Nafta,5,Manual,1.4,Hatchback,65000,No,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1720,2540 mm,11800000
Fiat Cronos 1.3 Gse Drive,Capital Federal,Fiat,Cronos,2021,1.3 Gse Drive,,Nafta,4,Manual,1.3,Sedán,65000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,15900000
Toyota Corolla 1.8 Xei,Capital Federal,Toyota,Corolla,2005,1.8 Xei,,Nafta,4,Manual,1.8,Sedán,228000,,,,Delantera,5,50 L,134,4395,1405,1690,2465 mm,5900
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Oeste,Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Plateado,Nafta,4,Manual,1.3,Sedán,58000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,16500000
Ford Fiesta Kinetic S. 1.6,Córdoba,Ford,Fiesta Kinetic,2015,S. 1.6,,Nafta,5,Manual,1.6,Sedán,84200,,,,,,,,,,,,12600000
Ford Ecosport 1.6 Freestyle 110cv 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2014,1.6 Freestyle 110cv 4x2,,Nafta,5,Manual,1.6,SUV,166000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1762,2612 mm,11000
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Norte,Honda,HR-V,2016,1.8 Ex 2wd Cvt,Blanco,Nafta,5,Automática,1.8,SUV,83000,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,18500
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Sur,Renault,Sandero,2018,2.0 Rs 145cv,Rojo,Nafta,5,Manual,2.0,Hatchback,58800,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,14200
Toyota Hilux 2.5 Cd Dx Pack 120cv 4x2 - H3,Bs.As. Costa Atlántica,Toyota,Hilux,2015,2.5 Cd Dx Pack 120cv 4x2 - H3,Blanco,Diésel,4,Manual,2.5,Pick-Up,150000,,,Hidráulica,4x2,5,80 L,120,5260,1850,1855,2860 mm,16000
Renault Kangoo 1.6 2 Confort 5as Aa Da Svt 1plc,Córdoba,Renault,Kangoo,2013,1.6 2 Confort 5as Aa Da Svt 1plc,Gris,Nafta,3,Manual,1.6,Furgón,200000,,Sí,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,13000000
BMW Serie 2 3.0 240i M Package,Catamarca,BMW,Serie 2,2017,3.0 240i M Package,,Nafta,2,Automática,3.0,Coupé,10600,,Sí,Asistida,Trasera,4,52 L,340,4432,1423,1756,2600 mm,60000
Citroën C3 Picasso 1.6 Exclusive 110cv,Buenos Aires Interior,,C3 Picasso,2012,1.6 Exclusive 110cv,,Nafta,5,Manual,1.6,Hatchback,123650,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4092,1634,1735,2525 mm,11200000
Chevrolet Spin 1.8 Activ Ltz 5as 105cv,Buenos Aires Interior,Chevrolet,Spin,2018,1.8 Activ Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,52000,Sí,Sí,,Delantera,7,53 L,105,4360,1664,1810,2580 mm,18500000
Volkswagen Polo Track,Santa Fe,Volkswagen,Polo,2024,Track,Plateado,Nafta,5,,,,1000,,,,,,,,,,,,5000
Ford Ecosport 2.0 TITANIUM AT L18,Córdoba,Ford,Ecosport,2018,2.0 TITANIUM AT L18,Gris,Nafta,5,Automática,,SUV,68300,,Sí,Asistida,Delantera,5,52 L,,,,,,25500000
Volkswagen Gol Trend 1.6 Trendline Mt,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2017,1.6 Trendline Mt,Plateado,Nafta,4,Manual,,,41000,No,No,Asistida,,,,,,,,,12940000
Toyota Etios 1.5 X 6mt My19,Buenos Aires Interior,Toyota,Etios,2023,1.5 X 6mt My19,Blanco,Nafta,5,Manual,1.5,Hatchback,17000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,20500000
Honda Civic 2.0 Ex-l 2017,Córdoba,Honda,Civic,2019,2.0 Ex-l 2017,,Nafta,4,Automática,2.0,Sedán,80200,,,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,28500000
Citroën Aircross 1.6 Exclusive 110cv,Bs.As. G.B.A. Oeste,,Aircross,2012,1.6 Exclusive 110cv,Negro,Nafta,5,Manual,1.6,Hatchback,133000,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4280,1753,2027,3302 mm,8490
Renault Captur 2.0 Zen,Capital Federal,Renault,Captur,2020,2.0 Zen,Gris,Nafta,5,Manual,2.0,SUV,40243,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,23300000
Honda Civic 1.8 Exs At 140cv,Capital Federal,Honda,Civic,2013,1.8 Exs At 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,173000,Sí,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,11495
Toyota Hilux 3.0 I Srv Cab Doble At 4x4 Cuero,Buenos Aires Interior,Toyota,Hilux,2010,3.0 I Srv Cab Doble At 4x4 Cuero,Gris,Diésel,4,Automática,3.0,Pick-Up,310000,Sí,,Hidráulica,4x4,5,80 L,163,5255,1820,1855,2860 mm,18500
Volkswagen Tiguan 2.0 Tsi Exclusive Mt,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2010,2.0 Tsi Exclusive Mt,,Nafta,5,Manual,2.0,SUV,175000,Sí,,Asistida,4x4,5,64 L,200,4427,1665,1809,2605 mm,12000
Jeep Renegade 1.8 Sport,Bs.As. Costa Atlántica,Jeep,Renegade,2018,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV,75000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,23500000
Mercedes-Benz Sprinter 2.1 413 Minibus 19+1 Sin Airbag,Bs.As. G.B.A. Sur,,Sprinter,2011,,Blanco,Diésel,3,Manual,2.1,Monovolumen,180000,No,Sí,Hidráulica,Delantera,20,80 L,129,6995,2767,1994,4025 mm,21000
Volkswagen Gol 1.6 I Power 601,Capital Federal,Volkswagen,Gol,2008,1.6 I Power 601,Gris,Nafta,3,Manual,1.6,Hatchback,101000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1651,2468 mm,6900
Ford Ranger 2.2 Cd Xl Tdci 150cv 4x2,Buenos Aires Interior,Ford,Ranger,2019,2.2 Cd Xl Tdci 150cv 4x2,Blanco,Diésel,2,Manual,2.2,Pick-Up,88000,,,Eléctrica,4x2,5,80 L,150,5359,1800,1860,3220 mm,26800000
Ford Focus III 2.0 Se Plus At6,Bs.As. G.B.A. Norte,Ford,Focus III,2015,2.0 Se Plus At6,Azul,Nafta,5,Automática,2.0,Hatchback,155000,Sí,,Asistida,Delantera,5,55 L,170,4412,1484,1742,2630 mm,15500000
Honda Civic 1.8 Exs Mt 140cv,Bs.As. G.B.A. Norte,Honda,Civic,2013,1.8 Exs Mt 140cv,,Nafta,4,Manual,1.8,Sedán,201000,Sí,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,13000
Volkswagen Saveiro 1.6 Gp Ce Pack Electr.+seg.+radio,Buenos Aires Interior,Volkswagen,Saveiro,2015,,,Nafta,2,Manual,1.6,Pick-Up,98000,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,12500
Chevrolet Sonic 1.6 Ltz 4 p,Bs.As. G.B.A. Norte,Chevrolet,Sonic,2013,1.6 Ltz 4 p,Blanco,Nafta,4,Manual,1.6,Sedán,160000,Sí,Sí,Hidráulica,Delantera,5,46 L,115,4039,1517,1820,2700 mm,10900000
Renault Clio 1.2 Pack Plus,Buenos Aires Interior,Renault,Clio,2008,1.2 Pack Plus,,Nafta,3,Manual,1.2,Hatchback,170000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,6600
Audi A3 Sportback 1.8 T Fsi Mt 180cv,Capital Federal,Audi,A3 Sportback,2013,1.8 T Fsi Mt 180cv,,Nafta,5,Manual,1.8,Hatchback,112000,No,Sí,Asistida,Delantera,5,50 L,180,4237,1421,1880,2807 mm,13500
Chevrolet S10 2.8 Lt Cd Tdci 200cv 4x2,Bs.As. G.B.A. Norte,Chevrolet,S10,2018,2.8 Lt Cd Tdci 200cv 4x2,,Diésel,4,Manual,2.8,Pick-Up,110000,Sí,Sí,Asistida,4x2,5,76 L,200,5367,1889,1820,2712 mm,18500
Bmw 325 Coupe,Santa Fe,BMW,Serie 3,2008,325 coupe,Gris,Nafta,2,Manual,,Coupé,72000,,,,,,,,,,,,21000
Fiat Cronos 1.3 Stile Mt,Capital Federal,Fiat,Cronos,2023,1.3 Stile Mt,Gris,Nafta,4,Manual,1.3,Sedán,9000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,20000000
Chevrolet Cruze 1.4 Ltz Sedan,Capital Federal,Chevrolet,Cruze,2018,1.4 Ltz Sedan,,Nafta,4,Manual,1.4,Sedán,76000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,17999
Volkswagen Bora 2.0 Trendline 115cv Tiptronic,Bs.As. G.B.A. Norte,Volkswagen,Bora,2009,2.0 Trendline 115cv Tiptronic,Gris,Nafta,4,Automática,2.0,Sedán,210000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,7900000
Volkswagen Gol Trend 1.6 Pack Iii 101cv,Capital Federal,Volkswagen,Gol Trend,2010,1.6 Pack Iii 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,112000,No,Sí,Hidráulica,Integral,,,,,,,,7500
Peugeot Partner Patagónica 1.4,Bs.As. G.B.A. Sur,Peugeot,Partner Patagónica,2014,1.4,Gris,Nafta,4,Manual,1.4,Monovolumen,112000,,,Hidráulica,Delantera,5,55 L,75,4137,1823,1720,2728 mm,13500000
Renault Sandero 2.0 Rs 145cv,Bs.As. Costa Atlántica,Renault,Sandero,2017,2.0 Rs 145cv,,Nafta,5,Manual,2.0,Hatchback,70000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,13900
Volkswagen Amarok 3.0 V6 Extreme 258Cv,Buenos Aires Interior,Volkswagen,Amarok,2020,3.0 V6 Extreme 258Cv,Blanco,Diésel,4,Automática,3.0,Pick-Up,69000,Sí,Sí,Asistida,4x4,5,80 L,258,5254,1834,1944,3095 mm,38900
Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2012,,Negro,Nafta,5,Manual,2.0,SUV,117000,Sí,Sí,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,17000000
Renault Duster 1.6 4x2 Dynamique 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2012,1.6 4x2 Dynamique 110cv,,Nafta,5,Manual,1.6,SUV,217000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,8500
Fiat Strada 1.3 Volcano,Buenos Aires Interior,Fiat,Strada,2024,1.3 Volcano,Blanco,Nafta,3,Manual,1.3,Pick-Up,500,,Sí,Hidráulica,Delantera,5,55 L,99,4480,1554,1950,2737 mm,8000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack At,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Negro,Diésel,4,Automática,2.0,Pick-Up,100700,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,34500000
Volkswagen Taos 1.4 Comfortline At,Capital Federal,Volkswagen,Taos,2024,1.4 Comfortline At,Negro,Nafta,4,Automático,1,SUV,1000,No,No,Asistida,4x2,5,50 L,150,4468,1624,1841,2681 mm,39330000
Citroën Berlingo Multispace 1.6 Sx Pack 110cv Am53,Bs.As. G.B.A. Sur,,Berlingo Multispace,2011,1.6 Sx Pack 110cv Am53,,Nafta,5,Manual,1.6,Monovolumen,129000,,Sí,Hidráulica,Delantera,5,60 L,110,4137,1858,1788,2685 mm,9000000
Peugeot 207 1.6 Xs,Bs.As. G.B.A. Sur,Peugeot,207,2010,1.6 Xs,,Nafta,5,Manual,1.6,Hatchback,158000,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,6300
Toyota Corolla 1.8 Xei Mt 140cv,Santa Fe,Toyota,Corolla,2015,1.8 Xei Mt 140cv,Blanco,Nafta,4,Manual,1.8,Sedán,83500,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,16500000
Ford Focus III 2.0 Titanium At6,Santa Fe,Ford,Focus III,2016,2.0 Titanium At6,,Nafta,5,Automática,2.0,Hatchback,93000,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,2070,4332 mm,19000000
Renault Captur 2.0 Zen,Córdoba,Renault,Captur,2017,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,94180,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,20000000
Nissan Tiida 1.8 Visia,Capital Federal,Nissan,Tiida,2014,1.8 Visia,Gris,Nafta,5,Manual,1.8,Hatchback,113000,No,Sí,Hidráulica,Delantera,5,52 L,126,4295,1535,1695,2600 mm,9500
Peugeot 208 1.6 Feline Pack Cuir,Bs.As. G.B.A. Oeste,Peugeot,208,2013,1.6 Feline Pack Cuir,,Nafta,5,Manual,1.6,Hatchback,79000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,11700
Honda Civic 1.7 Ex,Bs.As. G.B.A. Norte,Honda,Civic,2005,1.7 Ex,,Nafta,4,Manual,1.7,Sedán,290623,,,,Delantera,5,50 L,127,4435,1455,1715,2620 mm,6200
Fiat Cronos 1.8 16v Precision At6 Pack Premium,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.8 16v Precision At6 Pack Premium,,Nafta,4,Automática,1.8,Sedán,16000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,16500
Chevrolet Prisma 1.4 Joy Ls + 98cv,Bs.As. G.B.A. Norte,Chevrolet,Prisma,2016,,,Nafta,4,Manual,1.4,Sedán,77000,,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,12800000
Volkswagen Crossfox 1.6 Highline Cuero,Bs.As. G.B.A. Norte,Volkswagen,Crossfox,2012,1.6 Highline Cuero,Gris,Nafta,5,Manual,1.6,Hatchback,152000,,Sí,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2465 mm,9000
Chevrolet Spin 1.8 Lt 5as 105cv,Bs.As. Costa Atlántica,Chevrolet,Spin,2017,1.8 Lt 5as 105cv,,Nafta,5,Manual,1.8,Monovolumen,175000,,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,12000
Volkswagen Amarok 2.0 Cd Tdi 140cv Trendline Llantas16,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2023,2.0 Cd Tdi 140cv Trendline Llantas16,,Diésel,4,Manual,2.0,Pick-Up,6000,,,Hidráulica,4x4,5,80 L,140,5254,1834,1944,3095 mm,29000
Fiat 500 1.4 Sport 105cv,Buenos Aires Interior,Fiat,500,2016,1.4 Sport 105cv,Blanco,Nafta,3,Manual,1.4,Hatchback,158000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1855,2640 mm,13600000
Fiat Palio 1.4 Fire Pack Seg. Confort,Bs.As. G.B.A. Oeste,Fiat,Palio,2015,1.4 Fire Pack Seg. Confort,Blanco,Nafta,5,Manual,1.4,Hatchback,135000,,No,Mecánica,Delantera,5,48 L,82,3827,1444,1922,3550 mm,6000000
Volkswagen Scirocco 1.4 Tsi 160cv Dsg,Bs.As. G.B.A. Oeste,Volkswagen,Scirocco,2012,1.4 Tsi 160cv Dsg,Blanco,Nafta,2,Automática,1.4,,92000,Sí,,Asistida,Delantera,4,55 L,160,4255,1400,1820,2578 mm,19500
Volkswagen Crossfox 1.6 Comfortline,Bs.As. G.B.A. Norte,Volkswagen,Crossfox,2012,1.6 Comfortline,,Nafta,5,Manual,1.6,Hatchback,145000,,,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2465 mm,7500
Ford Ka 1.5 S 5 p,Buenos Aires Interior,Ford,Ka,2017,1.5 S 5 p,Plateado,Nafta,5,Manual,1.5,Hatchback,79000,,,Eléctrica,Delantera,5,51 L,105,3969,1464,1777,2686 mm,11500
Renault Clio 1.5 Authent.,Bs.As. G.B.A. Sur,Renault,Clio,2004,1.5 Authent.,,Diésel,5,Manual,1.5,Hatchback,217000,,,,Delantera,5,50 L,65,3182,1417,1639,2472 mm,4500000
Ford Ranger 3.0 Cd 4X4 Xls At 250Cv,Bs.As. G.B.A. Sur,Ford,Ranger,2023,3.0 Cd 4X4 Xls At 250Cv,,Diésel,4,Automática,3.0,Pick-Up,14000,,,,,,,250,,,,,37000
Nissan Frontier 2.3 Le Cd 4x4 At,Córdoba,Nissan,Frontier,2021,2.3 Le Cd 4x4 At,,Diésel,4,Automática,2.3,Pick-Up,25000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,29000
Toyota Hilux 2.5 Cd Dx Pack 120cv 4x4 - C3,Bs.As. Costa Atlántica,Toyota,Hilux,2011,2.5 Cd Dx Pack 120cv 4x4 - C3,Gris,Diésel,4,,,,238000,,,,,,,,,,,,18000
Chevrolet Celta 1.4 Lt,Bs.As. G.B.A. Oeste,Chevrolet,Celta,2011,1.4 Lt,,Nafta,3,,,,125000,,,,,,,,,,,,8000000
Chevrolet S10 2.8 Ls Cd Tdci 200cv 4x2,Capital Federal,Chevrolet,S10,2023,2.8 Ls Cd Tdci 200cv 4x2,,Diésel,4,Manual,2.8,Pick-Up,8200,,Sí,,4x2,5,76 L,200,5367,1889,1820,2709 mm,25300
Toyota Corolla XLI 1.8 6M/T,Bs.As. Costa Atlántica,Toyota,Corolla,2014,,Gris,Nafta,4,Manual,1.8,Sedán,172000,,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,13500
Volkswagen Amarok Amarok 30Td 4X4 Dc At 258Hp Highli,Santa Fe,Volkswagen,Amarok,2023,Amarok 30Td 4X4 Dc At 258Hp Highli,Blanco,Nafta,4,Automática,3,Pick-Up,50000,No,Sí,hydraulic,4x4,5,80 L,180,5254,1834,1944,3095 mm,52000000
Mercedes-benz Clase A 2019 2.0 A250 Amg-line 211cv,Bs.As. G.B.A. Sur,,Clase A,2019,2.0 A250 Amg-line 211cv,,Nafta,5,Automática,2.0,Hatchback,75000,Sí,Sí,Asistida,Delantera,5,56 L,224,4292,1430,1720,2425 mm,45500
Hyundai Santa Fe 2.2 Gls Crdi 5mt Premium,Capital Federal,Hyundai,Santa Fe,2008,2.2 Gls Crdi 5mt Premium,Gris,Diésel,5,Manual,2.2,SUV,200000,Sí,Sí,Hidráulica,4x4,5,75 L,150,4675,1795,1890,2700 mm,12500000
Volkswagen Saveiro 1.6 Cross Gp Cd 110cv Pack High,Bs.As. G.B.A. Norte,Volkswagen,Saveiro,2018,1.6 Cross Gp Cd 110cv Pack High,Azul,Nafta,2,Manual,1.6,Pick-Up,81000,No,Sí,Hidráulica,Delantera,2,55 L,110,4493,1497,1728,2753 mm,16000
Volkswagen Gol 1.6 Mi Deejay,Bs.As. G.B.A. Oeste,Volkswagen,Gol,2005,1.6 Mi Deejay,,Nafta,3,Manual,1.6,Hatchback,141000,,,,Delantera,5,51 L,90,3916,1415,1640,2468 mm,7000
Honda Civic 1.7 Lx At,Bs.As. G.B.A. Norte,Honda,Civic,2005,1.7 Lx At,,Nafta,4,Automática,1.7,Sedán,240000,,,,Delantera,5,50 L,127,4435,1455,1715,2620 mm,5800
Chevrolet Cruze 1.8 Ltz At 141cv,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2015,1.8 Ltz At 141cv,Blanco,Nafta,4,Automática,1.8,Sedán,140000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1855,2711 mm,14800000
Toyota Corolla 1.8 Xei Cvt 140cv,Capital Federal,Toyota,Corolla,2016,1.8 Xei Cvt 140cv,Azul,Nafta,4,Automática,1.8,Sedán,155000,,Sí,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,13400
Ford Ranger 3.2 Cd Limited Tdci 200cv,Bs.As. G.B.A. Norte,Ford,Ranger,2020,3.2 Cd Limited Tdci 200cv,Blanco,Diésel,4,Automática,,,41600,Sí,Sí,,,,,,,,,,37000
Ford Ka 1.5 Se,Bs.As. G.B.A. Norte,Ford,Ka,2017,1.5 Se,Gris,Nafta,5,Manual,1.5,Hatchback,95000,,,Eléctrica,Delantera,5,51 L,105,3969,1464,1777,2686 mm,13500000
Renault Clio 1.2 Authentique Pack Ii 75cv,Bs.As. G.B.A. Sur,Renault,Clio,2012,1.2 Authentique Pack Ii 75cv,Azul,Nafta,3,Manual,1.2,Hatchback,140000,,Sí,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,6500
Citroën Xsara Picasso 1.6 Fase2 I Exclusive,Bs.As. G.B.A. Sur,,Xsara Picasso,2011,1.6 Fase2 I Exclusive,,Nafta,5,Manual,1.6,Monovolumen,144000,,Sí,Hidráulica,Delantera,5,55 L,110,4276,1660,1877,2909 mm,7900
Ford Ranger 3.2 Cd 4x2 Xls Tdci 200cv,Capital Federal,Ford,Ranger,2012,3.2 Cd 4x2 Xls Tdci 200cv,Azul,Diésel,4,Manual,3.2,Pick-Up,200000,,,Hidráulica,4x2,5,80 L,200,5359,1815,1820,2775 mm,13900
BMW X1 2.0 Sdrive 18i Active,Capital Federal,BMW,X1,2019,2.0 Sdrive 18i Active,Negro,Nafta,5,Manual,2.0,SUV,66400,No,Sí,Asistida,4x2,5,63 L,150,4454,1545,1722,2489 mm,35900
Suzuki Fun 1.4 N Aa Da,Bs.As. G.B.A. Sur,Suzuki,Fun,2010,1.4 N Aa Da,Blanco,Nafta,3,Manual,1.4,Hatchback,153000,,Sí,Hidráulica,Delantera,5,48 L,90,3788,1408,1771,2443 mm,6000
Toyota Hilux 2.4 Cd Sr 150cv 4x2,Bs.As. G.B.A. Oeste,Toyota,Hilux,2023,2.4 Cd Sr 150cv 4x2,,Diésel,4,Manual,2.4,Pick-Up,40000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,29000
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Oeste,Peugeot,207,2012,1.6 Xt,Blanco,Nafta,3,Manual,1.6,Hatchback,170000,,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,8250000
Chevrolet Prisma 1.4 Lt 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Prisma,2020,1.4 Lt 98cv,,Nafta,4,Manual,1.4,Sedán,83000,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,14900
Fiat Punto 1.4 Attractive Pack Top Uconnect,Bs.As. G.B.A. Sur,Fiat,Punto,2016,1.4 Attractive Pack Top Uconnect,,Nafta,5,Manual,1.4,Hatchback,76000,,Sí,Hidráulica,Delantera,5,60 L,87,4065,1499,1683,2467 mm,11600000
Audi A3 1.4 Tsi Mt 125cv,Capital Federal,Audi,A3,2011,1.4 Tsi Mt 125cv,Negro,Nafta,3,Manual,1.4,Hatchback,105000,No,Sí,Asistida,Delantera,5,55 L,125,4238,1421,1830,2605 mm,13299
Toyota Hilux Pick-up 4.0 V6 Gr-s Ii 4x4 6at,Buenos Aires Interior,Toyota,Hilux Pick-Up,2020,4.0 V6 Gr-s Ii 4x4 6at,Rojo,Nafta,5,Automática,4.0,Pick-Up,75000,,,Hidráulica,4x4,5,80 L,238,5315,1815,1855,3085 mm,37500
Ford Ranger 3.0 Cd Xlt 4x2,Bs.As. G.B.A. Sur,Ford,Ranger,2011,3.0 Cd Xlt 4x2,Blanco,Diésel,2,Manual,3.0,Pick-Up,160000,,,Hidráulica,4x2,5,75 L,163,5143,1765,1780,2750 mm,17250000
Peugeot 308 1.6 Allure Mt,Capital Federal,Peugeot,308,2015,1.6 Allure Mt,Plateado,Híbrido,4,Manual,1,Hatchback,96217,No,No,Asistida,4x2,5,60 L,115,4276,1519,1815,2608 mm,12810000
Ford Ranger 3.0 V6 Cd 4X4 Limited + At 250Cv,Capital Federal,Ford,Ranger,2024,,Azul,Diésel,4,Automática,3.0,Pick-Up,111111,,,Hidráulica,4x4,5,80 L,250,5370,1884,2208,3270 mm,58000
