Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Grand Vitara 2001 5 Ptas 2.0 Tdi,Buenos Aires Interior,Suzuki,Grand Vitara,2001,TDI 2.0 5p,Gris,Diésel,5,Manual,,SUV,15000,No,Sí,Hidráulica,,,,,,,,,7500
Toyota Etios 1.5 X 6mt My19,Santa Fe,Toyota,Etios,2019,1.5 X 6mt My19,,Nafta,5,Manual,1.5,Hatchback,69000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,19900000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack At,Chaco,Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Blanco,Diésel,4,Automática,2.0,Pick-Up,113000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,34700000
Renault Clio 1.2 Authentique 75cv,Bs.As. G.B.A. Sur,Renault,Clio,2011,1.2 Authentique 75cv,,Nafta,3,Manual,1.2,Hatchback,182000,,,,Delantera,5,50 L,75,3813,1417,1639,2472 mm,6300
Ford Focus S 2018,Bs.As. Costa Atlántica,Ford,Focus,2018,S,Gris,Nafta,5,,1,,103128,,,,,,,,,,,,16900000
Chevrolet Onix 1.2 Lt,Bs.As. G.B.A. Norte,Chevrolet,Onix,2020,1.2 Lt,Plateado,Nafta,5,Manual,1.2,Hatchback,105000,No,Sí,Asistida,Delantera,5,54 L,90,3930,1484,1656,2465 mm,17490000
Peugeot 208 1.2 Like,Córdoba,Peugeot,208,2022,1.2 Like,,Nafta,5,Manual,1.2,Hatchback,13000,,Sí,Asistida,Delantera,5,47 L,89,4075,1453,1738,2538 mm,22900000
Volkswagen Suran 1.6 Trendline 11b,Capital Federal,Volkswagen,Suran,2011,1.6 Trendline 11b,Blanco,Nafta,5,Manual,1.6,Monovolumen,213000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8900000
Volkswagen Vento 1.4 Highline 150cv At,Bs.As. G.B.A. Norte,Volkswagen,Vento,2021,1.4 Highline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,30526,,,Hidráulica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,34500000
Chevrolet Cruze 1.4 Ltz At Sedan,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2022,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,64000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,20000000
Mercedes-Benz Clase A 2.0 A250 Amg-line 211cv,Capital Federal,,Clase A,2017,2.0 A250 Amg-line 211cv,,Nafta,5,Automática,2.0,Hatchback,58400,Sí,Sí,Asistida,Delantera,5,56 L,211,4292,1430,1720,2425 mm,36900
Volkswagen Passat 2.0 Tsi Highline 220cv,Buenos Aires Interior,Volkswagen,Passat,2017,2.0 Tsi Highline 220cv,Gris,Nafta,4,Automática,2.0,Sedán,133000,Sí,,Eléctrica,Delantera,5,70 L,220,4769,1470,1832,2791 mm,22000
Peugeot 307 2.0 Xs Hdi,Capital Federal,Peugeot,307,2006,2.0 Xs Hdi,Negro,Diésel,4,Manual,2.0,Sedán,168000,,,Hidráulica,Delantera,5,60 L,110,4202,1510,1746,2608 mm,6200
Chevrolet Cruze 5 1.4 Lt At 5p,Bs.As. G.B.A. Sur,Chevrolet,Cruze 5,2022,1.4 Lt At 5p,Blanco,Nafta,5,Automática,1.4,Hatchback,28000,Sí,,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,25500000
Citroën C3 Aircross 1.6 Vti 115 Feel,Córdoba,,C3 Aircross,2017,1.6 Vti 115 Feel,Rojo,Nafta,5,Manual,1.6,Hatchback,87000,,Sí,Eléctrica,Delantera,5,55 L,115,4097,1741,1766,2542 mm,13700000
Citroën C3 1.6 Vti Infinit,Santa Fe,,C3,2018,1.6 Vti Infinit,,Nafta,5,Manual,1.6,Hatchback,95000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1882,3096 mm,16500000
Ford Focus III 2.0 Sedan Titanium At6,Bs.As. G.B.A. Norte,Ford,Focus III,2014,2.0 Sedan Titanium At6,Gris,Nafta,4,Automática,2.0,Sedán,134000,Sí,,Asistida,Delantera,5,55 L,170,4534,1484,2070,3682 mm,11000
Fiat Punto 1.6 Sporting,Bs.As. G.B.A. Norte,Fiat,Punto,2013,1.6 Sporting,Negro,Nafta,5,Manual,1.6,Hatchback,100000,No,Sí,Hidráulica,Delantera,5,60 L,115,4065,1493,1800,3000 mm,9500
Chevrolet Captiva 2.4 Lt 167cv,Capital Federal,Chevrolet,Captiva,2017,2.4 Lt 167cv,Plateado,Nafta,5,Manual,2.4,SUV,122500,Sí,Sí,Eléctrica,Integral,7,65 L,167,4673,1756,1815,2660 mm,23200000
Renault Kwid 1.0 Sce 66cv Zen,Bs.As. G.B.A. Oeste,Renault,Kwid,2021,1.0 Sce 66cv Zen,Blanco,Nafta,5,Manual,1.0,Hatchback,55000,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,10900
Peugeot Partner 1.6 Hdi Furgon Confort,Bs.As. G.B.A. Norte,Peugeot,Partner,2017,1.6 Hdi Furgon Confort,Blanco,Diésel,3,Manual,1.6,Furgón,113000,,,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,11800
Volkswagen Polo 1.6 Msi Trendline,Córdoba,Volkswagen,Polo,2023,1.6 Msi Trendline,Dorado,Nafta,5,Manual,1.6,Hatchback,30000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,22800000
Peugeot 208 1.6 Feline Pack Cuir,Córdoba,Peugeot,208,2014,1.6 Feline Pack Cuir,Plateado,Nafta,5,Manual,1.6,Hatchback,106000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,15700000
Peugeot 208 1.6 Féline Mt,Bs.As. G.B.A. Norte,Peugeot,208,2019,1.6 Féline Mt,Gris,Nafta,4,Manual,1,Hatchback,41060,No,No,Asistida,4x2,5,55 L,115,3975,1470,1740,2540 mm,18170000
Toyota Etios 1.5 Xls,Bs.As. G.B.A. Sur,Toyota,Etios,2014,1.5 Xls,,Nafta,5,Manual,1.5,Hatchback,102000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,13000
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Bs.As. G.B.A. Norte,Toyota,SW4,2020,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,148000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,37000
Volkswagen Amarok 2.0 Cs Tdi 140cv 4x2 Startline,Neuquén,Volkswagen,Amarok,2016,2.0 Cs Tdi 140cv 4x2 Startline,,Diésel,2,Manual,2.0,Pick-Up,137000,,,Hidráulica,4x2,3,80 L,140,5254,1820,1944,3095 mm,16000
Volkswagen Nivus 1.0 Tsi 200 Comfortline,Capital Federal,Volkswagen,Nivus,2023,1.0 Tsi 200 Comfortline,Gris,Nafta,5,Automática,1.0,SUV,524,,,,4x2,5,52 L,116,4266,1493,1757,2566 mm,31500000
BMW X6 X6M,Capital Federal,BMW,X6,2018,X6M,Gris,Nafta,5,Automática,3.0,SUV,45000,Sí,No,Asistida,4x4,4,85 L,306,4877,1669,1838,2690 mm,112500
Ford Ecosport 1.6 Xls,Capital Federal,Ford,Ecosport,2004,1.6 Xls,,Nafta,5,Manual,1.6,SUV,198000,,,Hidráulica,Delantera,5,45 L,98,4230,1620,1734,2490 mm,5500000
Ford F100 6 Cilindros 1982,Bs.As. G.B.A. Norte,Ford,F-100,1999,6 Cilindros 1982,Verde,Nafta,2,,,,1111,,,,,,,,,,,,11500
Ford Ka 1.6 Fly Viral 95cv,Córdoba,Ford,Ka,2012,1.6 Fly Viral 95cv,Negro,Nafta,3,Manual,1.6,Hatchback,142000,,,Hidráulica,Delantera,5,45 L,95,3836,1420,1777,2686 mm,7800000
Honda CR-V 2.4 Ex L At 4wd,Bs.As. G.B.A. Sur,Honda,CR-V,2011,2.4 Ex L At 4wd,Blanco,Nafta,5,Automática,2.4,SUV,153500,Sí,,Eléctrica,4x4,5,58 L,170,4575,1680,1656,2465 mm,14500
Fiat Uno 1.4 Way,Bs.As. G.B.A. Oeste,Fiat,Uno,2011,1.4 Way,Gris,Nafta/GNC,5,Manual,1.4,Hatchback,87800,No,Sí,Hidráulica,Delantera,5,48 L,85,3770,1555,1740,2540 mm,9000000
Renault Captur 2.0 Intens Manual,Capital Federal,Renault,Captur,2021,2.0 Intens Manual,Gris,Nafta,5,Manual,2.0,SUV,38420,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,25000000
Fiat Cronos 1.3 Drive Cvt,Bs.As. G.B.A. Sur,Fiat,Cronos,2023,1.3 Drive Cvt,,Nafta,4,Automática,1.3,Sedán,17000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19500000
Chevrolet Prisma 1.4 Joy Ls + 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Prisma,2016,,,Nafta,4,Manual,1.4,Sedán,90000,No,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,11850000
Citroën C3 Picasso 1.6 Sx 110cv,Capital Federal,,C3 Picasso,2013,1.6 Sx 110cv,Negro,Nafta/GNC,5,Manual,1.6,Hatchback,110000,,Sí,Eléctrica,Delantera,5,55 L,110,4092,1634,1735,2525 mm,11490000
Volkswagen Bora 2.0 Trendline 115cv,Bs.As. G.B.A. Norte,Volkswagen,Bora,2010,2.0 Trendline 115cv,,Nafta,4,Manual,2.0,Sedán,172000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,7300
Chevrolet Cruze 1.4 Ltz At Sedan,Capital Federal,Chevrolet,Cruze,2018,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,74000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,16500
Fiat Palio 1.4 Fire Pack Seguridad,Bs.As. G.B.A. Sur,Fiat,Palio,2016,1.4 Fire Pack Seguridad,Negro,Nafta,5,Manual,1.4,Sedán,112000,,Sí,Asistida,4x2,5,48 L,82,3827,1444,1922,3550 mm,7900
Fiat Punto 1.4 Attractive C/radio Integrada,Bs.As. G.B.A. Sur,Fiat,Punto,2013,,Blanco,Nafta,5,Manual,1.4,Hatchback,106000,,Sí,Hidráulica,Delantera,5,60 L,87,4065,1499,1789,2595 mm,8900
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic Design,2015,1.6 Titanium Powershift 120cv,Negro,Nafta,5,Automática,1.6,Hatchback,77200,Sí,Sí,Asistida,Delantera,5,45 L,120,4066,1473,1639,2472 mm,11200
Chevrolet Cruze II 1.4 Ltz Plus 153cv,Bs.As. G.B.A. Norte,Chevrolet,Cruze II,2017,1.4 Ltz Plus 153cv,Rojo,Nafta,5,Automática,1.4,Hatchback,145000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,16280
Fiat Pulse Audace 1.0t Cvt /2024,Córdoba,Fiat,Pulse,2024,Audace 1.0T CVT,Gris,Nafta,5,Automática,,Sedán,1111,,,Hidráulica,,,,,,,,,29500000
Volkswagen Taos 1.4 250 Tsi Highline,Córdoba,Volkswagen,Taos,2022,1.4 250 Tsi Highline,Dorado,Nafta,5,Automática,1.4,SUV,26000,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2651 mm,36000
Peugeot 308 1.6 Feline Thp 165cv Tiptronic,Capital Federal,Peugeot,308,2019,1.6 Feline Thp 165cv Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,89000,Sí,Sí,Hidráulica,Delantera,5,60 L,165,4292,1518,1814,2608 mm,16800
Mercedes-Benz Clase C 2.5 C250 D,Capital Federal,,Clase C,1994,2.5 C250 D,Gris,Diésel,4,Manual,2.5,Sedán,290000,,Sí,Hidráulica,Trasera,5,66 L,113,4581,1445,1770,2760 mm,6500
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Bs.As. G.B.A. Sur,Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Plateado,Nafta,5,Manual,1.6,SUV,56000,,Sí,Hidráulica,Delantera,5,54 L,98,4240,1679,1757,2607 mm,15500000
Peugeot 408 2.0 Allure Nav 143cv,Bs.As. Costa Atlántica,Peugeot,408,2015,2.0 Allure Nav 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,200000,,Sí,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,14500000
Ford Escort Motor 1.6 (audi),Buenos Aires Interior,Ford,Escort,1994,,,Nafta,5,,,,75786,,,,,,,,,,,,3900000
Honda CR-V 2.4 Lx 2wd 175cv Cvt,Mendoza,Honda,CR-V,2016,2.4 Lx 2wd 175cv Cvt,,Nafta,5,Automática,2.4,SUV,115000,Sí,,Eléctrica,4x2,5,58 L,175,4530,1655,1656,2465 mm,22000
Volkswagen Amarok 3.0 V6 Extreme,Tucumán,Volkswagen,Amarok,2019,3.0 V6 Extreme,,Diésel,4,Automática,3.0,Pick-Up,85000,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,40000000
Chevrolet S10 2.8 High Country Cd Tdci 200cv Automática,Bs.As. G.B.A. Norte,Chevrolet,S10,2018,2.8 High Country Cd Tdci 200cv Automática,Gris,Diésel,4,Automática,2.8,Pick-Up,99000,Sí,Sí,Asistida,4x4,5,76 L,200,5367,1889,1820,2709 mm,23500
Nissan March 1.6 Advance Media Tech 107cv Mt,Capital Federal,Nissan,March,2017,1.6 Advance Media Tech 107cv Mt,,Nafta,5,Manual,1.6,Hatchback,78000,,,Asistida,Delantera,5,41 L,107,3827,1528,1675,2450 mm,14300000
Fiat Fiorino 1.3 Fire,Bs.As. G.B.A. Oeste,Fiat,Fiorino,2011,1.3 Fire,Blanco,Nafta,3,Manual,1.3,Furgón,175000,,No,Mecánica,Delantera,2,64 L,68,4184,1873,2210,4250 mm,7500000
Ford Ranger 3.0 Cd Xl Plus 4x2,Bs.As. G.B.A. Norte,Ford,Ranger,2010,3.0 Cd Xl Plus 4x2,,Diésel,2,Manual,3.0,Pick-Up,163000,,,Hidráulica,4x2,5,75 L,163,5143,1765,1795,2640 mm,10500
Volkswagen Gol Trend 1.6 Pack I Plus 101cv,Capital Federal,Volkswagen,Gol Trend,2011,1.6 Pack I Plus 101cv,Plateado,Nafta,5,Manual,1.6,Hatchback,140000,,Sí,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,6500
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2015,1.6 Se 110cv 4x2,,Nafta,5,Manual,1.6,SUV,105000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,9500
Renault Koleos 2.5 Dynamique 4x4 Mt,Bs.As. G.B.A. Norte,Renault,Koleos,2012,2.5 Dynamique 4x4 Mt,,Nafta,5,Manual,2.5,SUV,280000,Sí,,Eléctrica,4x4,5,65 L,170,4520,1695,1855,2690 mm,3500
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Norte,Jeep,Compass,2012,2.4 Limited 170cv Atx,,Nafta,5,Automática,2.4,SUV,158000,Sí,,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2635 mm,11700
Peugeot 208 1.6l Feline Tiptronic,Bs.As. G.B.A. Sur,Peugeot,208,2023,1.6l Feline Tiptronic,Azul,Nafta,5,Automática,1.6,Hatchback,10000,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,25990000
Ford Ka 1.0 Fly Viral 63cv,Bs.As. G.B.A. Sur,Ford,Ka,2012,1.0 Fly Viral 63cv,,Nafta,3,Manual,1.0,Hatchback,108000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,6500
Fiat Cronos 1.3 Gse Drive Cvt Pack Plus,Bs.As. G.B.A. Oeste,Fiat,Cronos,2024,1.3 Gse Drive Cvt Pack Plus,,Nafta,4,Automática,1.3,Sedán,700,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,23600000
Chevrolet S10 2.8 G4 Cd Dlx 4x4 Electronico,Bs.As. G.B.A. Oeste,Chevrolet,S10,2008,2.8 G4 Cd Dlx 4x4 Electronico,,Diésel,4,Manual,2.8,Pick-Up,300000,Sí,Sí,Hidráulica,4x4,4,67 L,140,5260,1661,1799,2637 mm,7900
Volkswagen Vento 1.4 Comfortline 150cv,Capital Federal,Volkswagen,Vento,2018,1.4 Comfortline 150cv,Gris,Nafta,4,Manual,1.4,Sedán,78000,Sí,Sí,Eléctrica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,16800
Renault Clio 1.2 Pack Plus,Bs.As. G.B.A. Norte,Renault,Clio,2011,1.2 Pack Plus,Plateado,Nafta,5,,1.2,,180000,,,,,,,,,,,,6800000
Hyundai H1 2.5 Premium 1 170cv Mt,Buenos Aires Interior,Hyundai,H1,2016,2.5 Premium 1 170cv Mt,Gris,Diésel,4,Manual,2.5,Monovolumen,115000,No,Sí,Asistida,Trasera,12,75 L,170,5125,1925,1920,3201 mm,30900
Kia Sorento 2.4 Ex 4x2 6at,Capital Federal,Kia,Sorento,2014,2.4 Ex 4x2 6at,Blanco,Nafta,5,Automática,2.4,SUV,115000,Sí,Sí,Eléctrica,4x2,7,68 L,174,4685,1710,1885,2700 mm,19000
Peugeot 208 1.6 Feline Tiptronic,San Luis,Peugeot,208,2019,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,64600,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,18100000
Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline,Salta,Volkswagen,Amarok,2019,2.0 Cd Tdi 180cv Comfortline,Dorado,Diésel,4,Manual,2.0,Pick-Up,98000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,25000000
Ford Ka 1.0 Fly Viral 63cv,Capital Federal,Ford,Ka,2013,1.0 Fly Viral 63cv,,Nafta,3,Manual,1.0,Hatchback,87000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,6100
Nissan Note 1.6 Exclusive 110cv Cvt,Córdoba,Nissan,Note,2017,1.6 Exclusive 110cv Cvt,Blanco,Nafta,5,Automática,1.6,Hatchback,150000,,,Asistida,Delantera,5,41 L,110,4142,1537,1695,2600 mm,15300000
Peugeot 208 1.0T Gt,Bs.As. G.B.A. Sur,Peugeot,208,2024,1.0T Gt,,Nafta,5,Automática,1.0,Hatchback,1000,,,,Delantera,5,47 L,120,4055,1453,1960,2538 mm,34000000
Volkswagen Up! 1.0 High Up! 75cv 3 p,Buenos Aires Interior,Volkswagen,,2015,,Gris,Nafta,3,Manual,1.0,Hatchback,107000,,,Eléctrica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,10900
Peugeot 308 1.6 Feline Hdi 115cv,Bs.As. Costa Atlántica,Peugeot,308,2014,1.6 Feline Hdi 115cv,,Diésel,5,Manual,1.6,Hatchback,129000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,12000
Peugeot 308 1.6 Sport,Bs.As. G.B.A. Sur,Peugeot,308,2013,1.6 Sport,Gris,Nafta,5,Automática,1.6,,140000,,,Hidráulica,,,,,,,,,9500
Toyota Etios 1.5 Cross,Bs.As. G.B.A. Sur,Toyota,Etios,2015,1.5 Cross,Gris,Nafta,5,Manual,1.5,Hatchback,146000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,11000000
Volkswagen Tiguan 2.0 Elegance Tsi 200cv,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2012,2.0 Elegance Tsi 200cv,Negro,Nafta,5,Manual,2.0,SUV,148000,Sí,,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,15800000
Peugeot 2008 1.6 In Concert,Capital Federal,Peugeot,2008,2021,1.6 In Concert,Rojo,Nafta,5,Manual,1.6,SUV,44000,Sí,Sí,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,17500
Jeep Renegade 1.8 Sport,Bs.As. G.B.A. Sur,Jeep,Renegade,2021,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV,75000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,19900
Fiat Uno Way,Bs.As. G.B.A. Sur,Fiat,Uno,2019,WAY,Negro,Nafta,5,,,,80000,,,,,,,,,,,,11500
Toyota Hilux 4.0 V6 Gr-s Ii 4x4 6at,Tucumán,Toyota,Hilux,2023,4.0 V6 Gr-s Ii 4x4 6at,Negro,Nafta,5,Automática,4.0,Pick-Up,5000,,,Hidráulica,4x4,5,80 L,238,5315,1815,1855,3085 mm,53000
Citroën C3 1.6 16v Vti 115 Feel,Córdoba,,C3,2024,1.6 16v Vti 115 Feel,,Nafta,5,Manual,1.6,Hatchback,11111,,Sí,Eléctrica,Delantera,5,47 L,90,3981,1604,1733,2540 mm,21000000
Toyota SW4 3.0 Srv Cuero At,Santa Cruz,Toyota,SW4,2007,3.0 Srv Cuero At,Negro,Diésel,5,Automática,3.0,SUV,300000,,,,4x2,7,70 L,125,4655,1760,1730,2675 mm,21000
BMW X5 3.0 Xdrive 40d M Package 313cv,Santa Fe,BMW,X5,2016,3.0 Xdrive 40d M Package 313cv,Blanco,Diésel,5,Automática,3.0,SUV,63000,Sí,No,Asistida,4x4,5,85 L,313,4886,1762,1631,2448 mm,90000
Peugeot 3008 1.6 Gt-line Thp Tiptronic,Bs.As. G.B.A. Oeste,Peugeot,3008,2018,1.6 Gt-line Thp Tiptronic,,Nafta,5,Automática,1.6,SUV,54000,Sí,,Eléctrica,Delantera,5,53 L,165,4447,1629,2098,2675 mm,25000
Ford Focus III 1.6 S,Bs.As. G.B.A. Norte,Ford,Focus III,2017,1.6 S,Azul,Nafta,5,Manual,1.6,Hatchback,127000,,,Eléctrica,Delantera,5,55 L,125,4412,1484,1832,2762 mm,12200
Toyota Sw4 7a Ca,Santa Fe,Toyota,SW4,2019,2.8 Srx 204Cv 4X4 7As At,Plateado,Diésel,5,,,,122000,,,Hidráulica,,,,,,,,,38000
Ford Focus III 2.0 Sedan Se Plus At6,Bs.As. G.B.A. Sur,Ford,Focus III,2016,2.0 Sedan Se Plus At6,Gris,Nafta,4,Automática,2.0,Sedán,104000,,,Eléctrica,Delantera,5,55 L,170,4534,1484,1742,2630 mm,12500
Citröen C3 Aircross,Bs.As. G.B.A. Oeste,,C3 Aircross,2013,1.6 Vti 115 Feel,Blanco,Nafta/GNC,5,Manual,1.6,Minivan,112000,,,Hidráulica,,,,,,,,,9800
Volkswagen Vento 2.0 Luxury I 140cv,Bs.As. G.B.A. Sur,Volkswagen,Vento,2011,2.0 Luxury I 140cv,,Diésel,4,Manual,2.0,Sedán,220000,Sí,Sí,Eléctrica,Delantera,5,55 L,140,4618,1453,1778,2651 mm,13500000
Volkswagen Suran 1.6 Comfortline 101cv Ab Pro.cre.auto,Bs.As. G.B.A. Sur,Volkswagen,Suran,2015,1.6 Comfortline 101cv Ab Pro.cre.auto,Blanco,Nafta,5,Manual,1.6,Monovolumen,122000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,11800
Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2016,1.8 Ltz Fwd Mt 140cv,Plateado,Nafta,5,Manual,1.8,SUV,145000,Sí,Sí,Asistida,Delantera,5,53 L,140,4248,1674,1657,2465 mm,16800000
Chevrolet Agile 1.4 Lt,Capital Federal,Chevrolet,Agile,2012,1.4 Lt,Dorado,Nafta,5,Manual,1.4,,125000,,Sí,,,,,,,,,,7500
BMW X1 2.0 Sdrive 20i Sportline 192cv,Bs.As. G.B.A. Norte,BMW,X1,2017,2.0 Sdrive 20i Sportline 192cv,Gris,Nafta,5,Manual,2.0,SUV,48000,,Sí,Hidráulica,4x2,5,61 L,184,4477,1545,1722,2489 mm,35000
Ford Falcon 3.0 Lujo,Bs.As. G.B.A. Oeste,Ford,Falcon,1977,3.0 Lujo,Azul,Nafta,4,Manual,3.0,Sedán,100000,,,,,,,116,,,,,1400000
Citroen C 3 Aircross 1.6 Feel L16,Córdoba,,C3 Aircross,2016,1.6 FEEL L16,Rojo,Nafta,5,Manual,,,87600,,Sí,Asistida,,,55 L,,,,,,17000000
Audi Q5 2.0 Tfsi 211cv Quattro,Córdoba,Audi,Q5,2012,2.0 Tfsi 211cv Quattro,Plateado,Nafta,5,Manual,2.0,SUV,120000,Sí,Sí,Asistida,Integral,5,75 L,211,4629,1653,1860,2815 mm,22500000
Renault Sandero 2.0 Rs 145cv,Buenos Aires Interior,Renault,Sandero,2016,2.0 Rs 145cv,Negro,Nafta,5,Manual,2.0,Hatchback,88000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,11900
Renault Duster 1.6 Ph2 4x2 Privilege 110cv,Bs.As. G.B.A. Norte,Renault,Duster,2015,1.6 Ph2 4x2 Privilege 110cv,,Nafta,5,Manual,1.6,SUV,105000,,,,4x2,5,50 L,110,4329,1683,1822,2673 mm,14000000
Volkswagen Saveiro 1.6 Gp Ce 101cv Safety + Pack High,Bs.As. G.B.A. Oeste,Volkswagen,Saveiro,2017,,Blanco,Nafta,3,Manual,1.6,Pick-Up,80000,No,Sí,Hidráulica,Delantera,2,55 L,101,4493,1497,1728,2753 mm,17000000
Hyundai Tucson 2.0 Gl 5mt 2wd,Corrientes,Hyundai,Tucson,2013,2.0 Gl 5mt 2wd,Plateado,Nafta,5,Manual,2.0,SUV,110000,,,,4x2,5,58 L,166,4410,1655,1830,2630 mm,12400000
Mercedes-Benz Clase GLA 1.6 Gla200 Urban 156cv,Corrientes,,Clase GLA,2019,1.6 Gla200 Urban 156cv,Gris,Nafta,5,Automática,1.6,Crossover,70000,No,Sí,electronic,Delantera,5,56 L,156,,,,,36000
Mini Cooper S Cooper S Coupe,Capital Federal,Mini,Cooper S,2013,Cooper S Coupe,Negro,Nafta,2,Automática,1.6,Coupé,90000,Sí,Sí,Eléctrica,Delantera,2,50 L,184,,,,2467 mm,19000
Volkswagen Fox 1.6 Comfortline,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2010,1.6 Comfortline,Negro,Nafta,5,Manual,1.6,Hatchback,124000,,Sí,Hidráulica,Delantera,5,50 L,101,3823,1544,1640,2465 mm,7300
Fiat Cronos 1.8 16v Precision,Capital Federal,Fiat,Cronos,2018,1.8 16v Precision,Blanco,Nafta,4,Manual,1.8,Sedán,132000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,13025000
Volkswagen Saveiro 1.6 Gp Cd 101cv Pack High,Buenos Aires Interior,Volkswagen,Saveiro,2015,1.6 Gp Cd 101cv Pack High,Gris,Nafta,2,Manual,1.6,Pick-Up,129000,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,12000
Chevrolet Agile 1.4 Ltz Spirit 5P,Capital Federal,Chevrolet,Agile,2011,1.4 Ltz Spirit 5P,Gris,Nafta,5,Manual,1.4,Hatchback,117300,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1840,2750 mm,9500000
