Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Gol 1.4 Power 83cv,Bs.As. G.B.A. Sur,Volkswagen,Gol,2012,1.4 Power 83cv,,Nafta,5,Manual,1.4,Hatchback,115000,,,,Delantera,5,51 L,83,3951,1414,1645,2468 mm,7500
Renault Duster Oroch 1.6 Outsider,Bs.As. G.B.A. Sur,Renault,Duster Oroch,2017,1.6 Outsider,Azul,Nafta,4,Manual,1.6,SUV,70000,Sí,Sí,,4x2,5,50 L,110,4329,1683,1821,2829 mm,9000000
Fiat Siena 1.4 El Pack Seg. + Attractive,Buenos Aires Interior,Fiat,Siena,2014,,,Nafta,4,Manual,1.4,Sedán,247000,,Sí,Hidráulica,Delantera,5,48 L,82,4155,1437,1665,2450 mm,8000000
Citroën C3 1.4 Hdi Exclusive,Bs.As. G.B.A. Norte,,C3,2006,1.4 Hdi Exclusive,Gris,Diésel,5,Manual,1.4,Hatchback,109700,,Sí,Asistida,Delantera,5,47 L,70,3850,1533,1645,2443 mm,6190
Ford Fiesta Kinetic 1.6 Titanium Powershift 120cv,Bs.As. G.B.A. Norte,Ford,Fiesta Kinetic,2015,1.6 Titanium Powershift 120cv,Gris,Nafta,5,Automática,1.6,Hatchback,109001,Sí,,Asistida,Delantera,5,45 L,120,4066,1473,1639,2472 mm,12440
Jeep Grand Cherokee 4.7 V8 Limited Scv Automática,Bs.As. G.B.A. Sur,Jeep,Grand Cherokee,2006,4.7 V8 Limited Scv Automática,Gris,Nafta,5,Automática,4.7,SUV,190000,Sí,Sí,Hidráulica,4x4,5,94 L,230,4846,1749,1862,2781 mm,16500
Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,Bs.As. G.B.A. Oeste,Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,92000,,Sí,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,10300
Volkswagen Golf 1.4 Highline Tsi Dsg,Capital Federal,Volkswagen,Golf,2017,1.4 Highline Tsi Dsg,Azul,Nafta,5,Automática,1.4,Hatchback,63000,Sí,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,26400000
Jeep Renegade 1.8 Sport,Salta,Jeep,Renegade,2019,1.8 Sport,Blanco,Nafta,5,Manual,1.8,SUV,149355,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,23800000
Audi A4 2.0 Fsi 190cv,Bs.As. G.B.A. Norte,Audi,A4,2017,2.0 Fsi 190cv,,Nafta,4,Manual,2.0,Sedán,145000,,Sí,Eléctrica,Delantera,5,54 L,190,4726,1427,1983,2933 mm,24000
Toyota Hilux Pick-Up 2.4 Cd Dx 150cv 4x2,Bs.As. G.B.A. Norte,Toyota,Hilux Pick-Up,2019,2.4 Cd Dx 150cv 4x2,,Diésel,4,Manual,2.4,Pick-Up,99000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,19900
Toyota Hilux 2.5 Cab Doble 4x2,Bs.As. G.B.A. Norte,Toyota,Hilux,2010,2.5 Cab Doble 4x2,Gris,Diésel,4,Manual,2.5,Pick-Up,274271,No,,Hidráulica,4x2,5,80 L,102,5255,1820,1855,2860 mm,15900
Dodge Journey 2.4 Sxt Atx Techo 3filas,Santa Fe,Dodge,Journey,2012,2.4 Sxt Atx Techo 3filas,,Nafta,5,Automática,2.4,SUV,147000,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1877,2947 mm,12900
Fiat Punto 1.4 Elx,Capital Federal,Fiat,Punto,2010,1.4 Elx,Azul,Nafta,5,Manual,1.4,Hatchback,152000,No,Sí,Hidráulica,Delantera,5,48 L,82,4030,1505,1683,2467 mm,6500
Renault Duster 1.6 Ph2 4x2 Privilege,Bs.As. G.B.A. Sur,Renault,Duster,2019,1.6 Ph2 4x2 Privilege,Rojo,Nafta,5,Manual,1.6,SUV,67000,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,18900000
Toyota Etios 1.5 Sedan Xs,Corrientes,Toyota,Etios,2017,1.5 Sedan Xs,,Nafta,4,Manual,1.5,Sedán,170000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,15000000
Renault Clio 1.2 Mío Expression Pack Ii Ab,Santa Fe,Renault,Clio,2013,1.2 Mío Expression Pack Ii Ab,Negro,Nafta,5,Manual,1.2,Hatchback,151992,,Sí,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,7800000
Renault Clio 1.2 Pack,Bs.As. G.B.A. Oeste,Renault,Clio,2008,1.2 Pack,Negro,Nafta,3,Manual,1.2,Hatchback,250000,,Sí,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,4300
Peugeot 308 1.6 Feline Hdi 115cv,Capital Federal,Peugeot,308,2016,1.6 Feline Hdi 115cv,,Diésel,5,Manual,1.6,Hatchback,84000,Sí,,Hidráulica,Delantera,5,60 L,115,4292,1519,1815,2608 mm,14000
Toyota Yaris 1.5 107cv Xls Pack 4 p,Capital Federal,Toyota,Yaris,2021,1.5 107cv Xls Pack 4 p,,Nafta,4,Automática,1.5,Sedán,32000,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,18000
Ford Ka 1.5 Sel,Santa Fe,Ford,Ka,2017,1.5 Sel,Blanco,Nafta,5,Manual,1.5,Hatchback,55000,,,Eléctrica,Delantera,5,51 L,105,3969,1464,1777,2686 mm,14800000
Ford Focus III 1.6 S,Capital Federal,Ford,Focus III,2014,1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,97300,,Sí,Asistida,Delantera,5,55 L,125,4412,1484,1774,2748 mm,13900000
Volkswagen Gol 1.4 Power 83cv,Capital Federal,Volkswagen,Gol,2012,1.4 Power 83cv,Blanco,Nafta/GNC,3,Manual,1.4,Hatchback,146500,,,,Delantera,5,51 L,83,3951,1414,1645,2468 mm,7800000
Volkswagen Crossfox 1.6 Trendline Ll Alt,Bs.As. G.B.A. Norte,Volkswagen,Crossfox,2014,1.6 Trendline Ll Alt,,Nafta,5,Manual,1.6,Hatchback,121000,,,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2467 mm,9600
Volkswagen Tiguan 2018,Bs.As. Costa Atlántica,Volkswagen,Tiguan,2018,ALLSPACE 1.4 TSI,Blanco,Nafta,5,Automática,1.4,SUV,131000,,,,,,,,,,,,26500
Ford Fiesta Kinetic 1.6 Titanium Powershift 120cv,Capital Federal,Ford,Fiesta Kinetic,2017,1.6 Titanium Powershift 120cv,Negro,Nafta,5,Automática,1.6,Hatchback,108000,Sí,,Asistida,Delantera,5,47 L,120,4056,1476,1639,2472 mm,16400000
Berlingo Diésel,Bs.As. G.B.A. Oeste,,Berlingo Furgon,2009,1.9 D,Blanco,Diésel,3,Automática,1.9,,4200000,,,,,,,,,,,,4200000
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,Capital Federal,Audi,Q5,2013,2.0 Tfsi 225cv Tiptronic Quattro,Blanco,Nafta,5,Automática,2.0,SUV,64000,Sí,Sí,Asistida,Integral,5,75 L,225,4629,1653,1715,2452 mm,23000
Peugeot Partner 1.6 Confort,Córdoba,Peugeot,Partner,2022,1.6 Confort,Blanco,Nafta,3,Manual,,Furgón,32600,,Sí,Asistida,Delantera,2,55 L,,,,,,19400000
Volkswagen Vento 2.0 Tsi Gli 211Cv App Connect + Nav Dsg,Chaco,Volkswagen,Vento,2018,,,Nafta,4,Automática,2.0,Sedán,101500,Sí,Sí,Hidráulica,Delantera,5,55 L,211,4659,1473,1778,2651 mm,28500000
Fiat Palio 1.7 Elx +cd,Bs.As. G.B.A. Norte,Fiat,Palio,2007,,,Diésel,5,Manual,1.7,Hatchback,175000,,,Hidráulica,Delantera,5,48 L,72,3824,1446,1911,2915 mm,4300000
Honda CR-V 2.4 Lx 2wd 185cv At,Bs.As. G.B.A. Norte,Honda,CR-V,2012,2.4 Lx 2wd 185cv At,Gris,Nafta,5,Automática,2.4,SUV,180400,Sí,,Eléctrica,4x2,5,58 L,185,4530,1655,1770,2640 mm,13500
Citroën Berlingo 1.6 Xtr Hdi 92cv,Bs.As. G.B.A. Sur,,Berlingo,2018,1.6 Xtr Hdi 92cv,Gris,Diésel,5,Manual,,Monovolumen,91000,,,Hidráulica,,,,,,,,,15500
Nissan Frontier 2.3Bt Platinum 4X2 At L22,Bs.As. G.B.A. Sur,Nissan,Frontier,2024,2.3Bt Platinum 4X2 At L22,,Diésel,4,Automática,2.3,Pick-Up,1111,Sí,,Hidráulica,4x2,5,80 L,190,5260,1850,1790,3150 mm,39500
Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4,Capital Federal,Ford,Ranger,2019,2.2 Cd Xl Tdci 125cv 4x4,Dorado,Diésel,4,Manual,2.2,Pick-Up,74000,,,Eléctrica,4x4,5,80 L,125,5359,1800,1860,3220 mm,22000
Fiat 500 1.4 Sport 105cv,Córdoba,Fiat,500,2012,1.4 Sport 105cv,Gris oscuro,Nafta,3,Manual,1.4,Hatchback,109000,No,Sí,electronic,Delantera,4,40 L,105,3546,1492,1855,2640 mm,13900000
Volkswagen Crossfox 1.6 Trendline 2014,Capital Federal,Volkswagen,Crossfox,2014,1.6 Trendline 2014,Gris,Nafta,5,Manual,1.6,Hatchback,95000,No,Sí,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2467 mm,9800
Mercedes-Benz Clase GLC 3.0 Glc43 Amg 4matic 367cv,Bs.As. G.B.A. Oeste,,Clase GLC,2023,3.0 Glc43 Amg 4matic 367cv,Blanco,Nafta,5,Automática,3.0,Coupé,5000,,Sí,Eléctrica,Integral,5,56 L,367,4417,1494,1890,2873 mm,170000
Volkswagen Saveiro 1.6 Gp Cs 101cv Aa+dh,Corrientes,Volkswagen,Saveiro,2015,,,Nafta,2,Manual,1.6,Pick-Up,130000,,Sí,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,12000000
Toyota Corolla 2.0 Seg Cvt 170cv,Capital Federal,Toyota,Corolla,2021,2.0 Seg Cvt 170cv,Blanco,Nafta,4,Automática,2.0,Sedán,55000,,,Eléctrica,Delantera,5,57 L,170,4620,1460,1775,2700 mm,27000
Volkswagen Up! 1.0 High Up! 75cv 5 p,Bs.As. G.B.A. Sur,Volkswagen,,2014,,Rojo,Nafta,5,Manual,1.0,Hatchback,69800,,,Eléctrica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,12500000
Fiat Cronos Pack Plus 1.3 Mt,Misiones,Fiat,Cronos,2024,Pack Plus 1.3 Mt,Blanco,Nafta,4,Manual,1.3,Sedán,111111,No,Sí,hydraulic,Delantera,5,48 L,99,4364,1515,1962,2521 mm,23882000
Peugeot 206 1.4 Allure 75cv,Bs.As. G.B.A. Oeste,Peugeot,206,2012,1.4 Allure 75cv,Rojo,Nafta,5,Manual,1.4,Hatchback,135335,,Sí,Mecánica,Delantera,5,50 L,75,3835,1426,1652,2442 mm,7000000
Volkswagen Golf 1.4 2018.wt,Bs.As. G.B.A. Sur,Volkswagen,Golf,2018,BLUEMOTION,Azul,Nafta,4,Automática,1.4,Hatchback,88000,,,Eléctrica,,,,,,,,,15000000
Toyota Hilux Pick-up 2.8 Cd Srv 177cv 4x2,Capital Federal,Toyota,Hilux Pick-Up,2018,2.8 Cd Srv 177cv 4x2,Rojo,Diésel,4,Manual,2.8,Pick-Up,24000,Sí,Sí,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,36500
Peugeot Partner Patagónica 1.6 Hdi Vtc Plus 92,Bs.As. G.B.A. Norte,Peugeot,Partner Patagónica,2021,1.6 Hdi Vtc Plus 92,,Diésel,4,Manual,1.6,Monovolumen,42000,,Sí,Hidráulica,Delantera,5,55 L,92,4137,1838,1960,2693 mm,22500000
Chevrolet Corsa 1.6 Gl Aa Dh,Capital Federal,Chevrolet,Corsa,1998,1.6 Gl Aa Dh,Rojo,Nafta,5,Manual,1.6,Hatchback,185000,No,Sí,Hidráulica,Delantera,5,54 L,102,4056,1448,1808,2537 mm,4000
Peugeot 208 1.6 Feline Tiptronic,Bs.As. G.B.A. Norte,Peugeot,208,2024,1.6 Feline Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,1000,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,26000
BMW Serie 1 1.5 118i Active 136cv,Mendoza,BMW,Serie 1,2017,1.5 118i Active 136cv,Blanco,Nafta,5,Automática,1.5,Hatchback,42000,,Sí,Eléctrica,Trasera,5,52 L,136,4325,1420,1765,2690 mm,27000
Volkswagen Bora 1.8 Highline T 180cv Cuero,Tucumán,Volkswagen,Bora,2011,1.8 Highline T 180cv Cuero,Blanco,Nafta,4,Manual,1.8,Sedán,111600,Sí,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,13500000
Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04),Capital Federal,Ford,Kuga,2012,,Negro,Nafta,5,Manual,2.5,SUV,128000,Sí,,Asistida,Integral,5,58 L,200,4443,1680,1746,2589 mm,17500000
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Norte,Jeep,Renegade,2021,1.8 Longitude At6,Gris,Nafta,5,Automática,1.8,SUV,34000,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,22400
Ford Focus 2 1.6 Exe Sedan Trend Sigma,Buenos Aires Interior,Ford,Focus 2,2013,1.6 Exe Sedan Trend Sigma,,Nafta,4,Manual,1.6,Sedán,95000,,,Hidráulica,Delantera,5,55 L,110,4481,1497,1809,2702 mm,12500000
Volkswagen Polo 1.6 Msi Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Polo,2019,1.6 Msi Trendline,,Nafta,5,Manual,1.6,Hatchback,55000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,14000
Renault Koleos 2.5 4wd Cvt,Santiago del Estero,Renault,Koleos,2018,2.5 4wd Cvt,,Nafta,5,Automática,2.5,SUV,50000,Sí,,Eléctrica,4x4,5,60 L,170,4673,1678,2063,2705 mm,30000
Chevrolet Cruze Lt 2017,Buenos Aires Interior,Chevrolet,Cruze,2017,LT 1.4 Turbo,Blanco,Nafta,5,Manual,,Hatchback,100000,,Sí,,,,,,,,,,14500
Peugeot 207 1.6 Griffe 106cv,Bs.As. G.B.A. Sur,Peugeot,207,2013,1.6 Griffe 106cv,,Nafta,3,Manual,1.6,Hatchback,70000,,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,8800
Peugeot 206 1.6 Sw Xs Premium,Buenos Aires Interior,Peugeot,206,2008,1.6 Sw Xs Premium,Gris,Nafta,5,Manual,1.6,Rural,158000,No,Sí,Hidráulica,Delantera,5,50 L,110,4028,1489,1652,2442 mm,7500
Chevrolet Classic Classic,Bs.As. G.B.A. Sur,Chevrolet,Classic,2014,Classic,,Nafta,5,,,,118000,,,,,,,,,,,,7000000
Chevrolet Onix 1.4 Ltz At 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2016,1.4 Ltz At 98cv,Gris,Nafta,5,Automática,1.4,Hatchback,100000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,12990
Renault Clio 1.2 Mio Confort Plus Abc,Bs.As. G.B.A. Norte,Renault,Clio,2014,1.2 Mio Confort Plus Abc,Negro,Nafta,5,,,,153000,No,Sí,,,,,,,,,,7700
Citroën C3 1.5 Tendance Pack Secure I 90cv,Bs.As. G.B.A. Oeste,,C3,2016,1.5 Tendance Pack Secure I 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,78300,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,10800
Renault Sandero 1.6 16v Life,Capital Federal,Renault,Sandero,2022,1.6 16v Life,,Nafta,5,Manual,1.6,Hatchback,55000,Sí,,Asistida,Delantera,5,50 L,115,4060,1536,1733,2590 mm,12000
Toyota Etios 1.5 Sedan Xls At,Bs.As. G.B.A. Norte,Toyota,Etios,2020,1.5 Sedan Xls At,Rojo,Nafta,4,Automática,1.5,Sedán,90000,No,Sí,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,22000000
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x2,Bs.As. G.B.A. Sur,Ford,Ranger,2017,3.2 Cd Xlt Tdci 200cv Automática 4x2,,Diésel,4,Automática,3.2,Pick-Up,175000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1730,2670 mm,22000
Renault Duster Oroch 1.6 Outsider,Bs.As. G.B.A. Sur,Renault,Duster Oroch,2019,1.6 Outsider,Gris,Nafta,4,Manual,1.6,SUV,67000,,,,4x2,5,50 L,110,4329,1683,1821,2829 mm,22900000
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x4,Buenos Aires Interior,Ford,Ranger,2021,3.2 Cd Xlt Tdci 200cv Automática 4x4,Blanco,Diésel,4,Automática,3.2,Pick-Up,45000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,40499999
Vw Vento Comfortline 1.4 Tsi Dsg 2016,Bs.As. Costa Atlántica,Volkswagen,Vento,2016,Comfortline 1.4 Tsi Dsg,Negro,Nafta,5,,,,103000,,,,,,,,,,,,21500000
Jeep Compass 1.3 T270 Longitude,Capital Federal,Jeep,Compass,2022,1.3 T270 Longitude,Blanco,Nafta,5,Automática,1.3,SUV,19000,Sí,Sí,Eléctrica,4x2,5,52 L,175,4404,1632,1819,2636 mm,33000
BMW X1 2.0 Xdrive 20d Executive 177cv,Capital Federal,BMW,X1,2010,2.0 Xdrive 20d Executive 177cv,,Diésel,5,Manual,2.0,SUV,174000,No,Sí,Asistida,4x4,5,61 L,177,4454,1545,1980,2615 mm,15200000
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Sur,Fiat,Fiorino,2021,1.4 Fire Evo 87cv,Rojo,Nafta,3,Manual,1.4,Furgón,47000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,17500000
Volkswagen Passat 2.0 I Exclusive Wood Dsg,Bs.As. G.B.A. Oeste,Volkswagen,Passat,2010,2.0 I Exclusive Wood Dsg,,Diésel,4,Automática,2.0,Sedán,150000,Sí,Sí,Eléctrica,Delantera,5,70 L,140,4765,1472,1820,2709 mm,9500
Mercedes-Benz Sprinter 516 Cdi Furgón 4325 Xl Te V2 Con Cámara,Bs.As. G.B.A. Oeste,,Sprinter,2022,516 Cdi Furgón 4325 Xl Te V2 Con Cámara,,Diésel,2,Manual,2.1,Furgón,30000,,Sí,Hidráulica,Delantera,20,75 L,150,6995,2860,1994,4025 mm,50000
Ford Fiesta 1.6l Se Sedan 2017,Córdoba,Ford,Fiesta,2017,1.6L SE SEDAN,Blanco,Nafta,5,Manual,1.6,,84000,,,,,,,,,,,,12500
Peugeot Partner 1.6 Furgon Confort,Bs.As. G.B.A. Norte,Peugeot,Partner,2022,1.6 Furgon Confort,Gris,Nafta,3,Manual,1.6,Furgón,45000,No,Sí,Hidráulica,Delantera,2,55 L,115,4137,1800,1960,2693 mm,15508
Nissan Versa 1.6 Advance At,Capital Federal,Nissan,Versa,2019,1.6 Advance At,Plateado,Nafta,4,Automática,1.6,Sedán,59100,Sí,Sí,Asistida,Delantera,5,41 L,107,4465,1514,1695,2600 mm,13000000
Toyota Corolla 1.8 Xli Mt,Entre Ríos,Toyota,Corolla,2009,1.8 Xli Mt,Dorado,Nafta,4,Manual,1.8,Sedán,295000,,,Hidráulica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,9800000
Chevrolet Onix 1.4 Joy Ls + 98cv,Misiones,Chevrolet,Onix,2018,,Blanco,Nafta,5,Manual,1.4,Hatchback,108000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,13400000
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Bs.As. G.B.A. Norte,,C4 Cactus,2019,,Negro,Nafta,5,Automática,1.2,SUV,43500,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,17500000
Peugeot 208 1.6 Active Pack,Bs.As. G.B.A. Norte,Peugeot,208,2024,1.6 Active Pack,Azul,Nafta,5,Manual,1.6,Hatchback,999,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,12500000
Toyota Corolla 1.8 Xei Mt 136cv,Bs.As. G.B.A. Sur,Toyota,Corolla,2013,1.8 Xei Mt 136cv,Gris,Nafta,4,Manual,1.8,Sedán,178000,,Sí,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,10700
Volkswagen Gol 1.6 I Power 601,Bs.As. G.B.A. Norte,Volkswagen,Gol,2008,1.6 I Power 601,Negro,Nafta,3,Manual,1.6,Hatchback,131000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1651,2468 mm,6200
BMW Serie 3 3.0 330i Sedan Sport Line 252cv,Capital Federal,BMW,Serie 3,2017,3.0 330i Sedan Sport Line 252cv,Gris,Nafta,4,Manual,3.0,Sedán,80000,No,Sí,Asistida,Trasera,5,60 L,184,4624,1429,1734,2490 mm,35500
Ford Territory 1.5t Titanium,Bs.As. G.B.A. Sur,Ford,Territory,2023,1.5t Titanium,Gris,Nafta,5,Automática,1.5,SUV,50000,,,Asistida,Delantera,5,52 L,143,4580,1674,2179,2716 mm,39000000
Ford Fiesta Kinetic Design Titanium,Bs.As. G.B.A. Oeste,Ford,Fiesta Kinetic Design,2010,1.6 Titanium 120cv,Blanco,Nafta,5,,,,130000,,,,,,,,,,,,8000
Chevrolet Onix 1.4 Ltz 98cv,Bs.As. Costa Atlántica,Chevrolet,Onix,2019,1.4 Ltz 98cv,,Nafta,5,Manual,1.4,Hatchback,68000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,18000000
Kia Sorento 2.2 Crdi Ex,Bs.As. G.B.A. Norte,Kia,Sorento,2017,2.2 Crdi Ex,Gris,Diésel,5,Automática,2.2,SUV,80000,Sí,Sí,Eléctrica,4x4,7,68 L,197,4685,1710,1885,2700 mm,27500
Fiat Cronos 1.3 Gse Drive,Buenos Aires Interior,Fiat,Cronos,2023,1.3 Gse Drive,,Nafta,4,Manual,1.3,Sedán,18000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,20800000
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Córdoba,Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,54000,,,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,18500000
Ford Ecosport 2.0 Titanium 143cv 4x2,Capital Federal,Ford,Ecosport,2017,2.0 Titanium 143cv 4x2,,Nafta,5,Manual,2.0,SUV,18200,,,Asistida,4x2,5,52 L,143,4241,1693,1811,2725 mm,17500
Renault Captur 2.0 Zen,Bs.As. G.B.A. Oeste,Renault,Captur,2018,2.0 Zen,Plateado,Nafta,5,Manual,2.0,SUV,51600,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,20500000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Bs.As. G.B.A. Norte,Chevrolet,Tracker,2013,,Blanco,Nafta,5,Automática,1.8,SUV,110000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,11800
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic Design,2013,1.6 Design 120cv Titanium,Blanco,Nafta,5,Manual,1.6,Hatchback,225000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1808,2350 mm,7900
Peugeot 207 1.6 Feline 106cv,Bs.As. G.B.A. Sur,Peugeot,207,2013,1.6 Feline 106cv,Gris,Nafta,5,Manual,1.6,Hatchback,129000,No,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,7500
Chevrolet Cruze 1.4 Ltz At Sedan,Catamarca,Chevrolet,Cruze,2022,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,56000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,25800000
Ford Maverick 2.0 Ecoboost Cd Xlt At8 2wd,Buenos Aires Interior,Ford,Maverick,2022,2.0 Ecoboost Cd Xlt At8 2wd,Gris,Nafta,4,Automática,2.0,Pick-Up,36000,Sí,,Asistida,4x2,5,64 L,253,5072,1745,2121,3076 mm,35000000
Citroën C3 1.6 Vti Infinit,Bs.As. G.B.A. Oeste,,C3,2018,1.6 Vti Infinit,Blanco,Nafta,5,Manual,1.6,Hatchback,101429,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1882,3096 mm,10500
Citroën C3 Aircross 1.6 Vti 115 Feel At6,Bs.As. G.B.A. Norte,,C3 Aircross,2018,1.6 Vti 115 Feel At6,Blanco,Nafta,5,Automática,1.6,Hatchback,76400,,,,Delantera,5,55 L,115,4097,1741,1766,2542 mm,16900000
Ford Fiesta Kinetic Design 1.6 S Plus,Capital Federal,Ford,Fiesta Kinetic Design,2018,1.6 S Plus,Blanco,Nafta,5,Manual,1.6,Hatchback,55500,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1801,2895 mm,13000
Mercedes-Benz Clase A 2.0 A250 Amg-line 211cv 224 hp,Bs.As. G.B.A. Norte,,Clase A,2019,2.0 A250 Amg-line 211cv 224 hp,Gris,Nafta,5,Automática,2.0,Hatchback,23000,Sí,Sí,Asistida,Delantera,5,56 L,224,4292,1430,1720,2425 mm,52500
Peugeot 208 1.5 Active,Bs.As. G.B.A. Oeste,Peugeot,208,2017,1.5 Active,Blanco,Nafta,5,Manual,1.5,Hatchback,81000,,Sí,Eléctrica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,12500000
Peugeot 2008 1.6 Thp Sport,Bs.As. G.B.A. Norte,Peugeot,2008,2017,1.6 Thp Sport,,Nafta,5,Manual,1.6,SUV,87000,,,,Delantera,5,55 L,165,4159,1583,1739,2542 mm,12000
Citroën C3 Picasso 1.6 Exclusive 110cv Pack My Way,Capital Federal,,C3 Picasso,2012,1.6 Exclusive 110cv Pack My Way,Negro,Nafta,5,Manual,1.6,Hatchback,98000,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4092,1634,1735,2525 mm,11900000
Fiat Siena 1.4 El Pack Attractive My 2015,Córdoba,Fiat,Siena,2014,1.4 El Pack Attractive My 2015,,Nafta,4,Manual,1.4,Sedán,138000,,Sí,Hidráulica,Delantera,5,48 L,82,4155,1437,1665,2450 mm,12900000
Peugeot 307 1.6 Live! 110cv,Bs.As. G.B.A. Norte,Peugeot,307,2010,,Gris,Nafta,5,Manual,1.6,Hatchback,141600,,,Hidráulica,Delantera,5,60 L,110,4211,1509,1762,2608 mm,7200
Ford Ka 1.5 Sel,Buenos Aires Interior,Ford,Ka,2018,1.5 Sel,Rojo,Nafta,5,Manual,1.5,Hatchback,47000,,,Eléctrica,Delantera,5,51 L,123,3969,1464,1777,2686 mm,15000000
Renault Sandero 1.6 16v Intense,Bs.As. G.B.A. Sur,Renault,Sandero,2024,1.6 16v Intense,Azul,Nafta,5,Manual,1.6,Hatchback,1000,Sí,,Asistida,Delantera,5,50 L,115,4060,1536,1733,2590 mm,22000000
Fiat Fiorino 1.4 Fire Evo 87cv,Buenos Aires Interior,Fiat,Fiorino,2022,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,130000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,15000000
