Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x2,San Luis,Ford,Ranger,2018,3.2 Cd Xls Tdci 200cv Manual 4x2,,Diésel,4,Manual,3.2,Pick-Up,36876,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1740,2620 mm,28000
Honda HR-V 1.8 Ex-l 2wd Cvt,Córdoba,Honda,HR-V,2016,1.8 Ex-l 2wd Cvt,Negro,Nafta,5,Automática,1.8,SUV,139000,No,Sí,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,18500
Volkswagen Golf 1.6 Trendline,Córdoba,Volkswagen,Golf,2015,1.6 Trendline,Plateado,Nafta,5,Manual,1.6,Hatchback,102000,No,,Eléctrica,Delantera,5,50 L,110,4255,1452,1799,2638 mm,16450000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Bs.As. G.B.A. Sur,Chevrolet,Tracker,2016,,Blanco,Nafta,5,Automática,1.8,SUV,97000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,18400000
Honda Civic 1.8 Lxs Mt 140cv,Bs.As. G.B.A. Oeste,Honda,Civic,2012,1.8 Lxs Mt 140cv,Plateado,Nafta,4,Manual,1.8,Sedán,148000,,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,15499999
BMW Serie 1 2.0 120i Active Stept,Capital Federal,BMW,Serie 1,2007,2.0 120i Active Stept,Gris,Nafta,5,Automática,2.0,Hatchback,132000,Sí,Sí,Eléctrica,Trasera,5,53 L,150,4239,1421,1748,2660 mm,11500
Chevrolet Agile 1.4 Ls,Bs.As. G.B.A. Oeste,Chevrolet,Agile,2016,1.4 Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,83620,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1835,3085 mm,12150000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Buenos Aires Interior,Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Blanco,Diésel,4,Automática,2.0,Pick-Up,138000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,16900
Toyota Etios 1.5 Xls,Río Negro,Toyota,Etios,2015,1.5 Xls,Azul,Nafta,5,Manual,1.5,Hatchback,145000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,16000000
BMW Serie 1 1.6 120i Sport Line At 177cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2016,1.6 120i Sport Line At 177cv,Blanco,Nafta,5,Automática,1.6,Hatchback,135000,Sí,Sí,Asistida,Trasera,5,52 L,177,4324,1421,1716,2513 mm,23000
BMW Serie 3 2.0 320i Sedan 184cv,Bs.As. G.B.A. Norte,BMW,Serie 3,2016,2.0 320i Sedan 184cv,,Nafta,4,Manual,2.0,Sedán,105000,No,Sí,Asistida,Trasera,5,60 L,184,4624,1429,1665,2718 mm,28000
Toyota Corolla 1.8 Xei Cvt Pack 140cv,Capital Federal,Toyota,Corolla,2015,1.8 Xei Cvt Pack 140cv,,Nafta,4,Automática,1.8,Sedán,90700,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,14700
Citroën C3 1.6 Exclusive Pack Myway Vti 115cv,Capital Federal,,C3,2013,1.6 Exclusive Pack Myway Vti 115cv,,Nafta,5,Manual,1.6,Hatchback,131000,,Sí,Eléctrica,Delantera,5,47 L,115,3850,1533,1645,2443 mm,8500
Volkswagen Vento 2.0 GLI 231CV,Capital Federal,Volkswagen,Vento,2024,2.0 GLI 231CV,,Nafta,4,Manual,2.0,Sedán,6000,Sí,Sí,Hidráulica,Delantera,5,55 L,211,4659,1473,1778,2651 mm,37500
Renault Duster 2.0 4x4 Luxe Nav 138cv,Bs.As. G.B.A. Sur,Renault,Duster,2013,2.0 4x4 Luxe Nav 138cv,Verde,Nafta,5,Manual,2.0,SUV,195000,,,Hidráulica,4x4,5,50 L,138,4315,1695,1822,2673 mm,10500
Chevrolet Astra 2.0 Gl,Córdoba,Chevrolet,Astra,2008,2.0 Gl,Gris,Nafta,4,Manual,2.0,Sedán,300000,,Sí,Hidráulica,Delantera,5,52 L,116,4342,1425,1840,2750 mm,7500000
Chevrolet Agile 1.4 Ls,Bs.As. G.B.A. Norte,Chevrolet,Agile,2016,1.4 Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,145000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1835,3085 mm,10000000
Peugeot 207 1.6 Allure 106cv,Bs.As. G.B.A. Oeste,Peugeot,207,2012,1.6 Allure 106cv,Gris,Nafta,5,Manual,1.6,Hatchback,212752,No,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,5800
Honda HR-V 1.8 Lx 2wd Cvt,Bs.As. Costa Atlántica,Honda,HR-V,2015,1.8 Lx 2wd Cvt,Gris,Nafta,5,Automática,1.8,SUV,100000,,Sí,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,21400000
Peugeot 207 1.4 Allure 75cv,Capital Federal,Peugeot,207,2016,1.4 Allure 75cv,Gris,Nafta,5,Manual,1.4,Hatchback,57000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1720,2540 mm,10900000
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Córdoba,,C4 Cactus,2018,,Violeta,Nafta,5,Automática,1.2,SUV,74170,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,19000000
Volkswagen Up! 1.0 High Up! 5 p,Bs.As. Costa Atlántica,Volkswagen,,2018,,Blanco,Nafta,5,Manual,1.0,Hatchback,102000,,,Hidráulica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,17700000
Renault Clio,Capital Federal,Renault,Clio,2011,Sedan,Gris,Nafta,5,Manual,1.2,Sedán,74000,No,Sí,Hidráulica,,,,,,,,,6500
Renault Sandero Stepway 1.6 16v Intense,Córdoba,Renault,Sandero Stepway,2023,1.6 16v Intense,Gris oscuro,Nafta,5,,,Hatchback,14000,No,No,,,,,,,,,,25499000
Ford Ka 1.0 Fly Viral 63cv,Bs.As. G.B.A. Sur,Ford,Ka,2013,1.0 Fly Viral 63cv,Negro,Nafta,3,Manual,1.0,Hatchback,160000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,5500
Peugeot Partner 1.6 Hdi Furgon Confort,Bs.As. G.B.A. Norte,Peugeot,Partner,2016,1.6 Hdi Furgon Confort,Blanco,Diésel,3,Manual,1.6,Furgón,175000,,,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,9300
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Sur,Ford,Ecosport,2013,1.6 Se 110cv 4x2,,Nafta,5,Manual,1.6,SUV,164000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,13500000
Volkswagen Golf 1.4 Highline Tsi Dsg,Bs.As. G.B.A. Sur,Volkswagen,Golf,2018,1.4 Highline Tsi Dsg,Gris,Nafta,5,Automática,1.4,Hatchback,53500,Sí,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,24000
BMW Serie 3 2.0 328i Sedán Sport 245cv,Córdoba,BMW,Serie 3,2012,2.0 328i Sedán Sport 245cv,Rojo,Nafta,4,Manual,2.0,Sedán,120000,,Sí,Asistida,Trasera,5,60 L,245,4624,1429,1817,2490 mm,23900
Volkswagen Vento 1.4 Comfortline 150cv At,Santa Fe,Volkswagen,Vento,2017,1.4 Comfortline 150cv At,Blanco,Nafta,4,Automática,1.4,Sedán,75000,Sí,Sí,Eléctrica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,24900000
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Bs.As. G.B.A. Norte,,C4 Cactus,2019,,Negro,Nafta,5,Automática,1.2,SUV,70000,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,14500
Honda Civic 1.7 Ex At,Bs.As. G.B.A. Norte,Honda,Civic,2006,1.7 Ex At,Azul,Nafta,4,Automática,1.7,Sedán,208000,,,,Delantera,5,50 L,127,4435,1455,1778,2651 mm,6200
Ford Ka 1.5 S 4 p,Bs.As. G.B.A. Sur,Ford,Ka,2019,1.5 S 4 p,,Nafta,4,Manual,1.5,Sedán,90000,,,Eléctrica,Delantera,5,52 L,123,4254,1525,1808,2643 mm,11500
Toyota SW4 2.8 Srx 177cv 4x4 7as,San Luis,Toyota,SW4,2016,2.8 Srx 177cv 4x4 7as,,Diésel,5,Manual,2.8,SUV,155000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,45500000
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,Santa Fe,Ford,Fiesta Kinetic Design,2016,1.6 Titanium Powershift 120cv,Rojo,Nafta,5,Automática,1.6,Hatchback,89000,Sí,,Asistida,Delantera,5,47 L,120,4056,1476,1639,2472 mm,11500
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2013,1.4 Allure 75cv,Negro,Nafta,3,Manual,1.4,Hatchback,162700,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1669,2443 mm,9200000
Audi A3 Sportback 1.4 Tfsi Stronic 122cv,Capital Federal,Audi,A3 Sportback,2013,1.4 Tfsi Stronic 122cv,,Nafta,5,Automática,1.4,Hatchback,189000,No,Sí,Asistida,Delantera,5,50 L,122,4237,1421,1983,3002 mm,10900
Toyota Corolla Cross 1.8 Seg Ecvt,Capital Federal,Toyota,Corolla Cross,2024,1.8 Seg Ecvt,Gris,Híbrido/Nafta,5,Automática,1.8,SUV,500,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,35400
Peugeot 2008 1.6 Feline,Capital Federal,Peugeot,2008,2022,1.6 Feline,Negro,Nafta,5,Manual,1.6,SUV,6143,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,24900000
Volkswagen Bora 1.8 Highline T 180cv Tiptronic,Bs.As. G.B.A. Norte,Volkswagen,Bora,2013,1.8 Highline T 180cv Tiptronic,Negro,Nafta,4,Automática,1.8,Sedán,178000,Sí,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,9500
Mercedes-Benz Clase C 2.0 C200 Kompressor Classic Plus,Bs.As. G.B.A. Oeste,,Clase C,2004,2.0 C200 Kompressor Classic Plus,Plateado,Nafta,4,Manual,2.0,Sedán,150000,,Sí,Eléctrica,Trasera,5,66 L,136,4581,1445,1770,2760 mm,12000
Ford Ranger Ranger xl safety dsl,Capital Federal,Ford,Ranger,2015,Ranger xl safety dsl,,Diésel,4,Manual,2.2,Pick-Up,160000,,,Eléctrica,Integral,2,80 L,125,5359,1800,1695,2460 mm,15000
Ford Ranger Raptor Ranger Raptor V6,Buenos Aires Interior,Ford,Ranger Raptor,2023,ranger raptor v6,,Nafta,4,,,,999999,,,,,,,,,,,,80000
Toyota Hilux SW4 3.0 I Runner,Bs.As. G.B.A. Sur,Toyota,Hilux SW4,2000,3.0 I Runner,Gris,Diésel,5,Manual,3.0,SUV,148800,,,,4x2,7,70 L,125,4655,1760,1730,2675 mm,13888000
Chevrolet Prisma 1.4 Joy Ls,Capital Federal,Chevrolet,Prisma,2019,1.4 Joy Ls,Gris,Nafta,4,Manual,1.4,Sedán,70000,,,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,10000
Toyota Hilux 3.0 Cd Srv Cuero I 171cv 4x2,Neuquén,Toyota,Hilux,2012,3.0 Cd Srv Cuero I 171cv 4x2,Gris,Diésel,4,Manual,3.0,Pick-Up,245000,,,Hidráulica,4x2,5,80 L,171,5260,1860,1855,2860 mm,25000000
Chevrolet Prisma,Córdoba,Chevrolet,Prisma,2018,Ltz,Gris,Nafta,5,Manual,1.4,Sedán,67000,,,Eléctrica,,,,,,,,,16000000
Toyota Hiace 2.8 Tdi Wagon 6at 10a,Bs.As. G.B.A. Norte,Toyota,Hiace,2021,2.8 Tdi Wagon 6at 10a,,Diésel,4,Automática,2.8,,48000,,,,Delantera,10,80 L,177,5260,1860,1835,3085 mm,49000
Honda Civic 1.8 Lxs At 140cv,Bs.As. G.B.A. Sur,Honda,Civic,2013,1.8 Lxs At 140cv,,Nafta,4,Automática,1.8,Sedán,170000,,,Hidráulica,Delantera,5,57 L,140,4525,1450,2020,2651 mm,10700
Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,Bs.As. G.B.A. Norte,Toyota,Hilux,2019,2.8 Cd Srx 177cv 4x4 At,Plateado,Diésel,4,Automática,2.8,Pick-Up,106000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,43990000
Nissan March 1.6 Sense 107cv M14,Bs.As. G.B.A. Sur,Nissan,March,2017,1.6 Sense 107cv M14,,Nafta,5,Manual,1.6,Hatchback,56500,,,Asistida,Delantera,5,41 L,107,3827,1528,1675,2450 mm,11000
Chevrolet Meriva 1.8 Gl,Bs.As. G.B.A. Oeste,Chevrolet,Meriva,2004,1.8 Gl,,Nafta,5,Manual,1.8,Monovolumen,280000,,Sí,Asistida,Delantera,5,56 L,102,4042,1624,1645,2468 mm,5800000
Ford Focus III 2.0 Sedan Titanium At6,Buenos Aires Interior,Ford,Focus III,2013,2.0 Sedan Titanium At6,Plateado,Nafta,4,Automática,2.0,Sedán,125000,Sí,Sí,Asistida,Delantera,5,55 L,170,4534,1484,2070,3682 mm,9800
Nissan Kicks 1.6 Exclusive 120cv,Capital Federal,Nissan,Kicks,2018,1.6 Exclusive 120cv,,Nafta,5,Manual,1.6,Hatchback,92000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,22900000
Jeep Renegade 1.8 Sport At Plus,Bs.As. G.B.A. Sur,Jeep,Renegade,2023,1.8 Sport At Plus,Negro,Nafta,5,Automática,1.8,SUV,33000,Sí,,Hidráulica,4x4,5,60 L,217,4624,1670,1798,2570 mm,22500
Ford Ka 1.5 Sel 4 p,Bs.As. G.B.A. Norte,Ford,Ka,2017,1.5 Sel 4 p,Blanco,Nafta,4,Manual,1.5,Sedán,69000,,,Eléctrica,Delantera,5,52 L,105,4254,1525,1808,2643 mm,11500
Volkswagen Bora 1.9 Trendline I 100cv,Bs.As. G.B.A. Sur,Volkswagen,Bora,2012,1.9 Trendline I 100cv,,Diésel,4,Manual,1.9,Sedán,250000,Sí,,Hidráulica,Delantera,5,55 L,100,4376,1446,1735,2513 mm,8600
Nissan Frontier 2.3 Le Cd 4x4 At,Buenos Aires Interior,Nissan,Frontier,2021,2.3 Le Cd 4x4 At,Gris,Diésel,4,Automática,2.3,Pick-Up,111000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,29500
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Sur,Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,Plateado,Nafta/GNC,4,Manual,1.3,Sedán,79000,No,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19300000
Volkswagen Suran  Suran 1.6l 814  5 P,Capital Federal,Volkswagen,Suran,2014,Suran 1.6L 814  5 p,,Nafta,5,,,,126000,,,,,,,,,,,,11200000
Volkswagen Gol 1.0 Gl Mi 3 p,Capital Federal,Volkswagen,Gol,1999,1.0 Gl Mi 3 p,,Nafta,3,Manual,1.0,Hatchback,180000,,,,Delantera,5,50 L,54,3807,1411,1620,2468 mm,2800
Ford Ranger 2.5 Cd Ivct Xl 166cv,Córdoba,Ford,Ranger,2023,2.5 Cd Ivct Xl 166cv,Blanco,Nafta,4,Manual,2.5,Pick-Up,12000,No,,Eléctrica,4x2,5,80 L,166,5359,1815,1768,2578 mm,31000000
Renault Clio 1.2 Mio Confort Pack 5P,Capital Federal,Renault,Clio,2016,1.2 Mio Confort Pack 5P,Blanco,Nafta,5,Manual,1.2,Hatchback,135000,,Sí,Asistida,Delantera,5,50 L,75,3811,1417,1639,2472 mm,8600000
Toyota Etios 1.5 Sedan Xls,Bs.As. G.B.A. Sur,Toyota,Etios,2016,1.5 Sedan Xls,Blanco,Nafta,4,Manual,1.5,Sedán,116000,,,Eléctrica,Delantera,5,45 L,90,4265,1510,1695,2460 mm,15000000
Volkswagen Up! 1.0 Take Up! Aa 75cv,Córdoba,Volkswagen,,2017,,Blanco,Nafta,3,Manual,1.0,Hatchback,107000,,Sí,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,13500000
Mitsubishi L200 2.5 Cd 4wd High-power Di-d Mt Cuero,Bs.As. G.B.A. Norte,Mitsubishi,L200,2014,2.5 Cd 4wd High-power Di-d Mt Cuero,Negro,Diésel,4,Manual,2.5,Pick-Up,175000,,Sí,,4x4,5,75 L,178,5215,1780,1750,3000 mm,19000
Peugeot 207 1.4 Allure 75cv,Córdoba,Peugeot,207,2015,1.4 Allure 75cv,Gris,Nafta,5,Manual,1.4,Hatchback,36000,No,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1669,2443 mm,10500
Volkswagen Gol Trend 1.6 Pack Ii 101cv 3p,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv 3p,Gris,Nafta,3,Manual,1.6,Hatchback,194500,No,Sí,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,9000000
Ford Ranger 2.2 Cd Xl Tdci 125cv 4x2,Capital Federal,Ford,Ranger,2021,2.2 Cd Xl Tdci 125cv 4x2,Blanco,Diésel,4,Manual,2.2,Pick-Up,14000,,Sí,Eléctrica,4x2,5,80 L,125,5359,1800,1860,3220 mm,23800
Mercedes-Benz Vito 1.6 111 Cdi Furgon Mixto Aa 114cv,Buenos Aires Interior,,Vito,2018,1.6 111 Cdi Furgon Mixto Aa 114cv,,Diésel,2,Automática,1.6,Furgón,116000,Sí,Sí,Eléctrica,Trasera,7,75 L,114,5220,1350,1900,3430 mm,31000000
Fiat Mobi 1.0 Easy,Bs.As. G.B.A. Sur,Fiat,Mobi,2020,1.0 Easy,,Nafta,5,Manual,1.0,Hatchback,65000,,,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,11500
Renault Logan 1.6 Confort I 90cv,Capital Federal,Renault,Logan,2013,1.6 Confort I 90cv,,Nafta,4,Manual,1.6,Sedán,400000,,,Hidráulica,Delantera,5,50 L,90,4290,1525,1740,2630 mm,4500000
Fiat Cronos 1.3 GSE STYLE MT,Capital Federal,Fiat,Cronos,2023,1.3 GSE STYLE MT,Blanco,Nafta,4,Manual,1,Sedán,6091,No,No,Asistida,4x2,5,48 L,99,4364,1508,1724,2521 mm,20800000
Ford Ranger 2.5 Cs Ivct Xlt 166cv,Bs.As. G.B.A. Norte,Ford,Ranger,2018,2.5 Cs Ivct Xlt 166cv,,Nafta,2,Manual,2.5,Pick-Up,160000,,,Eléctrica,4x2,2,80 L,166,5359,1800,1820,2745 mm,25000
Peugeot 2008 1.6 Active,Buenos Aires Interior,Peugeot,2008,2017,1.6 Active,Plateado,Nafta,5,Manual,1.6,SUV,94000,,Sí,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,11500
Ford Fiesta Kinetic Design 1.6 Titanium,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic Design,2013,1.6 Titanium,,Nafta,5,Manual,1.6,Sedán,110000,,,Asistida,,,,,,,,,9700
Volkswagen Gol 1.4 Power 83cv 3 p,Bs.As. G.B.A. Norte,Volkswagen,Gol,2013,1.4 Power 83cv 3 p,Gris,Nafta,3,Manual,1.4,Hatchback,131000,,,,Delantera,5,51 L,83,3951,1414,1656,2465 mm,8300000
Volkswagen Taos 1.4 250 Tsi Highline,Capital Federal,Volkswagen,Taos,2022,1.4 250 Tsi Highline,Azul,Nafta,5,Automática,1.4,SUV,49000,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2651 mm,31500
RAM 1500 5.7 Laramie Atx V8,Bs.As. G.B.A. Sur,RAM,1500,2014,5.7 Laramie Atx V8,Negro,Nafta,4,Automática,5.7,Pick-Up,34000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1941,2017,3797 mm,38000
Citroën C4 2.0 Exclusive Bva Am71,Capital Federal,,C4,2012,2.0 Exclusive Bva Am71,Blanco,Nafta,5,Automática,2.0,Hatchback,98000,Sí,Sí,Asistida,Delantera,5,60 L,143,4260,1471,1735,2620 mm,6500000
Chevrolet Cruze 1.8 Ltz At 141cv,Capital Federal,Chevrolet,Cruze,2017,1.8 Ltz At 141cv,Negro,Nafta,4,Automática,1.8,Sedán,68755,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1855,2711 mm,16000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Capital Federal,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Dorado,Diésel,4,Automática,2.0,Pick-Up,177000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,19900
Honda CR-V 2.0 4x4 I Scout,Bs.As. G.B.A. Norte,Honda,CR-V,1998,2.0 4x4 I Scout,,Nafta,5,Manual,2.0,SUV,230000,,,,4x4,5,58 L,146,4520,1675,1750,2620 mm,8400
Toyota Corolla 1.8 Xei Mt 140cv,Córdoba,Toyota,Corolla,2014,1.8 Xei Mt 140cv,Blanco,Nafta,4,Manual,1.8,Sedán,252000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1760,2600 mm,11500
BMW X6 3.0 Xdrive 35i Sportive 306cv,Bs.As. G.B.A. Oeste,BMW,X6,2010,3.0 Xdrive 35i Sportive 306cv,Blanco,Nafta,5,Automática,3.0,SUV,130000,Sí,No,Asistida,4x4,4,85 L,306,4877,1669,1842,2690 mm,40000
Toyota Corolla Cross 1.8 Seg Ecvt,Capital Federal,Toyota,Corolla Cross,2024,1.8 Seg Ecvt,Plateado,Híbrido/Nafta,5,Automática,1.8,SUV,500,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,36000
Renault Master 2.5 Ph3 Dci120 L2h2 Pkcn Furgon Largo,Bs.As. G.B.A. Sur,Renault,Master,2011,2.5 Ph3 Dci120 L2h2 Pkcn Furgon Largo,Blanco,Diésel,3,Manual,2.5,Furgón,300000,,,Asistida,Delantera,3,100 L,115,5388,2490,1990,3578 mm,16700
Ford Ecosport 1.5 Se Tdci 90cv 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2014,1.5 Se Tdci 90cv 4x2,Gris,Diésel,5,Manual,1.5,SUV,66300,,Sí,Eléctrica,4x2,5,52 L,90,4241,1693,1814,2608 mm,14000000
Peugeot 207 1.6 Xt,Capital Federal,Peugeot,207,2009,1.6 Xt,Gris,Nafta,3,,1.6,,130000,,,,,,,,,,,,6900
Honda CR-V 2.4 Lx 2wd 185cv At,Bs.As. G.B.A. Norte,Honda,CR-V,2016,2.4 Lx 2wd 185cv At,,Nafta,5,Automática,2.4,SUV,130000,Sí,,Eléctrica,4x2,5,58 L,185,4530,1655,1804,2640 mm,23000
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic Design,2016,1.6 Se Plus 120cv,Azul,Nafta,5,Manual,1.6,Hatchback,83000,Sí,Sí,Eléctrica,Delantera,5,47 L,120,4056,1476,1801,2895 mm,15500000
Renault Kangoo 1.5 Furgon Ph3 Confort 5as Lc,Bs.As. G.B.A. Norte,Renault,Kangoo,2013,1.5 Furgon Ph3 Confort 5as Lc,,Diésel,3,Manual,1.5,Furgón,231000,,,Hidráulica,Delantera,2,52 L,65,4010,1860,1670,2600 mm,5599
Ford Mondeo Tianium ecobost 2.0,Córdoba,Ford,Mondeo,2018,Tianium ecobost 2.0,,Nafta,4,Automática,2.0,Sedán,150000,Sí,,Eléctrica,Delantera,5,70 L,240,4844,1500,1768,2473 mm,24000
Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,Córdoba,Renault,Duster,2017,1.6 Ph2 4x2 Dynamique 110cv,Plateado,Nafta,5,Manual,1.6,SUV,115000,,Sí,,4x2,5,50 L,110,4329,1683,1822,2674 mm,14500
Chevrolet Cruze 1.4 Lt At Sedan,Capital Federal,Chevrolet,Cruze,2023,1.4 Lt At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,67271,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,21500000
Chevrolet Prisma 1.4 Lt 98cv,Capital Federal,Chevrolet,Prisma,2016,1.4 Lt 98cv,Gris,Nafta,4,Manual,1.4,Sedán,112471,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13935000
Chery Tiggo 2.0 Luxury 4x4 127cv,Bs.As. G.B.A. Sur,Chery,Tiggo,2013,2.0 Luxury 4x4 127cv,,Nafta,5,Manual,2.0,SUV,123000,Sí,Sí,Eléctrica,Integral,5,57 L,127,4285,1705,1850,3220 mm,12100000
Jeep Wrangler 3.6 Sport 284hp Mtx,Capital Federal,Jeep,Wrangler,2013,3.6 Sport 284hp Mtx,Plateado,Nafta,3,Manual,3.6,SUV,79500,Sí,,Hidráulica,4x4,5,71 L,284,4223,1840,1873,2424 mm,38000
Peugeot 208 1.6 Active,Bs.As. Costa Atlántica,Peugeot,208,2018,1.6 Active,Gris oscuro,Nafta,5,,1.6,,48500,,Sí,,,,,,,,,,15900000
Volkswagen Gol Trend Trend Lime,Bs.As. G.B.A. Oeste,Volkswagen,Gol,2018,Trendline,,Nafta,5,,,,96000,,,,,,,,,,,,11500
Volkswagen Amarok 3.0 V6 Highline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2018,3.0 V6 Highline,Plateado,Diésel,4,,,,120000,,,,,,,,,,,,31500
Citroën Aircross 1.6 Sx 110cv Pack High Tech,Capital Federal,,Aircross,2013,1.6 Sx 110cv Pack High Tech,Blanco,Nafta,5,Manual,1.6,Hatchback,111000,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4280,1753,1730,2705 mm,11899900
Nissan Kicks 1.6 Exclusive 120cv,Bs.As. G.B.A. Norte,Nissan,Kicks,2018,1.6 Exclusive 120cv,Rojo,Nafta,5,Manual,1.6,Hatchback,151000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,22500000
Volkswagen Amarok 2.0 Cd Tdi 163cv 4x4 Highline 1h0,Capital Federal,Volkswagen,Amarok,2010,2.0 Cd Tdi 163cv 4x4 Highline 1h0,Azul,Diésel,4,Manual,2.0,Pick-Up,169000,Sí,,Hidráulica,4x4,5,80 L,163,5254,1834,1944,3095 mm,18000
Volkswagen Saveiro 1.6 Gp Cs 101cv Aa+hd+safety,Bs.As. Costa Atlántica,Volkswagen,Saveiro,2015,,Gris,Nafta,2,Manual,1.6,Pick-Up,250000,,Sí,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,10700000
Fiat Uno 1.4 Way,Bs.As. G.B.A. Oeste,Fiat,Uno,2012,1.4 Way,,Nafta,5,Manual,1.4,Hatchback,98000,,Sí,Hidráulica,Delantera,5,48 L,85,3770,1555,1740,2540 mm,9500000
Chevrolet Meriva 1.8 Gls,Capital Federal,Chevrolet,Meriva,2008,1.8 Gls,Azul,Nafta,5,Manual,1.8,Monovolumen,218000,,Sí,Hidráulica,Delantera,5,53 L,102,4042,1624,1645,2468 mm,6000000
