Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Fiat Toro 2.0 Black Jack 4x4 At,Bs.As. G.B.A. Sur,Fiat,Toro,2018,2.0 Black Jack 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,87000,,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,17800
Suzuki Fun 5 Puertas Full,Bs.As. G.B.A. Sur,Suzuki,Fun,2008,5 PUERTAS FULL,,Nafta,5,,,,122000,,,,,,,,,,,,7600000
Chevrolet Onix 1.4 Lt Mt 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2016,1.4 Lt Mt 98cv,,Nafta,5,Manual,1.4,Hatchback,74000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,12300000
Fiat Mobi 1.0 Way,Bs.As. G.B.A. Oeste,Fiat,Mobi,2018,1.0 Way,Gris,Nafta,5,Manual,1.0,Hatchback,100000,,,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,11000
Audi Q3 1.4 Tfsi Stronic 150 Cv,Bs.As. G.B.A. Norte,Audi,Q3,2016,1.4 Tfsi Stronic 150 Cv,,Nafta,5,Automática,1.4,SUV,117500,Sí,Sí,Eléctrica,4x4,5,64 L,150,4385,1590,1789,2710 mm,22999
Volkswagen Vento 2.0 Advance 115cv Summer Package,Bs.As. Costa Atlántica,Volkswagen,Vento,2015,2.0 Advance 115cv Summer Package,,Nafta,4,Manual,2.0,Sedán,110000,Sí,Sí,Hidráulica,Delantera,5,55 L,115,4659,1473,1778,2651 mm,16500000
Mercedes Benz C200 Avantgarde,Bs.As. Costa Atlántica,,Clase C,2017,C200 AVANTGARDE,Negro,Nafta,4,Automática,2.0,Sedán,31000,Sí,Sí,,Trasera,,,,,,,,35000
Toyota Corolla 1.8 Se-g Mt 140cv,Buenos Aires Interior,Toyota,Corolla,2014,1.8 Se-g Mt 140cv,,Nafta,4,Manual,1.8,Sedán,190000,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1760,2600 mm,16500000
Ford Ranger 3.2 Cd 4x4 Xls Tdci 200cv,Capital Federal,Ford,Ranger,2012,3.2 Cd 4x4 Xls Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,183000,,,Hidráulica,Integral,5,80 L,200,5359,1815,1775,2700 mm,16500
Volkswagen Virtus 1.4 Tsi Exclusive,Córdoba,Volkswagen,Virtus,2024,1.4 Tsi Exclusive,Blanco,Nafta,5,Automática,1.4,Monovolumen,1600,No,Sí,electronic,Delantera,5,55 L,150,4230,1464,1656,2467 mm,35000000
Toyota Corolla 1.8 Xei Cvt 140cv,Bs.As. G.B.A. Oeste,Toyota,Corolla,2016,1.8 Xei Cvt 140cv,,Nafta,4,Automática,1.8,Sedán,91800,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,15000
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Córdoba,Ford,Ecosport,2019,1.5 Titanium 123cv 4x2 Manual,Blanco,Nafta,5,Manual,1.5,SUV,85000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,25000000
Volkswagen Fox 1.6 Confortline Pack,Bs.As. G.B.A. Norte,Volkswagen,Fox,2013,1.6 Confortline Pack,,Nafta,5,Manual,1.6,Hatchback,125000,,,Hidráulica,Delantera,5,50 L,101,3823,1544,1657,2465 mm,10000000
Volkswagen T-Cross 1.0 TSI 200 HIGHLINE TIPTRONIC,Capital Federal,Volkswagen,T-Cross,2022,1.0 TSI 200 HIGHLINE TIPTRONIC,Plateado,Nafta,4,Automático,1,SUV,12171,No,No,Asistida,4x2,5,64 L,116,4199,1598,1760,2651 mm,33420000
Fiat Toro 2.0 Freedom 4x4,Capital Federal,Fiat,Toro,2017,2.0 Freedom 4x4,Negro,Diésel,4,Manual,2.0,Pick-Up,40000,Sí,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,18000
Ford Ranger 2.8 Xl I Dc 4x2,Capital Federal,Ford,Ranger,2004,2.8 Xl I Dc 4x2,Blanco,Diésel,4,Manual,2.8,Pick-Up,111111,,,Hidráulica,4x2,5,75 L,132,5125,1779,1954,3192 mm,6900
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2019,1.6 Trendline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,70000,No,,Asistida,Delantera,5,55 L,101,3899,1464,1656,2466 mm,16500000
Volkswagen Vento 2.5 Advance 170cv,Capital Federal,Volkswagen,Vento,2009,2.5 Advance 170cv,,Nafta,4,Manual,2.5,Sedán,163000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4554,1461,1778,2651 mm,9850
Renault Duster DUSTER PH2 PRIVILEGE 4X4 2.0,Capital Federal,Renault,Duster,2018,DUSTER PH2 PRIVILEGE 4X4 2.0,Negro,Nafta,4,Manual,2.0,Sedán,90000,,,Hidráulica,Delantera,5,55 L,143,4329,1683,1822,2674 mm,22500000
Fiat Toro 1.8 Freedom 4X2 At,Capital Federal,Fiat,Toro,2020,1.8 Freedom 4X2 At,,Nafta,4,Automática,1.8,Pick-Up,81000,,,,4x2,5,60 L,130,4915,1729,1844,2990 mm,18500
Peugeot 207 1.6 Xs,Capital Federal,Peugeot,207,2011,1.6 Xs,Gris,Nafta,5,Manual,1.6,Hatchback,155000,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,9900000
Nissan Tiida 1.8 Tekna,Bs.As. G.B.A. Sur,Nissan,Tiida,2011,1.8 Tekna,Dorado,Nafta,5,Manual,1.8,Hatchback,154000,,Sí,Hidráulica,Delantera,5,52 L,124,4295,1535,1695,2600 mm,7300
Ford Ranger 3.0 Cd 4X4 Limited + At 250Cv,Bs.As. G.B.A. Norte,Ford,Ranger,2024,,Naranja,Diésel,4,Automática,3.0,Pick-Up,3500,,,Eléctrica,,,,250,,,,,55800
Renault Kangoo 1.5 2 Dci Sportway Abcp Lc,Capital Federal,Renault,Kangoo,2013,1.5 2 Dci Sportway Abcp Lc,Negro,Diésel,5,Manual,1.5,Monovolumen,189000,No,Sí,Hidráulica,Delantera,5,52 L,65,4010,1860,1670,2600 mm,9600000
Chevrolet Classic 1.4 Ls Abs Airbag,Capital Federal,Chevrolet,Classic,2015,1.4 Ls Abs Airbag,,Nafta,4,Manual,1.4,Sedán,89000,,Sí,Hidráulica,Delantera,5,54 L,92,4152,1440,1954,3095 mm,7700
Ford Kuga Kuga Titanium 2.5L Hibrido At Awd,Bs.As. G.B.A. Norte,Ford,Kuga,2022,Kuga Titanium 2.5L Hibrido At Awd,Gris,Híbrido/Nafta,5,Automática,2.5,SUV,29000,,,Eléctrica,Integral,5,60 L,240,4524,1736,1838,2587 mm,45000
Peugeot 408 1.6 Allure Hdi 115cv,Bs.As. G.B.A. Sur,Peugeot,408,2013,1.6 Allure Hdi 115cv,Blanco,Diésel,4,Manual,1.6,Sedán,140000,,,Asistida,Delantera,5,60 L,115,4690,1505,1815,2710 mm,10000
Nissan Versa 1.6 V-Drive,Santa Fe,Nissan,Versa,2021,1.6 V-Drive,,Nafta,4,Automática,1.6,Sedán,105000,Sí,,,Delantera,5,41 L,107,4465,1514,1695,2600 mm,17900000
Citroën C4 1.6 Sx Hdi Am73,Bs.As. G.B.A. Sur,,C4,2014,1.6 Sx Hdi Am73,Blanco,Diésel,5,Manual,1.6,Hatchback,101000,Sí,Sí,Asistida,Delantera,5,60 L,115,4260,1471,1728,2703 mm,13500000
Fiat Palio 1.4 Attractive 85cv,Bs.As. G.B.A. Norte,Fiat,Palio,2016,1.4 Attractive 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,91000,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1922,4025 mm,12900000
Chevrolet Corsa Classic 1.6 Gl,Entre Ríos,Chevrolet,Corsa Classic,2000,1.6 Gl,,Nafta,4,Manual,1.6,Sedán,240000,,,,Delantera,5,54 L,92,4056,1420,1944,3095 mm,2000000
Chevrolet Cruze 1.8 Ltz Mt 5 p,Córdoba,Chevrolet,Cruze,2013,1.8 Ltz Mt 5 p,Gris,Nafta,5,Manual,1.8,Hatchback,157000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,13000000
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Bs.As. G.B.A. Sur,Toyota,SW4,2020,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,1200,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,52000
Chevrolet Agile 1.4 Ls Aa+da+mp3,Bs.As. G.B.A. Sur,Chevrolet,Agile,2013,,,Nafta,5,Manual,1.4,Hatchback,99845,Sí,Sí,Hidráulica,Delantera,5,54 L,92,3996,1474,1760,3085 mm,7900
Volkswagen Up! 1.0 Move,Bs.As. Costa Atlántica,Volkswagen,,2021,1.0 Move,Plateado,Nafta,5,Manual,1.0,Hatchback,43000,,,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,17000000
BMW X5 40i Xdrive Xline (340CV),Salta,BMW,X5,2020,,Azul,Nafta,5,Automática,3.0,SUV,16000,Sí,No,Hidráulica,4x4,5,85 L,313,4886,1762,1631,2448 mm,140000
Citroën Aircross 1.6 Shine 115cv,Bs.As. G.B.A. Sur,,Aircross,2017,1.6 Shine 115cv,Negro,Nafta,5,Manual,1.6,Hatchback,94000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4280,1753,1730,2707 mm,13500
Renault Clio 1.2 Mío Authentique Pack Look,Bs.As. G.B.A. Norte,Renault,Clio,2013,1.2 Mío Authentique Pack Look,Blanco,Nafta,5,Manual,1.2,Hatchback,80600,No,Sí,Asistida,Delantera,5,50 L,75,3813,1417,1639,2472 mm,7300
Chevrolet Spin 1.8 Activ7 Ltz 5as At 105cv,Capital Federal,Chevrolet,Spin,2019,1.8 Activ7 Ltz 5as At 105cv,Amarillo,Nafta,5,Automática,1.8,Monovolumen,35000,Sí,Sí,,Delantera,7,53 L,105,4360,1664,1810,2841 mm,22000000
Ford Ranger 2.8 Xl I Dc 4x2 Plus L04,Córdoba,Ford,Ranger,2005,2.8 Xl I Dc 4x2 Plus L04,,Diésel,4,Manual,2.8,Pick-Up,238000,,,Hidráulica,4x2,5,75 L,132,5125,1779,1954,3192 mm,11000000
Peugeot 208 1.6 Active Tiptronic,Bs.As. G.B.A. Norte,Peugeot,208,2022,1.6 Active Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,44680,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,21900000
Mercedes Benz Clase A 2018,Bs.As. Costa Atlántica,,Clase A,2018,200 AT,Blanco,Nafta,5,Automática,1.6,Hatchback,39000,,,,,,,,,,,,33900
Citroën C3 1.6 Vti 115 Feel,Bs.As. G.B.A. Sur,,C3,2019,1.6 Vti 115 Feel,,Nafta,5,Manual,1.6,Hatchback,71000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,12000
Chevrolet S10 2.8 G4 Cd Dlx 4x2 Electronico,Buenos Aires Interior,Chevrolet,S10,2012,2.8 G4 Cd Dlx 4x2 Electronico,Gris,Diésel,4,Manual,2.8,Pick-Up,246000,Sí,Sí,Hidráulica,4x2,4,67 L,140,5260,1661,1735,2515 mm,14900000
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Sur,Volkswagen,Gol Trend,2019,1.6 Trendline 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,22000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,14500
Ford Ka 1.5 Se At,Capital Federal,Ford,Ka,2020,1.5 Se At,Blanco,Nafta,5,Automática,1.5,Hatchback,147000,,,Eléctrica,Delantera,5,51 L,123,3969,1464,1777,2686 mm,15150000
Peugeot Partner Furgon Hdi,Capital Federal,Peugeot,Partner Furgon,2010,Hdi,,Diésel,3,,,,154000,,,,,,,,,,,,8000
Chevrolet S10 2.8 Cd 4x2 Lt Tdci 180cv,Corrientes,Chevrolet,S10,2012,2.8 Cd 4x2 Lt Tdci 180cv,,Diésel,4,Manual,2.8,Pick-Up,218000,Sí,Sí,Hidráulica,4x2,5,76 L,180,5347,1783,1720,2515 mm,17500000
Renault Kangoo 1.6 2 Ath Plus Da Aa Cd Pk Lc,Bs.As. G.B.A. Oeste,Renault,Kangoo,2012,1.6 2 Ath Plus Da Aa Cd Pk Lc,,Nafta,4,Automática,1.6,Monovolumen,350000,,Sí,Hidráulica,Delantera,7,52 L,95,4010,1860,1672,2600 mm,9000000
BMW Serie 3 3.0 330i Sedan Sport Line 252cv,Santa Fe,BMW,Serie 3,2018,3.0 330i Sedan Sport Line 252cv,,Nafta,4,Manual,3.0,Sedán,36000,No,Sí,Asistida,Trasera,5,60 L,184,4624,1429,1734,2490 mm,40000
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Bs.As. G.B.A. Norte,Toyota,SW4,2021,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,69000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,45900
Suzuki Fun 1.4 N Aa Da 5p,Capital Federal,Suzuki,Fun,2010,1.4 N Aa Da 5p,,Nafta,5,Manual,1.4,Hatchback,180000,,Sí,Hidráulica,Delantera,5,48 L,90,3788,1408,1771,2443 mm,6500
Chevrolet Onix 1.4 Joy Ls 98cv,Bs.As. G.B.A. Norte,Chevrolet,Onix,2017,1.4 Joy Ls 98cv,Blanco,Nafta/GNC,5,Manual,1.4,Hatchback,130000,No,,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,12900000
Citroën Berlingo Multispace 1.6 Sx Pack Hdi 92cv Am53,Capital Federal,,Berlingo Multispace,2013,1.6 Sx Pack Hdi 92cv Am53,Blanco,Diésel,5,Manual,1.6,Monovolumen,227000,No,Sí,Hidráulica,Delantera,5,60 L,92,4137,1858,1788,2685 mm,9000
Ford F-100 Ranger,Bs.As. G.B.A. Oeste,Ford,F-100,1980,Ranger xlt,,Diésel,2,,,,1000,,,,,,,,,,,,8500
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv At,Bs.As. Costa Atlántica,Ford,Ranger,2015,3.2 Cd 4x4 Limited Tdci 200cv At,,Diésel,4,Automática,3.2,Pick-Up,106000,Sí,Sí,Eléctrica,Integral,5,80 L,200,5359,1815,1760,2600 mm,23500
Renault Fluence 1.6 Ph2 Dynamique Pack 110cv,Córdoba,Renault,Fluence,2016,1.6 Ph2 Dynamique Pack 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,96000,,,Eléctrica,Delantera,5,60 L,110,4618,1479,1810,2700 mm,13200000
Mercedes-Benz Clase B 1.6 B200 City 156cv W246,Capital Federal,,Clase B,2014,1.6 B200 City 156cv W246,,Nafta,5,Manual,1.6,Monovolumen,89000,Sí,Sí,Asistida,Delantera,5,56 L,156,4359,1557,1777,2778 mm,13500
Peugeot 2008 1.0T Active,Capital Federal,Peugeot,2008,2024,1.0T Active,Blanco,Nafta,5,Automática,1.0,SUV,1000,,,,Delantera,5,,120,,,,,15000000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline C34,Capital Federal,Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x4 Highline C34,,Diésel,4,Manual,2.0,Pick-Up,160000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,21000
Toyota Corolla 1.8 Xei At Pack,Bs.As. G.B.A. Sur,Toyota,Corolla,2008,1.8 Xei At Pack,Dorado,Nafta,4,Automática,1.8,Sedán,140000,Sí,Sí,Hidráulica,Delantera,5,55 L,136,4530,1485,1705,2600 mm,10800
Toyota Hilux SW4 2.8 Srx 177cv 4x4 7as At,Capital Federal,Toyota,Hilux SW4,2016,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,190000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,29900
Renault Kwid 1.0 Sce 66cv Zen,Capital Federal,Renault,Kwid,2021,1.0 Sce 66cv Zen,Blanco,Nafta,5,Manual,1.0,Hatchback,33000,No,Sí,Hidráulica,Delantera,5,50 L,66,3680,1474,1752,2423 mm,15000000
Chevrolet Onix 1.4 Ltz 98cv,Bs.As. G.B.A. Norte,Chevrolet,Onix,2017,1.4 Ltz 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,112180,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,11700
Renault Kangoo Ii Express Confort 5a 1.6 Sce,Bs.As. G.B.A. Sur,Renault,Kangoo,2023,Ii Express Confort 5a 1.6 Sce,,Nafta,3,Manual,1.6,Furgón,20500,,,Hidráulica,Delantera,2,52 L,114,4010,1860,1672,2600 mm,25500000
Chevrolet S10 2.8 G4 Cd 4x2 Electronico,Bs.As. G.B.A. Norte,Chevrolet,S10,2011,2.8 G4 Cd 4x2 Electronico,Gris,Diésel,4,Manual,2.8,Pick-Up,310000,,Sí,Hidráulica,4x2,4,67 L,140,5260,1661,1735,2515 mm,11500000
Chevrolet Cruze 2.0 Vcdi Sedan Ltz Mt 150 Cv,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2015,2.0 Vcdi Sedan Ltz Mt 150 Cv,Gris,Diésel,4,Manual,2.0,Sedán,86000,Sí,Sí,Hidráulica,Delantera,5,60 L,150,4597,1477,1640,2464 mm,9800
Ford Focus III 1.6 S,San Luis,Ford,Focus III,2017,1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,75000,,,Eléctrica,Delantera,5,55 L,125,4412,1484,1832,2762 mm,22000000
Renault Kangoo 1.6 Ph3 Authentique 1plc,Bs.As. G.B.A. Sur,Renault,Kangoo,2014,1.6 Ph3 Authentique 1plc,Gris,Nafta,4,Manual,1.6,Monovolumen,140000,,,Hidráulica,Delantera,5,52 L,95,4010,1860,1670,2600 mm,8500
Audi A3 1.4 Tsi Stronic 125cv,Bs.As. G.B.A. Norte,Audi,A3,2012,1.4 Tsi Stronic 125cv,Gris,Nafta,5,Automática,1.4,Hatchback,110000,No,Sí,Asistida,Delantera,5,55 L,125,4238,1421,1830,2605 mm,13490
Jeep Renegade 1.8 Sport At Plus,Capital Federal,Jeep,Renegade,2021,1.8 Sport At Plus,,Nafta,5,Automática,1.8,SUV,30000,Sí,,Hidráulica,4x4,5,60 L,217,4624,1670,1798,2570 mm,21500
Peugeot 208 1.6l Feline Tiptronic,Bs.As. G.B.A. Sur,Peugeot,208,2023,1.6l Feline Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,7000,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,26500000
Peugeot 206 1.4 X-line,Buenos Aires Interior,Peugeot,206,2006,1.4 X-line,,Nafta,3,Manual,1.4,Hatchback,240000,,,,Delantera,5,50 L,75,3835,1432,1652,2442 mm,5000
BMW Serie 5 3.0 535ia Executive 306cv Blindado RB3,Capital Federal,BMW,Serie 5,2011,3.0 535ia Executive 306cv Blindado RB3,Gris,Nafta,4,Automática,3.0,Sedán,55000,Sí,Sí,Hidráulica,Trasera,5,70 L,306,4899,1464,1675,2488 mm,33000
Volkswagen Up! 1.0 Take Up! Aa 75cv,Bs.As. G.B.A. Oeste,Volkswagen,,2018,,,Nafta,3,Manual,1.0,Hatchback,56124,,Sí,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,10500
Volkswagen Gol 1.4 Power Ps+ac 83cv,Córdoba,Volkswagen,Gol,2012,,Gris,Nafta,5,Manual,1.4,Hatchback,78000,No,Sí,Hidráulica,Delantera,5,51 L,83,3951,1414,1656,2465 mm,7700
Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv,Capital Federal,Chevrolet,Tracker,2013,1.8 Ltz Fwd Mt 140cv,Gris,Nafta,5,Manual,1.8,SUV,149800,Sí,Sí,Asistida,Delantera,5,53 L,140,4248,1674,1657,2465 mm,12000000
Chevrolet S10 2.8 Cd 4x2 Ls Tdci 200cv,Buenos Aires Interior,Chevrolet,S10,2015,2.8 Cd 4x2 Ls Tdci 200cv,Plateado,Diésel,4,Manual,2.8,Pick-Up,205000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1799,2637 mm,23000000
Toyota Etios 1.5 Sedan Xls,Capital Federal,Toyota,Etios,2016,1.5 Sedan Xls,Blanco,Nafta,4,Manual,1.5,Sedán,55000,No,,Eléctrica,Delantera,5,45 L,90,4265,1510,1695,2460 mm,10800
Chevrolet Cruze 1.8 Ltz At 5 p,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2012,1.8 Ltz At 5 p,,Nafta,5,Automática,1.8,Hatchback,180000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,11000
Ford Ranger Limited,Bs.As. G.B.A. Oeste,Ford,Ranger,2024,Limited,Rojo,Diésel,4,Automática,.,Pick-Up,1000,Sí,,Eléctrica,Integral,5,80 L,200,5359,1815,1860,3220 mm,75000000
Ford Focus III 1.6 S,Bs.As. G.B.A. Norte,Ford,Focus III,2015,1.6 S,Rojo,Nafta,5,Manual,1.6,Hatchback,136000,,,Asistida,Delantera,5,55 L,125,4412,1484,1774,2748 mm,12500
Peugeot 208 1.6 Feline Pack Cuir,Capital Federal,Peugeot,208,2016,1.6 Feline Pack Cuir,Negro,Nafta,5,Manual,1.6,Hatchback,53000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,12600
Renault Sandero 2.0 Rs 145cv,Córdoba,Renault,Sandero,2020,2.0 Rs 145cv,,Nafta,5,Manual,2.0,Hatchback,27500,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,16000
Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x4,Corrientes,Ford,Ranger,2021,3.2 Cd Xls Tdci 200cv Manual 4x4,,Diésel,4,Manual,3.2,Pick-Up,127000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,42000000
Renault Duster 1.6 Ph2 4x2 Privilege,Capital Federal,Renault,Duster,2020,1.6 Ph2 4x2 Privilege,Rojo,Nafta,5,Manual,1.6,SUV,39500,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,18000
Hyundai Tucson 2.0 I Premium,Santa Fe,Hyundai,Tucson,2017,2.0 I Premium,,Diésel,5,Manual,2.0,Hatchback,91000,,,,4x4,5,65 L,184,4325,1730,1830,2630 mm,28000
Renault Duster Oroch 1.6 Outsider,Córdoba,Renault,Duster Oroch,2019,1.6 Outsider,,Nafta,4,Manual,1.6,SUV,112000,,,,4x2,5,50 L,110,4329,1683,1821,2829 mm,20500000
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2015,1.6 Se 110cv 4x2,,Nafta,5,Manual,1.6,SUV,53000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,13000
Volkswagen Gol 1.4 Power Ps+ac 83cv,Capital Federal,Volkswagen,Gol,2012,,Gris,Nafta,3,Manual,1.4,Hatchback,116800,,Sí,Hidráulica,Delantera,5,51 L,83,3951,1414,1656,2465 mm,6700000
Fiat Toro 1.8 Freedom 4X2 At,Capital Federal,Fiat,Toro,2020,1.8 Freedom 4X2 At,Rojo,Nafta,4,Automática,1.8,Pick-Up,57642,,,,4x2,5,60 L,130,4915,1729,1844,2990 mm,25997000
Mercedes-Benz Clase A 1.3 A200 163cv Progressive Sedan,Bs.As. G.B.A. Oeste,,Clase A,2020,1.3 A200 163cv Progressive Sedan,Gris,Nafta,4,Automática,1.3,Sedán,58000,Sí,Sí,Asistida,Delantera,5,56 L,163,4292,1430,1720,2425 mm,36500
Volkswagen Golf 2.0 Vi Gti Tsi 211cv Dsg,Capital Federal,Volkswagen,Golf,2012,2.0 Vi Gti Tsi 211cv Dsg,Blanco,Nafta,5,Automática,2.0,Hatchback,39800,Sí,,Eléctrica,Delantera,5,55 L,211,4213,1501,1735,2515 mm,32800
Fiat Cronos 1.8 16v Precision,Córdoba,Fiat,Cronos,2022,1.8 16v Precision,Violeta,Nafta,4,Manual,1.8,Sedán,30000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,20900000
BMW Serie 3 2.0 328i Sportive,Bs.As. G.B.A. Oeste,BMW,Serie 3,2000,2.0 328i Sportive,,Nafta,4,Manual,2.0,Sedán,290000,,Sí,Eléctrica,Trasera,5,63 L,245,4531,1421,1817,2760 mm,10000
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,Bs.As. G.B.A. Norte,Ford,Fiesta Kinetic Design,2013,1.6 Titanium 120cv,Rojo,Nafta,5,Manual,1.6,Hatchback,129000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1639,2472 mm,8900
Ford Ka FLY PLUS 1.0 L/11,Córdoba,Ford,Ka,2013,,Blanco,Nafta,3,Manual,,Hatchback,146000,No,Sí,Hidráulica,Delantera,5,45 L,63,3836,1420,2070,4332 mm,9600000
Fiat Pulse 1.3 Drive Gse Cvt,Bs.As. Costa Atlántica,Fiat,Pulse,2022,1.3 Drive Gse Cvt,Gris,Nafta,5,Automática,1.3,SUV,26000,Sí,Sí,Eléctrica,4x2,5,47 L,99,4099,1547,1989,2532 mm,26000000
Ford Focus III 2.0 Sedan Se Plus Mt,Córdoba,Ford,Focus III,2018,2.0 Sedan Se Plus Mt,Gris,Nafta,4,Manual,2.0,Sedán,125000,,Sí,Eléctrica,Delantera,5,55 L,170,4534,1484,1742,2630 mm,14900
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Bs.As. G.B.A. Norte,Ford,Ranger Raptor,2023,2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,40000,Sí,,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,48000
Mercedes-benz Clase B 1.6 B200 Sport 156cv W246,Capital Federal,,Clase B,2013,1.6 B200 Sport 156cv W246,Blanco,Nafta,5,Manual,1.6,Hatchback,140000,Sí,Sí,Asistida,Delantera,5,58 L,136,4270,1605,1777,2778 mm,12500
Nissan March 1.6 Sense 107cv M14,Tucumán,Nissan,March,2019,1.6 Sense 107cv M14,Blanco,Nafta,5,Manual,1.6,Hatchback,42000,,,Asistida,Delantera,5,41 L,107,3827,1528,1675,2450 mm,15500000
Toyota Etios 1.5 X 6mt My19,Capital Federal,Toyota,Etios,2022,1.5 X 6mt My19,Blanco,Nafta,5,Manual,1.5,Hatchback,40000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,17890900
Fiat Palio 1.4 Nuevo Attractive 85cv,Córdoba,Fiat,Palio,2017,1.4 Nuevo Attractive 85cv,Plateado,GNC,5,Manual,1.4,Hatchback,61243,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1993,3665 mm,14900000
Volkswagen Vento 2.5,Bs.As. Costa Atlántica,Volkswagen,Vento,2006,2.5,,Nafta,4,,,,162000,,,,,,,,,,,,6500
Renault Duster 2.0 4x2 Luxe 138cv,Córdoba,Renault,Duster,2013,2.0 4x2 Luxe 138cv,Plateado,Nafta,5,Manual,2.0,SUV,136000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,13900000
Audi Q5 2.0 Tfsi 211cv Quattro,Capital Federal,Audi,Q5,2012,2.0 Tfsi 211cv Quattro,Negro,Nafta,5,Manual,2.0,SUV,148000,Sí,Sí,Asistida,Integral,5,75 L,211,4629,1653,1860,2815 mm,17300
