Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
BMW Serie 1 1.5 118i Sport Line 136cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2019,1.5 118i Sport Line 136cv,,Nafta,5,Automática,1.5,Hatchback,40000,,Sí,Eléctrica,Trasera,5,52 L,136,4325,1420,1765,2690 mm,33000
Dodge Ram Laramie 1500,Bs.As. G.B.A. Sur,Dodge,Ram,2016,laramie 1500,,Nafta,5,,,,85000,,,,,,,,,,,,33000
Jeep Compass 2.4 Sport,Río Negro,Jeep,Compass,2019,2.4 Sport,,Nafta,5,Manual,2.4,SUV,133700,,,,4x2,5,52 L,174,4394,1635,2033,2636 mm,23500000
Chevrolet Spin 1.8 Ltz 5as 105cv,Córdoba,Chevrolet,Spin,2016,1.8 Ltz 5as 105cv,Negro,Nafta,5,Manual,1.8,Monovolumen,116000,Sí,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,12500
Jeep Wrangler 3.6 Unlimited 4x4 Aut Rubicon,Córdoba,Jeep,Wrangler,2020,3.6 Unlimited 4x4 Aut Rubicon,Amarillo,Nafta,5,Automática,3.6,Off-Road,25400,No,Sí,hydraulic,4x4,5,71 L,284,4223,1840,1873,2423 mm,99000
Fiat Toro 1.8 Freedom 4X2 At,Capital Federal,Fiat,Toro,2020,1.8 Freedom 4X2 At,,Nafta,4,Automática,1.8,Pick-Up,88000,,,,4x2,5,60 L,130,4915,1729,1844,2990 mm,22500000
Ford Ecosport 1.5 Titanium 123Cv 4X2,Bs.As. G.B.A. Norte,Ford,Ecosport,2019,1.5 Titanium 123Cv 4X2,Blanco,Nafta,5,Automática,1.5,SUV,83000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,19000
Mercedes-Benz Clase B 1.7 B180 Manual,Bs.As. G.B.A. Sur,,Clase B,2011,1.7 B180 Manual,Negro,Nafta,5,Manual,1.7,Monovolumen,200000,Sí,Sí,Asistida,Delantera,5,54 L,116,4273,1603,1777,2778 mm,16000000
Fiat Siena 1.4 El 85cv,Bs.As. G.B.A. Norte,Fiat,Siena,2017,1.4 El 85cv,,Nafta,4,Manual,1.4,Sedán,110000,,Sí,Hidráulica,Delantera,5,48 L,85,4290,1507,1700,2511 mm,12000000
Audi A4 1.8 Ambition Tfsi 170cv Multitronic,Buenos Aires Interior,Audi,A4,2013,1.8 Ambition Tfsi 170cv Multitronic,Negro,Nafta,4,Automática,1.8,Sedán,157000,Sí,Sí,Asistida,Delantera,5,63 L,170,4701,1427,1782,2760 mm,14000
Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,Córdoba,Renault,Duster,2016,1.6 Ph2 4x2 Dynamique 110cv,Plateado,Nafta,5,Manual,1.6,SUV,93000,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,15500000
Chevrolet Meriva 1.8 Gl Plus,Bs.As. G.B.A. Oeste,Chevrolet,Meriva,2010,1.8 Gl Plus,Gris,Nafta,5,Manual,1.8,Monovolumen,152000,,Sí,Hidráulica,Delantera,5,56 L,106,4042,1624,1645,2468 mm,8900000
Chevrolet Cruze 1.4 Ltz At Sedan,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2017,1.4 Ltz At Sedan,Celeste,Nafta,4,Automática,1.4,Sedán,87500,Sí,Sí,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,18900000
Jeep Renegade 1.8 Sport,Bs.As. G.B.A. Sur,Jeep,Renegade,2018,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV,26000,Sí,Sí,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,23800
BMW Serie 3 328i Cabriolet 1995,Capital Federal,BMW,Serie 3,1995,328i Cabriolet 1995,Gris,Nafta,2,Manual,3.0,Cabriolet,89000,,Sí,Asistida,Trasera,5,63 L,113,4325,1370,1645,2760 mm,36000
Toyota Yaris 1.5 XS CVT,Capital Federal,Toyota,Yaris,2024,1.5 XS CVT,Blanco,Nafta,4,Automático,1,Hatchback,1000,No,No,Asistida,4x2,5,42 L,107,3945,1510,1695,2550 mm,24700000
Volkswagen Amarok 3.0 V6 Extreme Black Style,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2021,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,35000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,44000
Renault Duster 1.6 Ph2 4x2 Privilege,Capital Federal,Renault,Duster,2017,1.6 Ph2 4x2 Privilege,Negro,Nafta,5,Manual,1.6,SUV,125000,,Sí,Hidráulica,4x2,5,50 L,110,4329,1683,1822,2674 mm,16950000
Volkswagen Fox 1.6 Connect,Salta,Volkswagen,Fox,2018,1.6 Connect,Blanco,Nafta,5,Manual,1.6,Hatchback,49000,,,Eléctrica,Delantera,5,50 L,101,3823,1552,1660,2467 mm,17000000
Volkswagen Suran 1.6 Trendline 11b,Bs.As. G.B.A. Norte,Volkswagen,Suran,2011,1.6 Trendline 11b,Azul,Nafta,5,Manual,1.6,Monovolumen,135000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,7800
Ford Focus,Bs.As. G.B.A. Norte,Ford,Focus II,2010,GHIA AT,Plateado,Nafta,5,,,,125000,,,,,,,,,,,,11000000
Citroën Berlingo Multispace 1.4 X 75cv Am54,Bs.As. G.B.A. Norte,,Berlingo Multispace,2014,1.4 X 75cv Am54,Blanco,Nafta,5,Manual,1.4,Monovolumen,150000,,Sí,Hidráulica,Delantera,5,60 L,75,4137,1858,1700,2669 mm,11800000
Dodge Journey 2.4 Sxt Atx Techo 2filas,Bs.As. G.B.A. Sur,Dodge,Journey,2012,2.4 Sxt Atx Techo 2filas,Negro,Nafta,5,Automática,2.4,SUV,167000,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1873,2424 mm,13500000
Honda CR-V EXL AT 4WD,Bs.As. Costa Atlántica,Honda,CR-V,2009,EXL AT 4WD,,Nafta,5,Automática,2.4,SUV,220000,Sí,,Eléctrica,4x4,5,58 L,170,4520,1680,1656,2465 mm,11000
Volkswagen Gol Trend 1.6 5P TRENDLINE,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2022,1.6 5P TRENDLINE,Gris,Nafta,5,Manual,,Sedán,33670,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,14000
Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,Capital Federal,Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 1plc,,Nafta,3,Manual,1.6,Furgón,151000,,,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,8800
BMW Serie 1 1.6 118i Sport 170cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2012,1.6 118i Sport 170cv,Negro,Nafta,5,Manual,1.6,Hatchback,138000,,Sí,Asistida,Trasera,5,52 L,170,4324,1421,1639,2437 mm,14500
Volkswagen Vento 1.4 Comfortline 150cv At,Capital Federal,Volkswagen,Vento,2019,1.4 Comfortline 150cv At,Blanco,Nafta,4,Automática,1.4,Sedán,45000,Sí,Sí,Eléctrica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,22500
Mercedes-Benz Clase B 2.0 B200 Manual,Capital Federal,,Clase B,2008,2.0 B200 Manual,,Nafta,5,Manual,2.0,Hatchback,129000,Sí,Sí,Asistida,Delantera,5,58 L,136,4270,1605,1777,2778 mm,8900
Fiat Pulse 1.3 Drive Cvt,Bs.As. G.B.A. Norte,Fiat,Pulse,2023,1.3 Drive Cvt,Gris,Nafta,5,Automática,,,18000,Sí,Sí,,,,,,,,,,21000
Volkswagen Passat V6 30v,Capital Federal,Volkswagen,Passat,2002,V6 30v,,Nafta,4,,,,175000,,,,,,,,,,,,6100
Hyundai Santa Fe 2.2 Gls Premium 7as Crdi 6mt 4wd,Capital Federal,Hyundai,Santa Fe,2010,2.2 Gls Premium 7as Crdi 6mt 4wd,Negro,Diésel,5,Manual,2.2,SUV,173000,Sí,Sí,Hidráulica,4x4,5,75 L,197,4675,1795,1890,2700 mm,10000
Peugeot 208 1.6 Allure,Capital Federal,Peugeot,208,2024,1.6 Allure,,Nafta,5,Manual,1.6,Hatchback,999,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,23500000
Audi A3 1.6 102cv,Buenos Aires Interior,Audi,A3,2010,1.6 102cv,,Nafta,3,Manual,1.6,Hatchback,160000,No,Sí,Asistida,Delantera,5,55 L,102,4238,1421,1854,2751 mm,14000
Renault Alaskan 2.3t 16v Confort Mt 4x4,Capital Federal,Renault,Alaskan,2023,2.3t 16v Confort Mt 4x4,Plateado,Diésel,4,Manual,2.3,Pick-Up,670,Sí,,Hidráulica,4x4,5,80 L,160,5230,1775,1850,3200 mm,33500000
Ford Ecosport 1.5 Se 123cv 4x2,Bs.As. G.B.A. Sur,Ford,Ecosport,2018,1.5 Se 123cv 4x2,Blanco,Nafta,5,Manual,1.5,SUV,88600,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,14800
Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,Buenos Aires Interior,Ford,Ecosport,2016,2.0 Titanium Powershift 4x2 Dps6,,Nafta,5,Automática,2.0,SUV,55829,,,Asistida,4x2,5,52 L,143,4241,1693,1815,2710 mm,14000
Ford Fiesta Kinetic Design 1.6 S Plus,Bs.As. G.B.A. Norte,Ford,Fiesta Kinetic Design,2017,1.6 S Plus,Rojo,Nafta,5,Manual,1.6,Hatchback,60000,,Sí,Eléctrica,Delantera,5,51 L,120,3969,1464,1801,2895 mm,12000
Volkswagen Fox 1.6 Comfortline 5 p,Bs.As. G.B.A. Norte,Volkswagen,Fox,2008,1.6 Comfortline 5 p,,Nafta,5,Manual,1.6,Hatchback,98500,,,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2465 mm,7500
Chevrolet Cruze 1.4 Ltz At Sedan,Capital Federal,Chevrolet,Cruze,2019,1.4 Ltz At Sedan,Rojo,Nafta,4,Automática,1.4,Sedán,105000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,20000000
Chevrolet Cruze II 1.4 Sedan At Ltz,Bs.As. G.B.A. Oeste,Chevrolet,Cruze II,2021,1.4 Sedan At Ltz,,Nafta,4,Automática,1.4,Sedán,42000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,24000
Toyota Etios 1.5 XLS PACK AT,Bs.As. G.B.A. Norte,Toyota,Etios,2022,1.5 XLS PACK AT,Plateado,Nafta,4,Automático,1,Hatchback,21000,No,No,Asistida,FWD,5,45 L,103,4265,1510,1695,2460 mm,21630000
Ford F-100 Deluxe,Bs.As. G.B.A. Oeste,Ford,F-100,1985,Deluxe,,Diésel,2,,,,268000,,,,,,,,,,,,8000
Peugeot 207 1.4 Sedan Xs,Bs.As. G.B.A. Norte,Peugeot,207,2010,1.4 Sedan Xs,Blanco,Nafta,4,Manual,1.4,Sedán,185000,,Sí,Hidráulica,Delantera,5,50 L,75,4235,1446,1720,2540 mm,8000000
Renault Fluence 2.0 Privilege Mt,Bs.As. G.B.A. Norte,Renault,Fluence,2011,2.0 Privilege Mt,,Nafta,4,Manual,2.0,Sedán,155000,Sí,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,8560000
Ford Ka 1.0 Viral,Buenos Aires Interior,Ford,Ka,2008,1.0 Viral,,Nafta,3,Manual,1.0,Hatchback,184569,,,,Delantera,4,42 L,65,,,,2686 mm,4600
Renault Sandero 1.6 Expression 90cv,Bs.As. G.B.A. Sur,Renault,Sandero,2017,1.6 Expression 90cv,Azul,Nafta,5,Manual,1.6,Hatchback,88000,,,Asistida,Delantera,5,50 L,90,4060,1536,1733,2590 mm,12700000
Volkswagen Voyage 1.6 Comfortline 101cv,Córdoba,Volkswagen,Voyage,2011,1.6 Comfortline 101cv,Verde,Nafta,4,Manual,1.6,Sedán,57000,No,Sí,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,9200
Volkswagen Bora 1.8 Highline T 180cv Cuero,Bs.As. G.B.A. Norte,Volkswagen,Bora,2011,1.8 Highline T 180cv Cuero,Gris,Nafta,4,Manual,1.8,Sedán,133000,Sí,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,10500
Toyota Hilux 4x4 Dc Srx  2.8 Tdi 6at,Capital Federal,Toyota,Hilux,2024,HILUX 4X4 DC SRX 2.8 TDI 6 AT,Gris,Diésel,4,Automática,2.8,Pick-Up,900,No,,Hidráulica,4x4,,,,,,,,68000000
Chevrolet Corsa 1.8 Cd Abs,Buenos Aires Interior,Chevrolet,Corsa,2006,1.8 Cd Abs,Azul,Nafta,4,Manual,1.8,Sedán,100000,,Sí,Hidráulica,Delantera,5,48 L,102,4170,1432,1735,2513 mm,2500000
Audi Q3 2.0 Quattro Tfsi 170cv Stronic,Capital Federal,Audi,Q3,2013,2.0 Quattro Tfsi 170cv Stronic,Negro,Nafta,5,Automática,2.0,SUV,140000,Sí,Sí,Eléctrica,Integral,5,64 L,170,4385,1590,1789,2710 mm,14999
Citroën C4 Cactus 1.6 Vti 115 Feel Pk,Bs.As. G.B.A. Norte,,C4 Cactus,2020,1.6 Vti 115 Feel Pk,,Nafta,5,Manual,1.6,SUV,55000,,,,Delantera,5,55 L,115,4170,1534,1979,2600 mm,13900
Fiat Fiorino 1.3 Fire,Bs.As. Costa Atlántica,Fiat,Fiorino,2007,1.3 Fire,,Nafta,3,Manual,1.3,Furgón,270000,,,,Delantera,2,64 L,68,4184,1873,2210,4250 mm,6500000
Ford Ka 1.5 S 5 p,Bs.As. G.B.A. Sur,Ford,Ka,2018,1.5 S 5 p,,Nafta,5,Manual,1.5,Hatchback,63000,,,Eléctrica,Delantera,5,51 L,123,3969,1464,1777,2686 mm,9800
Citroen Aircross,Bs.As. G.B.A. Sur,,Aircross,2016,1.5 Live 90cv,Rojo,Nafta,5,Manual,1.5,,90000,,,Eléctrica,,,,,,,,,12500
Jeep Renegade 1.8 Longitude At6,Neuquén,Jeep,Renegade,2021,1.8 Longitude At6,,Nafta,5,Automática,1.8,SUV,48000,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,24000
Audi A3 Sportback 1.4 Tsi Stronic,Capital Federal,Audi,A3 Sportback,2011,1.4 Tsi Stronic,,Nafta,5,Automática,1.4,Hatchback,99900,No,Sí,Asistida,Delantera,5,55 L,125,4292,1423,1874,2912 mm,13800
Renault Duster Oroch 2.0 Dynamique,Bs.As. G.B.A. Sur,Renault,Duster Oroch,2016,2.0 Dynamique,,Nafta,4,Manual,2.0,SUV,80000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,13900
Citroën Berlingo 1.6 Hdi 92cv,Bs.As. Costa Atlántica,,Berlingo,2013,1.6 Hdi 92cv,Gris,Diésel,3,Manual,1.6,Furgón,146000,,,Hidráulica,Delantera,2,60 L,92,4137,1858,1608,2443 mm,14500000
Honda Civic 1.6 Ex Vti Hatchback,Santa Fe,Honda,Civic,1998,1.6 Ex Vti Hatchback,Azul,Nafta,3,Manual,1.6,Hatchback,260000,,Sí,Hidráulica,Delantera,5,56 L,160,4637,1433,1778,2651 mm,10500
Toyota Hilux Pick-Up 2.5 Cd Dx Pack 120cv 4x2,Bs.As. G.B.A. Oeste,Toyota,Hilux Pick-Up,2014,2.5 Cd Dx Pack 120cv 4x2,Blanco,Diésel,4,Manual,2.5,Pick-Up,143400,,,Hidráulica,4x2,5,80 L,120,5260,1850,1855,2860 mm,17500
Chevrolet Corsa 1.4 Classic,Bs.As. G.B.A. Norte,Chevrolet,Corsa,2010,1.4 Classic,Negro,Nafta,3,Manual,1.4,Hatchback,180000,,,,Delantera,5,54 L,94,3759,1420,1944,3095 mm,6000
Chevrolet Cruze 1.4 Ltz At Sedan,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2018,1.4 Ltz At Sedan,Rojo,Nafta,4,Automática,1.4,Sedán,63000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,16900
Citroën Aircross 1.6 Exclusive 110cv,Bs.As. G.B.A. Norte,,Aircross,2012,1.6 Exclusive 110cv,Negro,Nafta,5,Manual,1.6,Hatchback,133000,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4280,1753,2027,3302 mm,8490
Cruze 1.4 Lt Turbo 4p,Córdoba,Chevrolet,Cruze,2017,LT TURBO 4P,Blanco,Nafta,4,,1.4,Sedán,85000,,,Asistida,,,,,,,,,21000000
Renault Clio 1.2 Pack Plus,Córdoba,Renault,Clio,2007,1.2 Pack Plus,,Nafta,5,Manual,1.2,Hatchback,185000,,,,Delantera,5,50 L,75,3813,1417,1639,2472 mm,7250000
Honda City 1.5 Lx Mt 120cv,Bs.As. G.B.A. Norte,Honda,City,2010,1.5 Lx Mt 120cv,Gris,Nafta,4,Manual,1.5,Sedán,111111,,,Eléctrica,Delantera,5,42 L,120,4400,1480,1781,2578 mm,10500000
Toyota SW4 3.0 I Srv At C/cuero 4x4 (2009),Capital Federal,Toyota,SW4,2009,,,Diésel,5,Automática,3.0,SUV,345000,Sí,,Hidráulica,4x4,5,80 L,163,4695,1850,1840,2750 mm,18000
Volkswagen Vento 2.5 Luxury 170cv Tiptronic,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2014,2.5 Luxury 170cv Tiptronic,,Nafta,4,Automática,2.5,Sedán,105000,Sí,Sí,Hidráulica,Delantera,5,55 L,170,4618,1453,1778,2651 mm,13000
Peugeot 208 1.6 Gt Thp,Bs.As. G.B.A. Oeste,Peugeot,208,2017,1.6 Gt Thp,Negro,Nafta,5,Manual,1.6,Hatchback,58000,,Sí,Hidráulica,Delantera,5,55 L,165,3975,1470,1740,2540 mm,13990
Nissan Frontier 2.5 4wd Attack 5at May13,Mendoza,Nissan,Frontier,2013,2.5 4wd Attack 5at May13,Negro,Diésel,4,Automática,2.5,Pick-Up,180000,Sí,,Hidráulica,4x4,5,80 L,172,5230,1775,1850,3200 mm,21000000
Renault Sandero 1.6 Confort 105cv,Bs.As. G.B.A. Norte,Renault,Sandero,2011,1.6 Confort 105cv,,Nafta,5,Manual,1.6,Hatchback,111111,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,9000000
Volkswagen Suran 1.6 Highline,Bs.As. G.B.A. Oeste,Volkswagen,Suran,2006,1.6 Highline,,Nafta,5,,,,290000,,,,,,,,,,,,7000000
Ford Ecosport 2.0 Gdi Titanium 170cv 4x2,Buenos Aires Interior,Ford,Ecosport,2018,2.0 Gdi Titanium 170cv 4x2,Gris,Nafta,5,Automática,2.0,SUV,101000,,Sí,Asistida,4x2,5,52 L,170,4241,1693,1821,2608 mm,21000000
Fiat Cronos 1.8 16v Precision,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.8 16v Precision,Rojo,Nafta,4,Manual,1.8,Sedán,50963,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,19400000
Toyota Yaris Gr,Tucumán,Toyota,Yaris,2021,GR,,Nafta,3,,,,5000,,,,,,,,,,,,63000
Fiat Cronos 1.3 Gse Like,Bs.As. G.B.A. Sur,Fiat,Cronos,2023,1.3 Gse Like,,Nafta,4,Manual,1.3,Sedán,4000,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,18800000
Audi A4 3.0 I Tiptronic Quattro,Capital Federal,Audi,A4,2007,3.0 I Tiptronic Quattro,Negro,Diésel,4,Automática,3.0,Sedán,175000,,Sí,Eléctrica,Integral,5,70 L,240,4586,1427,1772,2648 mm,12900
Chevrolet Agile Lt,Bs.As. G.B.A. Oeste,Chevrolet,Agile,2011,LT,,Nafta,5,,,,154000,,,,,,,,,,,,7000
Renault Duster 2.0 4x4 Luxe Nav 138cv,Capital Federal,Renault,Duster,2013,2.0 4x4 Luxe Nav 138cv,Blanco,Nafta,5,Manual,2.0,SUV,107000,Sí,Sí,Hidráulica,4x4,5,50 L,138,4315,1695,1822,2673 mm,15000000
Ford Falcon 3.6 Ghia Full 4Ct,Buenos Aires Interior,Ford,Falcon,1977,3.6 Ghia Full 4Ct,Celeste,Nafta,4,Manual,3.6,Sedán,1234,,,Mecánica,Trasera,,,132,,,,,4000000
Volkswagen Suran 1.6 Trendline,Capital Federal,Volkswagen,Suran,2013,1.6 Trendline,Blanco,Nafta,5,Manual,1.6,Monovolumen,78000,,Sí,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8900
Volkswagen Suran 1.6 Comfortline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Suran,2013,1.6 Comfortline 101cv,Negro,Nafta,5,Manual,1.6,Monovolumen,326000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8000000
Renault Fluence 2.0 Ph2 Privilege 143cv,Bs.As. G.B.A. Sur,Renault,Fluence,2016,2.0 Ph2 Privilege 143cv,Azul,Nafta,4,Manual,2.0,Sedán,95000,Sí,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,14250000
Volkswagen Gol Power G3 2004 C/aire Y Dirección Hidráulica,Bs.As. G.B.A. Norte,Volkswagen,Gol,2004,Power G3 1.6,Gris,Nafta,3,Manual,1.6,Coupé,204000,No,Sí,Hidráulica,Delantera,,,,,,,,6000000
Chevrolet Spin 1.8 ACTIV LTZ AT,Bs.As. G.B.A. Norte,Chevrolet,Spin,2018,1.8 ACTIV LTZ AT,Plateado,Nafta,4,Automático,1,Monovolumen,52357,No,No,Asistida,4x2,7,53 L,105,4360,1664,1810,2841 mm,18280000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack At,Formosa,Volkswagen,Amarok,2019,2.0 Cd Tdi 180cv 4x2 Highline Pack At,,Diésel,4,Automática,2.0,Pick-Up,85000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,36000000
Ford Focus 1.8 Edge Security,Capital Federal,Ford,Focus,2003,1.8 Edge Security,,Nafta,5,Manual,1.8,Hatchback,178000,,,Hidráulica,Delantera,5,55 L,115,4150,1481,1702,2615 mm,4500000
Chevrolet Prisma 1.4 Lt 98cv,Bs.As. Costa Atlántica,Chevrolet,Prisma,2015,1.4 Lt 98cv,,Nafta,4,Manual,1.4,Sedán,100000,,Sí,Hidráulica,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13500000
Mercedes-Benz Clase A 1.6 A35 4matic 306 Cv 5 p,Bs.As. G.B.A. Oeste,,Clase A,2020,1.6 A35 4matic 306 Cv 5 p,,Nafta,5,Automática,1.6,Hatchback,18000,Sí,Sí,Asistida,Integral,5,56 L,306,4292,1430,1720,2425 mm,98000
Ford Ranger 2.2 Cd Xl Tdci 150cv 4x4,Bs.As. G.B.A. Norte,Ford,Ranger,2017,2.2 Cd Xl Tdci 150cv 4x4,,Diésel,4,Manual,2.2,Pick-Up,75000,,,Eléctrica,4x4,5,80 L,150,5359,1800,1860,3220 mm,21700
Volkswagen Saveiro 1.6 Cross Gp Cd 110cv Pack High,Bs.As. G.B.A. Sur,Volkswagen,Saveiro,2017,1.6 Cross Gp Cd 110cv Pack High,Gris,Nafta,2,Manual,1.6,Pick-Up,100000,,,Hidráulica,Delantera,2,55 L,110,4493,1497,1728,2753 mm,13800
Audi A3 Sportback 1.4 Tsi Mt,Capital Federal,Audi,A3 Sportback,2011,1.4 Tsi Mt,,Nafta,5,Manual,1.4,Hatchback,145000,No,Sí,Asistida,Delantera,5,55 L,125,4292,1423,1874,2912 mm,14000
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Norte,Jeep,Renegade,2020,1.8 Longitude At6,Plateado,Nafta,5,Automática,1.8,SUV,47300,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,30800100
Toyota Hilux 2.8 Cd Srx 177cv 4x4,Bs.As. G.B.A. Norte,Toyota,Hilux,2019,2.8 Cd Srx 177cv 4x4,Blanco,Diésel,4,Manual,2.8,Pick-Up,87000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,32000
Chevrolet Onix 1.4 Joy Ls,Bs.As. G.B.A. Sur,Chevrolet,Onix,2020,1.4 Joy Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,45000,No,,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,17000000
Chevrolet Onix 1.4 Lt Mt 98cv,Bs.As. G.B.A. Norte,Chevrolet,Onix,2014,1.4 Lt Mt 98cv,Dorado,Nafta,5,Manual,1.4,Hatchback,53000,,Sí,Hidráulica,Delantera,5,54 L,98,3930,1484,1656,2465 mm,10500
Fiat Palio 1.4 Fire,Bs.As. G.B.A. Oeste,Fiat,Palio,2009,1.4 Fire,Gris,Nafta,5,Manual,1.4,Hatchback,323500,No,No,Mecánica,Delantera,5,48 L,82,3827,1444,1871,3035 mm,4500
Volkswagen Suran 1.6 Highline 101cv 11c,Capital Federal,Volkswagen,Suran,2012,1.6 Highline 101cv 11c,Negro,Nafta,5,Manual,1.6,Monovolumen,71000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,10900000
Volkswagen Suran 1.6 Comfortline 101cv 11a,Capital Federal,Volkswagen,Suran,2012,1.6 Comfortline 101cv 11a,,Nafta,5,Manual,1.6,Monovolumen,143000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8300
Citroën C4 Cactus 1.6 Vti 115 Feel,Córdoba,,C4 Cactus,2018,1.6 Vti 115 Feel,Azul,Nafta,5,Manual,1.6,SUV,92000,,,,Delantera,5,55 L,115,4170,1534,1979,2600 mm,18400000
Peugeot 206 1.4 Generation 75cv,Bs.As. G.B.A. Sur,Peugeot,206,2009,1.4 Generation 75cv,,Nafta,5,Manual,1.4,Hatchback,120000,,,Mecánica,Delantera,5,50 L,75,3835,1426,1652,2442 mm,10500
Peugeot 208 1.5 Allure Touchscreen,Bs.As. G.B.A. Norte,Peugeot,208,2016,1.5 Allure Touchscreen,Blanco,Nafta,5,Manual,1.5,Hatchback,111000,,,Eléctrica,Delantera,5,55 L,90,3872,1470,1702,2541 mm,11000
Citroën C3 1.6 I Exclusive,Capital Federal,,C3,2005,1.6 I Exclusive,,Nafta,5,Manual,1.6,Hatchback,100000,,,Asistida,Delantera,5,47 L,110,3850,1533,1645,2443 mm,5800
Volkswagen Nivus 1.0 Tsi Tiptronic Comfortline,Capital Federal,Volkswagen,Nivus,2023,1.0 Tsi Tiptronic Comfortline,,Nafta,5,Automática,1.0,SUV,1111,Sí,Sí,Eléctrica,4x2,5,52 L,116,4266,1493,1757,2566 mm,26500000
Toyota SW4 SW4 4X4 SRV 3.0 TDI C/CUERO,Capital Federal,Toyota,SW4,2011,,Plateado,Diésel,5,Manual,3.0,SUV,181000,Sí,Sí,Asistida,4x4,5,80 L,163,4695,1850,1840,2750 mm,23500
Peugeot 208 1.6 Gt Thp,San Juan,Peugeot,208,2019,1.6 Gt Thp,Rojo,Nafta,5,Manual,1.6,Hatchback,64000,,Sí,Asistida,Delantera,5,55 L,165,3975,1470,1740,2540 mm,20000000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x4 Highline Pack,Blanco,Diésel,4,Manual,2.0,Pick-Up,141000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,31500000
