Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Gol 1.6 Mi Dublin,Córdoba,Volkswagen,Gol,2001,1.6 Mi Dublin,Verde,Nafta/GNC,3,Manual,1.6,Hatchback,145400,,No,,Delantera,5,51 L,90,3883,1415,1621,2468 mm,3800
Toyota Hilux 2.8 Cd Srv 177cv 4x2 At,Chaco,Toyota,Hilux,2019,2.8 Cd Srv 177cv 4x2 At,,Diésel,4,Automática,2.8,Pick-Up,108000,Sí,,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,36900000
Toyota Hilux SW4 SRV 4X4 MANUAL,Chaco,Toyota,Hilux SW4,2015,SRV 4X4 MANUAL,,Diésel,5,Manual,3.0,SUV,74000,,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,35000000
Fiat Cronos 1.8 16v Precision,Bs.As. G.B.A. Sur,Fiat,Cronos,2023,1.8 16v Precision,Plateado,Nafta,4,Manual,1.8,Sedán,26000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,21500000
Renault Kangoo 1.6 Furgon Ph3 Gran Confort Lc,Bs.As. G.B.A. Sur,Renault,Kangoo,2014,1.6 Furgon Ph3 Gran Confort Lc,Gris,Nafta,3,Manual,1.6,Furgón,145000,,,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,8000
Volkswagen Suran 1.6 Trendline 11b,Capital Federal,Volkswagen,Suran,2013,1.6 Trendline 11b,Gris,Nafta,5,Manual,1.6,Monovolumen,70000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8400
Peugeot 206 1.6 Xr Premium,Capital Federal,Peugeot,206,2008,1.6 Xr Premium,,Nafta,5,Manual,1.6,Hatchback,160000,,,Hidráulica,Delantera,5,50 L,110,3835,1426,1652,2442 mm,5200
Volkswagen Scirocco 1.4 Tsi 160cv,Río Negro,Volkswagen,Scirocco,2012,1.4 Tsi 160cv,Blanco,Nafta,2,Manual,1.4,,114000,Sí,,Asistida,Delantera,4,55 L,160,4255,1400,1820,2578 mm,25000
Fiat 500 1.4 Sport 105cv,Buenos Aires Interior,Fiat,500,2016,1.4 Sport 105cv,Azul,Nafta,3,Manual,1.4,Hatchback,62000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1855,2640 mm,13500
Peugeot Partner 1.6 Hdi Furgon Confort Airbag,Bs.As. G.B.A. Oeste,Peugeot,Partner,2011,1.6 Hdi Furgon Confort Airbag,Blanco,Diésel,3,Manual,1.6,Furgón,200000,,,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,6200
Chevrolet Cruze 1.8 Ltz Mt,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2013,1.8 Ltz Mt,Gris,Nafta,5,Manual,1.8,Hatchback,116000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,13500000
Volkswagen Up! 1.0 High Up! 5 p,Bs.As. G.B.A. Sur,Volkswagen,,2018,,Blanco,Nafta,5,Manual,1.0,Hatchback,61000,,,Hidráulica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,14000000
Volkswagen Suran 1.6 Highline 101cv 11c,Córdoba,Volkswagen,Suran,2012,1.6 Highline 101cv 11c,Plateado,Nafta,5,Manual,1.6,Monovolumen,112000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,11900000
Peugeot 308 1.6 Sport Thp 163cv,Bs.As. G.B.A. Oeste,Peugeot,308,2013,1.6 Sport Thp 163cv,Gris,Nafta,5,Automática,1.6,Hatchback,140000,No,Sí,Hidráulica,Delantera,5,60 L,163,4276,1519,1815,2608 mm,10900000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack,La Rioja,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x4 Highline Pack,Plateado,Diésel,4,Manual,2.0,Pick-Up,138371,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,28350000
Volkswagen Bora 2.0 Trendline 115cv Tiptronic,Córdoba,Volkswagen,Bora,2009,2.0 Trendline 115cv Tiptronic,Negro,Nafta,4,Automática,2.0,Sedán,197000,Sí,Sí,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,10000000
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,Córdoba,Ford,Fiesta Kinetic Design,2013,1.6 Design 120cv Titanium,Blanco,Nafta/GNC,5,Manual,1.6,Hatchback,120000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1808,2350 mm,12000000
Toyota Hilux 3.0 I Srv Cab Doble 4x4 (2009),Bs.As. G.B.A. Sur,Toyota,Hilux,2010,,Negro,Diésel,4,Manual,3.0,Pick-Up,127000,,,Hidráulica,4x4,5,80 L,163,5255,1820,1855,2860 mm,22700
Volkswagen Scirocco 1.4 Tsi 160cv Dsg,Santa Fe,Volkswagen,Scirocco,2013,1.4 Tsi 160cv Dsg,,Nafta,2,Automática,1.4,,89000,Sí,,Asistida,Delantera,4,55 L,160,4255,1400,1820,2578 mm,20000
Ford Mondeo 2.0 Titanium Ecoboost At 240cv,Buenos Aires Interior,Ford,Mondeo,2018,2.0 Titanium Ecoboost At 240cv,,Nafta,4,Automática,2.0,Sedán,105000,Sí,,Eléctrica,Delantera,5,70 L,240,4844,1500,1768,2473 mm,23800
Peugeot 208 1.5 Allure,Bs.As. G.B.A. Oeste,Peugeot,208,2013,1.5 Allure,Blanco,Nafta,5,Manual,1.5,Hatchback,50000,,Sí,Hidráulica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,10000000
Citroën C3 Picasso 1.6 Exclusive 115cv,Córdoba,,C3 Picasso,2014,1.6 Exclusive 115cv,,Nafta,5,Manual,1.6,Hatchback,160000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4092,1634,1735,2525 mm,12000000
Ford Ranger XL C/C 4x2 2.8L D,Bs.As. G.B.A. Oeste,Ford,Ranger,2003,,Verde,Diésel,4,Manual,2.8,Pick-Up,291000,No,Sí,Hidráulica,4x2,6,75 L,132,5125,1779,1954,3192 mm,8500
Volkswagen Gol Trend 1.6 Pack I Plus Imotion,Bs.As. G.B.A. Sur,Volkswagen,Gol Trend,2011,1.6 Pack I Plus Imotion,Verde,Nafta,5,Automática,1.6,Hatchback,165000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,8500000
Peugeot Partner Patagónica 1.6 Hdi Vtc,Bs.As. G.B.A. Norte,Peugeot,Partner Patagónica,2010,1.6 Hdi Vtc,Gris,Diésel,4,Manual,1.6,Monovolumen,167000,,,Hidráulica,Delantera,5,55 L,90,4137,1823,1720,2728 mm,9900
Azul,Santa Fe,Volkswagen,Bora,2005,Tdi,Azul,Diésel,5,Manual,1.8,Sedán,120000,,,Hidráulica,,,,,,,,,4200300
Ford Ka 1.0 Fly Plus,Bs.As. G.B.A. Norte,Ford,Ka,2011,1.0 Fly Plus,Negro,Nafta,3,,1.0,Sedán,160000,,,,,,,,,,,,6000
Chevrolet Captiva 2.4 Lt 167cv,Buenos Aires Interior,Chevrolet,Captiva,2016,2.4 Lt 167cv,,Nafta,5,Manual,2.4,SUV,110000,Sí,Sí,Eléctrica,Integral,7,65 L,167,4673,1756,1815,2660 mm,19300000
Toyota Corolla Cross 1.8 Seg Ecvt,Córdoba,Toyota,Corolla Cross,2024,1.8 Seg Ecvt,,Híbrido/Nafta,5,Automática,1.8,SUV,1000,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,39900
Peugeot 207 1.6 Xtpremium,Bs.As. G.B.A. Sur,Peugeot,207,2012,1.6 Xtpremium,Plateado,Nafta,5,,1.6,,130000,,,,,,,,,,,,8000
Chevrolet Cruze 1.4 Lt Mt Sedan,Tucumán,Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Blanco,Nafta,4,Manual,1.4,Sedán,90000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,19000000
Toyota Etios 1.5 Sedan Xls,Bs.As. G.B.A. Sur,Toyota,Etios,2015,1.5 Sedan Xls,,Nafta,4,Manual,1.5,Sedán,112000,,,Eléctrica,Delantera,5,45 L,90,4265,1510,1695,2460 mm,12000
Nissan Kicks 1.6 Advance 120cv,Bs.As. G.B.A. Oeste,Nissan,Kicks,2024,1.6 Advance 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,1111111,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,32900000
Chevrolet Onix 1.4 Lt 98cv,Bs.As. G.B.A. Norte,Chevrolet,Onix,2018,1.4 Lt 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,75000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,16000000
BMW Serie 3 2.0 328i Luxury 245cv,Mendoza,BMW,Serie 3,2013,2.0 328i Luxury 245cv,Negro,Nafta,4,Manual,2.0,Sedán,113000,,Sí,Asistida,Trasera,5,60 L,245,4624,1429,1793,2830 mm,25000
Volkswagen Suran 1.6 Trendline 11b,Bs.As. G.B.A. Sur,Volkswagen,Suran,2014,1.6 Trendline 11b,Gris,Nafta,5,Manual,1.6,Monovolumen,155000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,13000000
Volkswagen Vento 1.4 Comfortline 150cv At,Capital Federal,Volkswagen,Vento,2019,1.4 Comfortline 150cv At,Negro,Nafta,4,Automática,1.4,Sedán,83000,Sí,Sí,Eléctrica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,19600
Volkswagen Voyage 1.6 Highline 101cv,Capital Federal,Volkswagen,Voyage,2015,1.6 Highline 101cv,,Nafta,4,Manual,1.6,Sedán,50400,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,13500000
Toyota Yaris 1.5 107cv Xls 4 p,Bs.As. G.B.A. Norte,Toyota,Yaris,2021,1.5 107cv Xls 4 p,Blanco,Nafta,4,Manual,1.5,Sedán,73170,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,21097500
Jeep Compass 2.4 Longitude Plus 4X4,Bs.As. G.B.A. Oeste,Jeep,Compass,2018,2.4 Longitude Plus 4X4,Plateado,Nafta,5,Automática,2.4,SUV,87000,,,,4x4,5,60 L,174,4394,1630,2033,2636 mm,24100
Chevrolet Onix 1.4 Lt 98cv,Capital Federal,Chevrolet,Onix,2017,1.4 Lt 98cv,Negro,Nafta,5,Manual,1.4,Hatchback,1111,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,15000000
Toyota Corolla 1.8 Hev Xei Ecvt,Corrientes,Toyota,Corolla,2023,1.8 Hev Xei Ecvt,,Híbrido/Nafta,4,Automática,1.8,Sedán,22000,Sí,,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,31000000
Fiat Strada 1.3 Trekking Multijet Cd,Buenos Aires Interior,Fiat,Strada,2017,1.3 Trekking Multijet Cd,Blanco,Diésel,3,Manual,1.3,Pick-Up,91000,,Sí,Hidráulica,Delantera,5,58 L,95,4409,1554,1652,2442 mm,11000
Toyota Corolla Cross 1.8 Xei Ecvt,Buenos Aires Interior,Toyota,Corolla Cross,2022,1.8 Xei Ecvt,,Híbrido/Nafta,5,Automática,1.8,SUV,39500,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,39000000
Peugeot 208 1.6 Allure,Bs.As. G.B.A. Sur,Peugeot,208,2019,1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,80000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,11500
Volkswagen Passat 2.0 Tsi Highline 220cv,Bs.As. G.B.A. Oeste,Volkswagen,Passat,2017,2.0 Tsi Highline 220cv,Azul,Nafta,4,Automática,2.0,Sedán,102200,Sí,,Eléctrica,Delantera,5,70 L,220,4769,1470,1832,2791 mm,27000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Santa Fe,Toyota,SW4,2022,2.8 Srx 204Cv 4X4 7As At,Gris,Diésel,5,Automática,2.8,SUV,50000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,48000
Toyota Hilux Sw4 2.8 Srx 177cv 4x4 7as At,Capital Federal,Toyota,Hilux SW4,2017,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,102000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,31500
Toyota Corolla 1.8 Xei Mt Pack,Bs.As. G.B.A. Oeste,Toyota,Corolla,2010,1.8 Xei Mt Pack,Gris,Nafta,4,Manual,1.8,Sedán,156000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,9700
Honda Civic 1.6 Ex Coupe,Bs.As. G.B.A. Norte,Honda,Civic,1999,1.6 Ex Coupe,Plateado,Nafta,2,Manual,1.6,Coupé,146000,,,,Delantera,5,45 L,160,4450,1410,1705,2620 mm,8500
Fiat Strada 1.6 Adventure Ce C/alarma + Lona,Chubut,Fiat,Strada,2011,,Gris,Nafta,2,Manual,1.6,Pick-Up,173000,,Sí,Hidráulica,Delantera,2,58 L,115,4457,1648,1652,2442 mm,9300000
Volkswagen Polo 1.6 Msi Track,Bs.As. G.B.A. Norte,Volkswagen,Polo,2024,1.6 Msi Track,Gris,Nafta,5,Manual,1.6,Hatchback,500,,Sí,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,18000
Ford Ranger 3.2 L 4x4 AT Limited,Capital Federal,Ford,Ranger,2018,3.2 L 4x4 AT Limited,Negro,Diésel,4,Automática,3.2,Pick-Up,125000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1860,3220 mm,25900
Fiat Punto 1.3 Elx Top Multijet,Mendoza,Fiat,Punto,2010,1.3 Elx Top Multijet,,Diésel,5,Manual,1.3,Hatchback,249000,,Sí,Hidráulica,Delantera,5,60 L,90,4030,1505,1683,2467 mm,8300000
Renault Sandero Stepway 1.6 Privilege 105cv,Capital Federal,Renault,Sandero Stepway,2016,1.6 Privilege 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,78000,Sí,Sí,Hidráulica,DelanteraTipo de cargadorTipo 1Autonomia de la batería100000 km,5,50 L,105,4066,1559,1761,2590 mm,13000
Ford Focus III 2.0 Sedan Se,Bs.As. G.B.A. Sur,Ford,Focus III,2016,2.0 Sedan Se,,Nafta,4,Manual,2.0,Sedán,158000,,,Eléctrica,Delantera,5,55 L,170,4534,1484,1742,2630 mm,12000
Volkswagen Gol Trend 1.6 Comfortline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2018,1.6 Comfortline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,44000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,12000
Toyota Hilux Pick-Up 2.4 Cs Dx 150cv 4x2,Bs.As. G.B.A. Oeste,Toyota,Hilux Pick-Up,2022,2.4 Cs Dx 150cv 4x2,,Diésel,4,Manual,2.4,Pick-Up,215000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,17000
Fiat Toro 1.8 Freedom 4X2 At,Bs.As. G.B.A. Norte,Fiat,Toro,2020,1.8 Freedom 4X2 At,,Nafta,4,Automática,1.8,Pick-Up,59000,,,,4x2,5,60 L,130,4915,1729,1844,2990 mm,24000000
Volkswagen Tiguan Allspace 2.0tsi Dsg Confortline 4motion,Bs.As. G.B.A. Oeste,Volkswagen,Tiguan,2018,Confort Line,Blanco,Nafta,5,Automática,,SUV,87000,Sí,Sí,Eléctrica,Integral,,,,,,,,30990
Honda Civic 1.8 Exs Mt,Bs.As. Costa Atlántica,Honda,Civic,2012,1.8 Exs Mt,Negro,Nafta,4,Manual,1.8,Sedán,150000,Sí,,Hidráulica,Delantera,5,50 L,140,4489,1453,1781,2578 mm,11500
Ford Ecosport 1.6 Titanium 110cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Negro,Nafta,5,Manual,1.6,SUV,115000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1840,2670 mm,12000
Toyota Hilux 2.8 Srx 4x4 at,Bs.As. G.B.A. Sur,Toyota,Hilux,2021,2.8 Srx 4x4 at,,Diésel,4,Automática,2.8,Pick-Up,81000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,55900
Chevrolet Agile 1.4 Ltz Google,Bs.As. G.B.A. Norte,Chevrolet,Agile,2011,1.4 Ltz Google,Plateado,Nafta,5,Manual,1.4,Hatchback,170000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,3996,1474,1835,3085 mm,8800000
Peugeot 206 1.6 Sw Xr Confort,Bs.As. Costa Atlántica,Peugeot,206,2006,1.6 Sw Xr Confort,Gris,Nafta,5,Manual,1.6,Rural,180000,No,Sí,Asistida,Delantera,5,50 L,90,3835,1432,1652,2442 mm,7000000
Peugeot 208 1.6 Feline,Entre Ríos,Peugeot,208,2020,1.6 Feline,Blanco,Nafta,5,Manual,1.6,Hatchback,72500,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,18970001
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Oeste,Honda,HR-V,2020,1.8 Ex-l 2wd Cvt,,Nafta,5,Automática,1.8,SUV,87000,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,23000
Chevrolet S10 2.8 4x2 Dc Aa,Chubut,Chevrolet,S10,2005,2.8 4x2 Dc Aa,,Diésel,4,Manual,2.8,Pick-Up,362000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1820,2700 mm,7500000
Fiat Strada 1.3 Freedom Mt  4000km 2024 (fran),Bs.As. G.B.A. Sur,Fiat,Strada,2024,FREEDOM 1.3 CD,Rojo,Nafta,4,Manual,,Pick-Up,4000,,,Asistida,,,,,,,,,22400000
Volkswagen Vento 2.0 Luxury I 140cv,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2013,2.0 Luxury I 140cv,,Diésel,4,Manual,2.0,Sedán,343000,Sí,Sí,Eléctrica,Delantera,5,55 L,140,4618,1453,1778,2651 mm,11000
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Buenos Aires Interior,Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,13500,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,18999990
Peugeot 207 1.6 Xt,Bs.As. G.B.A. Sur,Peugeot,207,2012,1.6 Xt,Blanco,Nafta,3,Manual,1.6,Hatchback,116000,,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,10200000
Fiat Argo 1.8 Hgt,Capital Federal,Fiat,Argo,2017,1.8 Hgt,,Nafta,5,Manual,1.8,Hatchback,66000,,Sí,Eléctrica,Delantera,5,48 L,130,4000,1505,1750,2521 mm,15000
Chevrolet Agile 1.4 Ltz Spirit 5P,Mendoza,Chevrolet,Agile,2013,1.4 Ltz Spirit 5P,Blanco,Nafta,5,Manual,1.4,Hatchback,98000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1840,2750 mm,7600000
Honda Civic 1.7 Ex At,Capital Federal,Honda,Civic,2005,1.7 Ex At,Gris,Nafta,4,Automática,1.7,Sedán,227000,,Sí,,Delantera,5,50 L,127,4435,1455,1715,2620 mm,6490
Renault Kangoo 1.9 D Confort,Buenos Aires Interior,Renault,Kangoo,2008,1.9 D Confort,,Diésel,4,Manual,1.9,Monovolumen,230000,,,Hidráulica,Delantera,5,52 L,65,3995,1860,1672,2600 mm,8000000
Volkswagen Vento 2.0 Advance I 110cv,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2014,2.0 Advance I 110cv,Blanco,Diésel,4,Manual,2.0,Sedán,148900,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4554,1461,1778,2651 mm,13800000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline At,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x4 Trendline At,,Diésel,4,Automática,2.0,Pick-Up,140000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,25900000
Peugeot 207 1.4 Allure 75cv,Córdoba,Peugeot,207,2016,1.4 Allure 75cv,,Nafta,5,Manual,1.4,Hatchback,130000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1720,2540 mm,11000000
Peugeot 208 1.6 Road Trip,Bs.As. G.B.A. Oeste,Peugeot,208,2024,1.6 Road Trip,,Nafta,5,Manual,1.6,Hatchback,3000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,24000000
Toyota Etios 1.5 Cross,Salta,Toyota,Etios,2015,1.5 Cross,Rojo,Nafta,5,Manual,1.5,Hatchback,104000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,14000000
Volkswagen Gol 1.6 Gl,Bs.As. G.B.A. Sur,Volkswagen,Gol,1995,1.6 Gl,Rojo,Nafta,3,Manual,1.6,Hatchback,183000,,,,Delantera,5,51 L,90,3883,1415,1621,2468 mm,4800000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Bs.As. G.B.A. Norte,Chevrolet,Tracker,2014,,,Nafta,5,Automática,1.8,SUV,85000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,13800
Chevrolet Celta 1.4 Lt Aa+dir,Capital Federal,Chevrolet,Celta,2013,,Gris,Nafta,3,Manual,1.4,Hatchback,145000,No,Sí,Hidráulica,Delantera,5,54 L,92,3799,1408,1944,3095 mm,4500
Renault Duster Oroch 1.6 Outsider,Bs.As. G.B.A. Oeste,Renault,Duster Oroch,2017,1.6 Outsider,Gris,Nafta,4,Manual,1.6,SUV,118000,,,,4x2,5,50 L,110,4329,1683,1821,2829 mm,14500
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Capital Federal,Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,65000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,15400000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Dark Label At,Santa Fe,Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Dark Label At,Blanco,Diésel,4,Automática,2.0,Pick-Up,178000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,23500000
Chevrolet S10,Córdoba,Chevrolet,S10,2016,2016,Blanco,Diésel,4,Manual,2.2,,189000,,,Hidráulica,,,,,,,,,17500
Renault Duster 1.6 4x2 Expression 110cv,Capital Federal,Renault,Duster,2012,1.6 4x2 Expression 110cv,Azul,Nafta,5,Manual,1.6,SUV,178000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,7000
BMW Serie 3 2.5 323 Compact Ti,Bs.As. G.B.A. Norte,BMW,Serie 3,2000,2.5 323 Compact Ti,Rojo,Nafta,2,Manual,2.5,,170000,,Sí,Eléctrica,Delantera,5,55 L,170,4210,1378,1698,2700 mm,10500
Ford Focus III 2.0 Se Plus At6,Capital Federal,Ford,Focus III,2016,2.0 Se Plus At6,Gris,Nafta,5,Automática,2.0,Hatchback,184000,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,1742,2630 mm,12500
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x2,Santa Fe,Ford,Ranger,2022,3.2 Cd Xlt Tdci 200cv Automática 4x2,Blanco,Diésel,4,Automática,3.2,Pick-Up,8900,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1730,2670 mm,38500000
Volkswagen Tiguan Allspace 2.0 Tsi Highline Dsg,Bs.As. G.B.A. Norte,Volkswagen,Tiguan Allspace,2021,2.0 Tsi Highline Dsg,Gris,Nafta,5,Automática,2.0,SUV,45000,Sí,Sí,Asistida,4x4,5,64 L,220,4427,1683,1809,2604 mm,42000
Peugeot 3008 1.6 Allure Thp Tiptronic,Capital Federal,Peugeot,3008,2021,1.6 Allure Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,Monovolumen,36000,Sí,No,Eléctrica,Delantera,5,53 L,165,4447,1629,2098,2675 mm,29000
Peugeot 208 1.6 Feline Tiptronic,Santa Fe,Peugeot,208,2021,1.6 Feline Tiptronic,,Nafta,5,Automática,1.6,Hatchback,37000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,17500
Audi A4 2.0 Fsi 190cv,Bs.As. G.B.A. Sur,Audi,A4,2018,2.0 Fsi 190cv,,Nafta,4,Manual,2.0,Sedán,61000,,Sí,Eléctrica,Delantera,5,54 L,190,4726,1427,1983,2933 mm,29900
BMW Serie 1 2.0 118i Active 136cv,Santa Fe,BMW,Serie 1,2010,2.0 118i Active 136cv,Negro,Nafta,3,Manual,2.0,Hatchback,54000,No,Sí,Asistida,Trasera,5,53 L,143,4239,1421,1670,2420 mm,17000
Peugeot 308 1.6 Sport Thp 163cv,Bs.As. G.B.A. Norte,Peugeot,308,2013,1.6 Sport Thp 163cv,,Nafta,5,Automática,1.6,Hatchback,105000,,,Hidráulica,Delantera,5,60 L,163,4276,1519,1815,2608 mm,10000
Volkswagen Polo 1.6 Comfortline,Bs.As. G.B.A. Sur,Volkswagen,Polo,2017,1.6 Comfortline,Gris,Diésel,5,,1.9,,300000,,,Hidráulica,,,,,,,,,8000000
Mercedes-Benz Clase B 1.7 B170 Manual Facelift,Bs.As. G.B.A. Oeste,,Clase B,2008,1.7 B170 Manual Facelift,Gris,Nafta,5,Manual,1.7,Monovolumen,183000,Sí,Sí,Asistida,Delantera,5,54 L,116,4270,1605,1777,2778 mm,9300
Ford Ranger 3.0 Cd Xl Plus 4x2,Buenos Aires Interior,Ford,Ranger,2008,3.0 Cd Xl Plus 4x2,,Diésel,2,Manual,3.0,Pick-Up,205000,,,Hidráulica,4x2,5,75 L,163,5143,1765,1880,2740 mm,13500000
Citroën C3 1.6 Vti 115 Feel,Buenos Aires Interior,,C3,2021,1.6 Vti 115 Feel,,Nafta,5,Manual,1.6,Hatchback,45100,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,16200
Mercedes Benz Clase C 2007,Bs.As. Costa Atlántica,,Clase C,2007,350 Elegance,,Nafta,4,,,Sedán,160000,,,Eléctrica,,,,,,,,,15500
Jeep Compass 2.4 Sport Mtx,Bs.As. G.B.A. Oeste,Jeep,Compass,2008,2.4 Sport Mtx,Azul,Nafta,5,Manual,2.4,SUV,200000,,,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2633 mm,14150000
Volkswagen Suran 1.6 Trendline,Córdoba,Volkswagen,Suran,2017,1.6 Trendline,,Nafta,5,Manual,1.6,Monovolumen,90000,,,Hidráulica,Delantera,5,50 L,101,4204,1585,1660,2467 mm,15900000
Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2019,2.0 Cd Tdi 180cv Comfortline,Blanco,Diésel,4,Manual,2.0,Pick-Up,120000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,32400000
Fiat Cronos 1.3 Drive Mt,Bs.As. G.B.A. Oeste,Fiat,Cronos,2023,1.3 Drive Mt,Negro,Nafta,4,Manual,1.3,Sedán,35000,No,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,17900000
