Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Renault Sandero 1.6 Dynamique 90cv Abs,Capital Federal,Renault,Sandero,2016,1.6 Dynamique 90cv Abs,,Nafta,5,Manual,1.6,Hatchback,99000,Sí,,Asistida,Delantera,5,50 L,90,4060,1536,1733,2590 mm,10000000
Kia Sorento 2.4 Ex 4x2 6at,Neuquén,Kia,Sorento,2012,2.4 Ex 4x2 6at,,Nafta,5,Automática,2.4,SUV,220000,Sí,,Eléctrica,4x2,7,68 L,174,4685,1710,1885,2700 mm,12000
Toyota Hilux 2.4 Cd 150cv 4x2,Buenos Aires Interior,Toyota,Hilux,2017,2.4 Cd 150cv 4x2,,Diésel,4,Manual,2.4,Pick-Up,122000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,31000000
Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pk Black Bhp,Capital Federal,Volkswagen,Amarok,2010,2.0 Cd Tdi 4x4 Highline Pk Black Bhp,,Diésel,4,Manual,2.0,Pick-Up,999999,Sí,,Hidráulica,4x4,5,80 L,163,5254,1834,1944,3095 mm,7900
Toyota Rav4 2.5 Limited Hibrida,Bs.As. G.B.A. Sur,Toyota,RAV4,2020,2.5 Limited Hibrida,Plateado,Eléctrico,4,,,,83000,,,,,,,,,,,,41500
Fiat Toro 2.0 Ranch 4x4 At,Bs.As. G.B.A. Norte,Fiat,Toro,2020,2.0 Ranch 4x4 At,Azul,Diésel,4,Automática,2.0,Pick-Up,118000,Sí,Sí,,4x4,5,60 L,170,4915,1690,1669,2443 mm,15000000
Volkswagen Amarok 2.0 Cd Tdi 140cv 4x2 Startline,Santa Fe,Volkswagen,Amarok,2016,2.0 Cd Tdi 140cv 4x2 Startline,,Diésel,4,Manual,2.0,Pick-Up,390000,,,Hidráulica,4x2,5,80 L,140,5254,1834,1944,3095 mm,17000000
Mercedes-Benz Sprinter 2.1 411 Street 116cv 3250 V1 Tn Aa,Bs.As. G.B.A. Norte,,Sprinter,2019,2.1 411 Street 116cv 3250 V1 Tn Aa,Blanco,Diésel,2,Manual,2.1,Furgón,99500,,Sí,Hidráulica,Delantera,5,75 L,150,5245,2430,1994,3025 mm,29999
Chevrolet Onix 1.4 Lt 98cv,Bs.As. Costa Atlántica,Chevrolet,Onix,2019,1.4 Lt 98cv,Gris oscuro,Nafta,5,,1.4,,92136,,Sí,,,,,,,,,,15300000
Chevrolet Classic 1.4 Sedan Ls Pack,Santa Fe,Chevrolet,Classic,2016,1.4 Sedan Ls Pack,Gris,Nafta/GNC,4,Manual,1.4,Sedán,90000,No,No,,,,,,,,,,8500
Peugeot 208 1.6 Road Trip,Capital Federal,Peugeot,208,2023,1.6 Road Trip,Negro,Nafta,5,Manual,1.6,Hatchback,29199,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,21950000
Volkswagen Golf 1.6 Comfortline,Bs.As. G.B.A. Oeste,Volkswagen,Golf,2005,1.6 Comfortline,Gris,Nafta,5,Manual,1.6,Hatchback,318000,,Sí,Hidráulica,Delantera,5,55 L,100,4149,1459,1735,2515 mm,6000000
Ford Ranger 3.2 Cd Xlt Tdci 200cv Manual 4x4,Bs.As. G.B.A. Sur,Ford,Ranger,2023,3.2 Cd Xlt Tdci 200cv Manual 4x4,Gris,Diésel,4,Manual,3.2,Pick-Up,3400,Sí,Sí,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,39000000
Toyota Etios 1.5 Sedan X,Neuquén,Toyota,Etios,2022,1.5 Sedan X,Gris,Nafta,4,Manual,1.5,Sedán,76830,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,19000000
Toyota Hilux 2.8 Cd Srv 177cv 4x2,Buenos Aires Interior,Toyota,Hilux,2018,2.8 Cd Srv 177cv 4x2,,Diésel,4,Manual,2.8,Pick-Up,102000,Sí,,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,32000000
Renault Captur 1.6 Intens Cvt,Bs.As. G.B.A. Oeste,Renault,Captur,2021,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,58000,,Sí,,Delantera,5,45 L,115,4122,1556,1778,2670 mm,25600000
Jeep Renegade 1.8 Sport,Buenos Aires Interior,Jeep,Renegade,2016,1.8 Sport,,Nafta,5,Manual,1.8,SUV,85000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,20000000
Mercedes-Benz Clase C 2.0 C200 Classic,San Juan,,Clase C,1995,2.0 C200 Classic,Azul,Nafta,4,Manual,2.0,Sedán,122000,,Sí,Hidráulica,Trasera,5,66 L,136,4581,1445,1770,2760 mm,11000
BMW Serie 5 3.0 535i Sedan M Package 306cv,Santa Fe,BMW,Serie 5,2017,3.0 535i Sedan M Package 306cv,Gris,Nafta,4,Automática,3.0,Sedán,72000,Sí,Sí,Eléctrica,Trasera,5,70 L,306,4899,1464,1765,2488 mm,42990
Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,Buenos Aires Interior,Toyota,Hilux,2018,2.8 Cd Srx 177cv 4x4 At,Negro,Diésel,4,Automática,2.8,Pick-Up,56000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,42900000
Dodge Journey 2.4 Sxt Atx Techo 3filas,Capital Federal,Dodge,Journey,2013,2.4 Sxt Atx Techo 3filas,Plateado,Nafta,5,Automática,2.4,SUV,140000,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1877,2947 mm,7850000
Toyota Hilux Pick-Up srv 4x2,Bs.As. G.B.A. Sur,Toyota,Hilux Pick-Up,2009,srv 4x2,,Diésel,4,Manual,3.0,Pick-Up,200000,,,Hidráulica,4x2,5,80 L,163,5255,1820,1855,2860 mm,18500
Chevrolet S10 2.8 Lt Cd Tdci 200cv,Capital Federal,Chevrolet,S10,2024,2.8 Lt Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,1000,Sí,Sí,Asistida,4x2,5,76 L,200,5367,1889,1820,2712 mm,42156000
Jeep Grand Cherokee 3.6 Overland 286hp At,Bs.As. G.B.A. Norte,Jeep,Grand Cherokee,2012,3.6 Overland 286hp At,Negro,Nafta,5,Automática,3.6,SUV,142000,Sí,,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,28490
Chevrolet Tracker 1.2 Turbo At,Capital Federal,Chevrolet,Tracker,2024,1.2 Turbo At,Gris,Nafta,5,Automática,1.2,SUV,5000,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,34500000
Ford Focus III 2.0 Sedan Titanium At6,Capital Federal,Ford,Focus III,2017,2.0 Sedan Titanium At6,Plateado,Nafta,4,Automática,2.0,Sedán,59500,,,Eléctrica,Delantera,5,55 L,170,4534,1484,2070,3682 mm,15900
Ford Escort 1.6 Ghia,Bs.As. G.B.A. Oeste,Ford,Escort,1994,1.6 Ghia,Rojo,Nafta,5,Manual,1.6,Hatchback,122000,,Sí,Hidráulica,Delantera,5,64 L,95,4136,1346,1700,2523 mm,3400000
Audi A3 1.4 Tfsi Stronic 125cv,Bs.As. G.B.A. Norte,Audi,A3,2018,1.4 Tfsi Stronic 125cv,Gris,Nafta,5,Automática,1.4,Hatchback,83000,No,Sí,Asistida,Delantera,5,50 L,122,4237,1421,1842,2468 mm,26900
Chevrolet Tracker 1.8 Ltz 140cv,Mendoza,Chevrolet,Tracker,2019,1.8 Ltz 140cv,Gris,Nafta,5,Automática,1.8,SUV,94000,Sí,Sí,,Integral,5,53 L,140,4248,1674,1657,2465 mm,22000000
Toyota RAV4 2.0 Vx,Bs.As. G.B.A. Norte,Toyota,RAV4,2019,2.0 Vx,Rojo,Nafta,5,Automática,2.0,SUV,38840,Sí,Sí,Eléctrica,4x2,5,60 L,146,4570,1715,1845,2660 mm,39900
Volkswagen Saveiro 1.6 Cross Gp Cd 101cv Pack High,Salta,Volkswagen,Saveiro,2016,1.6 Cross Gp Cd 101cv Pack High,Blanco,Nafta,2,Manual,1.6,Pick-Up,177000,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,16500000
Ford Ecosport 1.5 Titanium 123Cv 4X2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2021,1.5 Titanium 123Cv 4X2,Gris,Nafta,5,Automática,1.5,SUV,86000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,19654500
Chevrolet S10 2.8 G4 Cd Dlx 4x4 Electronico,Buenos Aires Interior,Chevrolet,S10,2010,2.8 G4 Cd Dlx 4x4 Electronico,Gris,Diésel,4,Manual,2.8,Pick-Up,169000,Sí,Sí,Hidráulica,4x4,4,67 L,140,5260,1661,1799,2637 mm,11500
Volkswagen Taos 1.4 250 Tsi Hero,Capital Federal,Volkswagen,Taos,2022,1.4 250 Tsi Hero,,Nafta,5,Automática,1.4,SUV,34000,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2681 mm,31900
Fiat Toro Freedom 1.8 Nafta,Bs.As. G.B.A. Oeste,Fiat,Toro,2019,FREEDOM 1.8 NAFTA,,Nafta,4,,,,122000,,,,,,,,,,,,22500000
Chevrolet Cruze 1.4 Ltz At Sedan,Córdoba,Chevrolet,Cruze,2018,1.4 Ltz At Sedan,Plateado,Nafta,4,Automática,1.4,Sedán,104000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,23900000
Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,Capital Federal,Toyota,Hilux,2022,2.8 Cd Srx 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,38300,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,49900000
Volkswagen Vento 1.4 Comfortline 150cv At,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2020,1.4 Comfortline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,59000,,,,Delantera,5,55 L,150,4554,1461,1778,2651 mm,20490
Chevrolet Cruze 1.4 Premier At Sedan,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2024,1.4 Premier At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,1000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,33000000
Peugeot 208 1.6 Feline Pack Cuir,Bs.As. G.B.A. Norte,Peugeot,208,2015,1.6 Feline Pack Cuir,Negro,Nafta,5,Manual,1.6,Hatchback,88000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,11500
Toyota Etios 1.5 X 6mt My19,Santa Fe,Toyota,Etios,2023,1.5 X 6mt My19,Blanco,Nafta,5,Manual,1.5,Hatchback,72400,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,18500000
Renault Alaskan 2.3 Bit 16v Iconic At 4x4,Córdoba,Renault,Alaskan,2022,2.3 Bit 16v Iconic At 4x4,Blanco,Diésel,4,Automática,2.3,Pick-Up,17000,No,,Hidráulica,4x4,5,80 L,190,5230,1775,1850,3200 mm,41899000
Toyota Corolla 1.8 Xei Mt,Capital Federal,Toyota,Corolla,2010,1.8 Xei Mt,Gris,Nafta,4,Manual,1.8,Sedán,168000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,10900
Chevrolet Prisma 1.4 Lt 98cv,Buenos Aires Interior,Chevrolet,Prisma,2019,1.4 Lt 98cv,,Nafta,4,Manual,1.4,Sedán,93000,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,11000
Toyota Corolla 1.8 Xei At,Bs.As. G.B.A. Sur,Toyota,Corolla,2010,1.8 Xei At,,Nafta,4,Automática,1.8,Sedán,217000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,9300000
Audi A4 1.8 Ambition Tfsi 170cv,Capital Federal,Audi,A4,2016,1.8 Ambition Tfsi 170cv,Gris,Nafta,4,Manual,1.8,Sedán,51000,Sí,Sí,Asistida,Delantera,5,63 L,170,4701,1427,1811,2810 mm,17500
Citroën Aircross 1.6 Vti 115 Tendance,Buenos Aires Interior,,Aircross,2015,1.6 Vti 115 Tendance,,Nafta,5,Manual,1.6,Hatchback,110000,,Sí,Eléctrica,Delantera,5,55 L,115,4280,1753,1730,2540 mm,9900
Peugeot 208 1.6 Active,Bs.As. G.B.A. Oeste,Peugeot,208,2024,1.6 Active,Blanco,Nafta,5,Automática,1.6,Hatchback,1000,,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,23500000
Toyota Corolla 2.0 Xli Mt 170cv,Bs.As. G.B.A. Norte,Toyota,Corolla,2022,2.0 Xli Mt 170cv,,Nafta,4,Manual,2.0,Sedán,34500,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,22000
BMW X3 2.0 Xdrive 20d Executive 184cv,Capital Federal,BMW,X3,2012,2.0 Xdrive 20d Executive 184cv,,Diésel,5,Automática,2.0,SUV,179000,Sí,Sí,Eléctrica,4x4,5,67 L,184,4648,1661,1839,2640 mm,19900
Toyota Corolla 1.8 Xei Mt,Buenos Aires Interior,Toyota,Corolla,2010,1.8 Xei Mt,,Nafta,4,Manual,1.8,Sedán,186000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,12000000
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Sur,Renault,Sandero,2017,2.0 Rs 145cv,Blanco,Nafta,5,Manual,2.0,Hatchback,75000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,16500000
Honda Civic 1.8 Exs Mt,Bs.As. G.B.A. Sur,Honda,Civic,2009,1.8 Exs Mt,Blanco,Nafta,4,Manual,1.8,Sedán,170000,Sí,,Hidráulica,Delantera,5,50 L,140,4489,1453,1781,2578 mm,11500
Volkswagen Suran 1.6 Comfortline 101cv Ab,Bs.As. G.B.A. Sur,Volkswagen,Suran,2014,1.6 Comfortline 101cv Ab,Plateado,Nafta/GNC,5,Manual,1.6,Monovolumen,275000,,Sí,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8500
Fiat Uno 1.6 Cl,San Luis,Fiat,Uno,1995,1.6 Cl,,Nafta,3,Manual,1.6,Hatchback,220449,,,,Delantera,5,48 L,87,3770,1480,1740,2540 mm,2100000
Ford Focus III 2.0 Se Plus At6,Capital Federal,Ford,Focus III,2016,2.0 Se Plus At6,Rojo,Nafta,5,Automática,2.0,Hatchback,110000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4412,1484,1742,2630 mm,16900000
Dodge Journey Sxt 2.4,Bs.As. G.B.A. Norte,Dodge,Journey,2014,2.4,Negro,Nafta,5,Automática,2.4,,114300,,Sí,,,,,,,,,,16999
Jeep Compass 2.4 Longitude Plus 4X4,Bs.As. G.B.A. Norte,Jeep,Compass,2018,2.4 Longitude Plus 4X4,,Nafta,5,Automática,2.4,SUV,98000,,,,4x4,5,60 L,174,4394,1630,2033,2636 mm,23000
Ford Kuga 1.6 Titanium At Awd T 180cv,Capital Federal,Ford,Kuga,2014,1.6 Titanium At Awd T 180cv,Gris,Nafta,5,Automática,1.6,SUV,160000,Sí,,Eléctrica,Integral,5,60 L,180,4524,1684,1746,2589 mm,14999
Peugeot Partner Furgón Présence Hdi Plc 2011 - Garage29,Bs.As. G.B.A. Sur,Peugeot,Partner Furgon,2011,Présence HDi PLC,Blanco,Diésel,7,,,,160000,,,,,,,,,,,,11000000
Chevrolet Tracker 1.8 Ltz+ 140cv,Entre Ríos,Chevrolet,Tracker,2018,,,Nafta,5,Automática,1.8,SUV,64000,Sí,Sí,,Integral,5,53 L,140,4248,1674,1657,2465 mm,23000000
Chevrolet Cruze 5 1.4 Lt At 5p,Capital Federal,Chevrolet,Cruze 5,2024,1.4 Lt At 5p,Blanco,Nafta,5,Automática,1.4,Hatchback,2000,Sí,Sí,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,22500
Chevrolet S10 2.8 High Country Cd Tdci 200cv,Bs.As. Costa Atlántica,Chevrolet,S10,2024,2.8 High Country Cd Tdci 200cv,Verde,Diésel,4,Manual,2.8,Pick-Up,1620,Sí,Sí,Asistida,4x2,5,76 L,200,5367,1889,1820,2709 mm,51350000
Volkswagen Tiguan Allspace 1.4 Tsi Trendline 150cv Dsg,Bs.As. G.B.A. Oeste,Volkswagen,Tiguan Allspace,2021,1.4 Tsi Trendline 150cv Dsg,Azul,Nafta,5,Automática,1.4,SUV,84000,Sí,,Asistida,4x4,5,64 L,150,4427,1683,1809,2604 mm,39200000
Chevrolet Tracker 1.8 Ltz Fwd Mt 140cv,Santa Fe,Chevrolet,Tracker,2015,1.8 Ltz Fwd Mt 140cv,Gris,Nafta,5,Manual,1.8,SUV,84000,Sí,Sí,Asistida,Delantera,5,53 L,140,4248,1674,1657,2465 mm,15700000
Volkswagen Golf 1.6 Trendline,Buenos Aires Interior,Volkswagen,Golf,2017,1.6 Trendline,,Nafta,5,Manual,1.6,Hatchback,127000,,Sí,Eléctrica,Delantera,5,50 L,110,4255,1452,1799,2638 mm,17500000
Renault Fluence 2.0 Privilege Mt,San Luis,Renault,Fluence,2013,2.0 Privilege Mt,,Nafta,4,Manual,2.0,Sedán,110000,Sí,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,13500000
Mercedes-Benz Clase A 2.0 A250 Amg-line 211cv,Capital Federal,,Clase A,2016,2.0 A250 Amg-line 211cv,Negro,Nafta,5,Automática,2.0,Hatchback,33000,Sí,Sí,Asistida,Delantera,5,56 L,211,4292,1430,1720,2425 mm,35900
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Córdoba,Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,,Nafta,4,Manual,1.3,Sedán,85000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,17500000
Fiat Pulse 1.3 Abarth Gse At,Córdoba,Fiat,Pulse,2024,1.3 Abarth Gse At,Negro,Nafta,5,Automática,1.3,SUV,1111,,,,Delantera,5,47 L,175,,,,,36000000
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Capital Federal,Toyota,SW4,2023,2.8 Srx 177cv 4x4 7as At,,Diésel,5,Automática,2.8,SUV,500,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,47000
Audi A4 2.0 Fsi 190cv,Córdoba,Audi,A4,2017,2.0 Fsi 190cv,Negro,Nafta,4,Manual,2.0,Sedán,95000,,Sí,Eléctrica,Delantera,5,54 L,190,4726,1427,1983,2933 mm,32000000
Mini Cooper S 2.0 F56 Look Jcw 192cv,Bs.As. G.B.A. Norte,Mini,Cooper S,2017,2.0 F56 Look Jcw 192cv,,Nafta,5,Manual,2.0,Hatchback,80000,Sí,,Asistida,Delantera,5,47 L,192,,,,2467 mm,35000
Peugeot 307 2.0 Hdi Xs 110cv,Mendoza,Peugeot,307,2009,2.0 Hdi Xs 110cv,Gris,Diésel,5,Manual,2.0,Hatchback,270000,,Sí,Hidráulica,Delantera,5,60 L,110,4211,1509,1762,2608 mm,7200
Volkswagen Fox 1.6 Comfortline,Bs.As. G.B.A. Sur,Volkswagen,Fox,2017,1.6 Comfortline,,Nafta,5,Manual,1.6,Hatchback,98000,,,Eléctrica,Delantera,5,50 L,101,3823,1552,1660,2467 mm,11500
Toyota Hiace 2.8 Tdi Wagon 6at 10a,Córdoba,Toyota,Hiace,2022,2.8 Tdi Wagon 6at 10a,Gris,Diésel,4,Automática,2.8,Minivan,34000,,,,Delantera,10,80 L,177,5260,1860,1835,3085 mm,69899000
Mercedes-Benz Clase GLA 1.6 Gla250 At Sport B.efficiency,Bs.As. G.B.A. Sur,,Clase GLA,2015,1.6 Gla250 At Sport B.efficiency,,Nafta,5,Automática,1.6,SUV,98000,Sí,Sí,Asistida,4x4,5,56 L,211,,,,,30000
Peugeot 2008 1.6 Allure Tip,Capital Federal,Peugeot,2008,2018,1.6 Allure Tip,Blanco,Nafta,5,Automática,1.6,SUV,81000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,15800000
Volkswagen Taos 1.4 250 Tsi Comfortline,Bs.As. G.B.A. Norte,Volkswagen,Taos,2024,1.4 250 Tsi Comfortline,Plateado,Nafta,5,Automática,1.4,SUV,3000,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2681 mm,42000000
Chevrolet Tracker 1.8 Ltz 140cv,Buenos Aires Interior,Chevrolet,Tracker,2017,1.8 Ltz 140cv,Blanco,Nafta,5,Automática,1.8,SUV,120000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,15900
Mitsubishi L200 2.4 Di-d High Power 181cv Cuero,Buenos Aires Interior,Mitsubishi,L200,2024,2.4 Di-d High Power 181cv Cuero,Naranja,Diésel,4,Automática,2.4,Pick-Up,1000,,Sí,,Delantera,5,90 L,181,5115,1780,1800,3000 mm,49900000
Citroën Aircross 1.6 Vti 115 Exclusive Pack My Way,Bs.As. G.B.A. Norte,,Aircross,2014,1.6 Vti 115 Exclusive Pack My Way,,Nafta,5,Manual,1.6,Hatchback,125000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4280,1753,1730,2540 mm,10500
Toyota Etios 1.5 Sedan Xls At,Bs.As. G.B.A. Norte,Toyota,Etios,2019,1.5 Sedan Xls At,Gris,Nafta,4,Automática,1.5,Sedán,20600,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,13500
Renault Kangoo 1.6 Ph3 Authentique Plus Lc,Bs.As. G.B.A. Sur,Renault,Kangoo,2017,1.6 Ph3 Authentique Plus Lc,Gris,Nafta,4,Manual,1.6,Monovolumen,95000,,,Hidráulica,Delantera,5,52 L,95,4010,1860,1670,2600 mm,16000000
Dodge Journey 2.4 Sxt Atx Techo 3filas,Capital Federal,Dodge,Journey,2013,2.4 Sxt Atx Techo 3filas,Negro,Nafta,5,Automática,2.4,SUV,69000,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1877,2947 mm,18500
Peugeot Partner 1.6 Vti Confort,Capital Federal,Peugeot,Partner,2022,1.6 Vti Confort,Blanco,Nafta,5,Manual,1.6,Furgón,53000,,Sí,Asistida,,,,,,,,,16900000
Chevrolet Onix 1.2 PLUS LS,Bs.As. G.B.A. Sur,Chevrolet,Onix,2023,1.2 PLUS LS,Blanco,Nafta,4,Manual,1.2,Sedán,21222,No,Sí,Hidráulica,Delantera,5,54 L,90,3930,1484,1656,2465 mm,19400000
Renault Kangoo 1.6 2 Confort 5as Aa Da Svt 1plc,Santa Fe,Renault,Kangoo,2014,1.6 2 Confort 5as Aa Da Svt 1plc,Gris,Nafta,3,Manual,1.6,Furgón,110000,,Sí,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,12500000
Peugeot 207 1.6 Gti 156cv 5 p,Bs.As. G.B.A. Oeste,Peugeot,207,2011,1.6 Gti 156cv 5 p,,Nafta,5,Manual,1.6,Hatchback,43000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,4030,1473,1669,2443 mm,12900000
Peugeot 206 1.6 Premium,Capital Federal,Peugeot,206,2006,1.6 Premium,Gris,Nafta,5,Manual,1.6,Hatchback,180000,,,,Delantera,5,50 L,90,3835,1432,1652,2442 mm,7500000
Toyota Hilux 2.8 Cd Srv 177cv 4x2,Capital Federal,Toyota,Hilux,2016,2.8 Cd Srv 177cv 4x2,Rojo,Diésel,4,Manual,2.8,Pick-Up,145000,Sí,Sí,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,24000
Citroën C3 1.5 Tendance Pack Secure I 90cv,Chaco,,C3,2013,1.5 Tendance Pack Secure I 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,91200,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,11388000
Volkswagen Up! 1.0 High Up! 3 p,Bs.As. G.B.A. Oeste,Volkswagen,,2018,,Gris,Nafta,3,Manual,1.0,Hatchback,71000,,,Hidráulica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,11700
BMW X1 3.0 Xdrive 28i Executive 265cv,Bs.As. G.B.A. Norte,BMW,X1,2010,3.0 Xdrive 28i Executive 265cv,Negro,Nafta,5,Automática,3.0,SUV,220000,No,Sí,Asistida,4x4,5,63 L,265,4454,1545,1998,2615 mm,16500
Volkswagen Bora 2.0 Trendline 115cv,Capital Federal,Volkswagen,Bora,2013,2.0 Trendline 115cv,Gris,Nafta,4,Manual,2.0,Sedán,102000,Sí,Sí,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,11500000
Fiat 500 1.4 ABARTH 595 MT,Bs.As. G.B.A. Norte,Fiat,500,2019,1.4 ABARTH 595 MT,Negro,Nafta,4,Manual,1,Hatchback,29098,No,No,Asistida,4x2,4,35 L,165,3657,1485,1785,2550 mm,25410000
Citroën C4 1.6 X Am71,Bs.As. G.B.A. Norte,,C4,2012,1.6 X Am71,Gris,Nafta,5,Manual,1.6,Hatchback,170000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,9200000
Nissan Frontier 2.3bt Pro4x 4x4 At L22,Córdoba,Nissan,Frontier,2023,2.3bt Pro4x 4x4 At L22,Gris,Diésel,4,Automática,2.3,Pick-Up,21000,Sí,Sí,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,45000000
Mercedes-Benz Clase C 2.0 C300 Coupe 245cv,Bs.As. G.B.A. Norte,,Clase C,2019,2.0 C300 Coupe 245cv,Gris,Nafta,2,Manual,2.0,,18500,Sí,Sí,Asistida,Delantera,4,65 L,245,4705,1390,1770,2760 mm,62500
Ford Territory 1.5t Titanium,Bs.As. G.B.A. Sur,Ford,Territory,2022,1.5t Titanium,,Nafta,5,Automática,1.5,SUV,50000,,,Asistida,Delantera,5,52 L,143,4580,1674,2179,2716 mm,37500000
Nissan Versa 1.6 Sense At,Capital Federal,Nissan,Versa,2021,1.6 Sense At,Gris,Nafta,4,Automática,1.6,Sedán,61600,Sí,,,Delantera,5,41 L,107,4465,1514,1695,2600 mm,19500000
Volkswagen Vento 2.0 T Fsi Sportline,Bs.As. G.B.A. Norte,Volkswagen,Vento,2011,2.0 T Fsi Sportline,Negro,Nafta,4,Manual,2.0,Sedán,160000,Sí,Sí,Eléctrica,Delantera,5,55 L,200,4554,1461,1778,2651 mm,10900
Chevrolet Sonic 1.6 Lt,Bs.As. G.B.A. Sur,Chevrolet,Sonic,2016,1.6 Lt,Blanco,Nafta,5,Manual,1.6,Hatchback,130000,Sí,Sí,Asistida,Delantera,5,46 L,115,4039,1517,1820,2709 mm,11000000
Renault Duster 1.6 4x2 Confort Plus Abs 110cv,Capital Federal,Renault,Duster,2013,1.6 4x2 Confort Plus Abs 110cv,Rojo,Nafta,5,Manual,1.6,SUV,116000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,9300
BMW Serie 5 3.0 535i Sedan M Package 306cv,Capital Federal,BMW,Serie 5,2016,3.0 535i Sedan M Package 306cv,Azul,Nafta,4,Automática,3.0,Sedán,61400,Sí,Sí,Eléctrica,Trasera,5,70 L,306,4899,1464,1765,2488 mm,39900
Chevrolet Onix 1.4 Joy Ls 98cv,Capital Federal,Chevrolet,Onix,2017,1.4 Joy Ls 98cv,Gris,Nafta,5,Manual,1.4,,57000,,,,,,,,,,,,11000
