Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Fox 1.6 Highline,Entre Ríos,Volkswagen,Fox,2014,1.6 Highline,Negro,Nafta,3,Manual,1.6,Hatchback,145000,,,Hidráulica,Delantera,5,50 L,110,3823,1543,1657,2465 mm,7900
Toyota Hilux 2.8 Cd Sr 177cv 4x4,Buenos Aires Interior,Toyota,Hilux,2023,2.8 Cd Sr 177cv 4x4,Gris,Diésel,4,Manual,2.8,Pick-Up,13000,,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,41685000
Peugeot 208 1.6 Gti,Capital Federal,Peugeot,208,2018,1.6 Gti,Blanco,Nafta,5,Manual,1.6,Hatchback,55000,,,,Delantera,5,55 L,208,3975,1472,1702,2541 mm,22500
Fiat Cronos 1.3 Attractive Mt,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.3 Attractive Mt,Blanco,Nafta,4,Manual,1.3,Sedán,75000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,7500000
Peugeot 208 1.6 Allure Tiptronic,Capital Federal,Peugeot,208,2019,1.6 Allure Tiptronic,,Nafta,5,Automática,1.6,Hatchback,47000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,18100000
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Sur,Jeep,Compass,2013,2.4 Limited 170cv Atx,Celeste,Nafta,5,Automática,2.4,SUV,135000,Sí,,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2635 mm,13900
Jeep Compass 2.4 Longitude Plus,Córdoba,Jeep,Compass,2021,2.4 Longitude Plus,,Nafta,5,Automática,2.4,SUV,49000,,,,4x2,5,60 L,174,4394,1630,2033,2636 mm,35970000
Dodge Journey 2.4 Sxt Atx (3 Filas)+dvd+techo,Capital Federal,Dodge,Journey,2011,,,Nafta,5,Automática,2.4,SUV,203500,Sí,Sí,Hidráulica,4x2,5,78 L,,4887,1692,1985,3020 mm,8500
Chery Tiggo 1.6 F2 Confort 4x2 125cv,Entre Ríos,Chery,Tiggo,2015,1.6 F2 Confort 4x2 125cv,,Nafta,5,Manual,1.6,SUV,77000,Sí,Sí,Eléctrica,Delantera,5,57 L,125,4390,1705,1850,3220 mm,14500000
Peugeot 208 1.6 Gt Thp,Capital Federal,Peugeot,208,2018,1.6 Gt Thp,Gris,Nafta,5,Manual,1.6,Hatchback,78686,,Sí,Asistida,Delantera,5,55 L,165,3975,1470,1740,2540 mm,18250000
Honda CR-V 2.4 Lx 2wd 175cv Cvt,Capital Federal,Honda,CR-V,2016,2.4 Lx 2wd 175cv Cvt,,Nafta,5,Automática,2.4,SUV,88000,Sí,,Eléctrica,4x2,5,58 L,175,4530,1655,1656,2465 mm,24900
Volkswagen Gol Trend 1.6 Comfortline 101cv,San Luis,Volkswagen,Gol Trend,2017,1.6 Comfortline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,92000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,15200000
Volkswagen Gol Trend 1.6 Pack I 101cv,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2013,1.6 Pack I 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,120000,,Sí,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,8600
Fiat Toro 1.8 Freedom 4X2 At,Córdoba,Fiat,Toro,2020,1.8 Freedom 4X2 At,Azul,Nafta/GNC,4,Automática,1.8,Pick-Up,87000,,,,4x2,5,60 L,130,4915,1729,1844,2990 mm,32200000
Honda Civic 1.8 Exs At 140cv,Capital Federal,Honda,Civic,2014,1.8 Exs At 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,104000,Sí,,Asistida,Delantera,5,57 L,140,4525,1450,1781,2578 mm,17000000
Ford F-100 4.3 D Mwm,Capital Federal,Ford,F-100,1994,4.3 D Mwm,,Diésel,2,Manual,4.3,Pick-Up,200000,,,,4x4,3,100 L,135,5756,2004,2118,2728 mm,17000
Peugeot 207 1.4 Xs Hdi,Buenos Aires Interior,Peugeot,207,2011,1.4 Xs Hdi,,Diésel,3,Manual,1.4,Hatchback,175000,,Sí,Hidráulica,Delantera,5,50 L,70,3872,1441,1669,2443 mm,7500
Jeep Renegade 1.8 Sport,Bs.As. Costa Atlántica,Jeep,Renegade,2016,1.8 Sport,,Nafta,5,Manual,1.8,SUV,110000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,16500
Peugeot 208 1.6 Feline Pack Cuir,Bs.As. G.B.A. Oeste,Peugeot,208,2015,1.6 Feline Pack Cuir,Gris,Nafta,5,Manual,1.6,Hatchback,94000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,11990
Chevrolet Spin 1.8 Ltz 7as 105cv,Mendoza,Chevrolet,Spin,2016,1.8 Ltz 7as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,132543,Sí,Sí,Hidráulica,Delantera,7,53 L,105,4360,1664,1657,2465 mm,16900000
Renault Master 2.5 Ph3 Dci120 L1h1 Pkel Furgon Corto,Bs.As. G.B.A. Sur,Renault,Master,2012,2.5 Ph3 Dci120 L1h1 Pkel Furgon Corto,Blanco,Diésel,3,Manual,2.5,Furgón,124000,,,Asistida,Delantera,3,100 L,115,4888,2252,1990,3578 mm,20000
Audi A1 1.4 Tfsi 125cv,Córdoba,Audi,A1,2016,1.4 Tfsi 125cv,Blanco,Nafta,3,Manual,1.4,Hatchback,68000,No,Sí,Asistida,Delantera,4,45 L,122,3954,1416,1740,2469 mm,23500000
Nissan Note 1.6 Advance 110cv,Córdoba,Nissan,Note,2016,1.6 Advance 110cv,Gris,Nafta,5,Manual,1.6,Hatchback,98000,,,Asistida,Delantera,5,41 L,110,4142,1537,1695,2600 mm,16200000
Nissan March 1.6 Active 107cv,Bs.As. G.B.A. Norte,Nissan,March,2018,1.6 Active 107cv,Gris,Nafta,5,Manual,1.6,Hatchback,73000,,,Asistida,Delantera,5,41 L,107,3780,1528,1675,2450 mm,11000
Peugeot 208 1.6 Allure Touchscreen,Córdoba,Peugeot,208,2015,1.6 Allure Touchscreen,Gris,Nafta,5,Manual,1.6,Hatchback,95000,,Sí,Hidráulica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,13500000
Mercedes-Benz Clase A 1.3 A200 163cv Progressive Hatch,Bs.As. G.B.A. Sur,,Clase A,2020,1.3 A200 163cv Progressive Hatch,Blanco,Nafta,5,Automática,1.3,Hatchback,42000,Sí,Sí,Asistida,Delantera,5,56 L,163,4292,1430,1720,2425 mm,46000
Volkswagen Suran 1.6 Comfortline 101cv,Capital Federal,Volkswagen,Suran,2014,1.6 Comfortline 101cv,,Nafta,5,Manual,1.6,Monovolumen,84000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,9000
Fiat Mobi 1.0 Like,Bs.As. G.B.A. Oeste,Fiat,Mobi,2022,1.0 Like,Blanco,Nafta,4,Manual,1.0,Hatchback,53200,,,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,14500000
Nissan Frontier 2.3bt Pro4x 4x4 At L22,Santa Fe,Nissan,Frontier,2023,2.3bt Pro4x 4x4 At L22,Azul,Diésel,4,Automática,2.3,Pick-Up,32500,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,53900000
Fiat Palio 1.4 Attractive,Bs.As. G.B.A. Sur,Fiat,Palio,2012,1.4 Attractive,Plateado,Nafta,5,Manual,1.4,Hatchback,120000,,Sí,Hidráulica,Delantera,5,48 L,82,3847,1444,1670,2420 mm,10000000
Nissan Tiida 1.8 Acenta 5 p,Bs.As. G.B.A. Norte,Nissan,Tiida,2012,1.8 Acenta 5 p,Gris,Nafta,5,Manual,1.8,Sedán,111111,No,Sí,hydraulic,Delantera,5,52 L,126,4470,1533,1695,2600 mm,9000000
Peugeot 2008 1.6 Feline,Bs.As. G.B.A. Sur,Peugeot,2008,2019,1.6 Feline,Rojo,Nafta,5,Manual,1.6,SUV,80000,No,Sí,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,17500000
Ford Ranger 2.5 Xl Dc 4x2,Bs.As. G.B.A. Sur,Ford,Ranger,1999,2.5 Xl Dc 4x2,,Nafta,4,Manual,2.5,Pick-Up,370000,,,Hidráulica,4x2,3,64 L,121,4763,1716,1809,2831 mm,9000000
Nissan Kicks 1.6 Exclusive 120cv,Capital Federal,Nissan,Kicks,2021,1.6 Exclusive 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,58000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,21990
Chevrolet Classic 1.4 Lt Spirit,Capital Federal,Chevrolet,Classic,2012,1.4 Lt Spirit,,Nafta,4,Manual,1.4,Sedán,260000,,Sí,Hidráulica,Delantera,5,54 L,94,4056,1444,1944,3095 mm,6800000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Capital Federal,Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Blanco,Diésel,4,Automática,2.0,Pick-Up,118000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,30800
Honda Civic 1.8 Exs At 140cv,Bs.As. G.B.A. Norte,Honda,Civic,2013,1.8 Exs At 140cv,,Nafta,4,Automática,1.8,Sedán,175000,Sí,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,12800
Peugeot 207 1.6 Xt,Buenos Aires Interior,Peugeot,207,2012,1.6 Xt,,Nafta,3,Manual,1.6,Hatchback,215000,,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,6000
Ford Ecosport 1.6 Titanium 110cv 4x2,Capital Federal,Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,Gris,Nafta,5,Manual,1.6,SUV,108000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1840,2670 mm,11500
Chevrolet Cruze 1.4 Ltz At Sedan,Capital Federal,Chevrolet,Cruze,2018,1.4 Ltz At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,73000,Sí,No,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,16800
Renault Kwid E-Tech,Buenos Aires Interior,Renault,Kwid,2024,E-Tech,Plateado,Eléctrico,5,Automática,0.0,Hatchback,1000,,,,Delantera,5,,65,3734,1500,1579,2423 mm,30600000
Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x4,Buenos Aires Interior,Ford,Ranger,2022,3.2 Cd Xls Tdci 200cv Manual 4x4,Blanco,Diésel,4,Manual,3.2,Pick-Up,22000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,42000000
Fiat Toro 1.8 Freedom,Bs.As. G.B.A. Norte,Fiat,Toro,2021,1.8 Freedom,,Nafta,4,Automática,1.8,Pick-Up,50000,,,,4x2,5,60 L,130,4915,1690,1669,2990 mm,24500
Nissan March 1.6 Active 107cv,Bs.As. G.B.A. Sur,Nissan,March,2019,1.6 Active 107cv,Gris,Nafta,5,Manual,1.6,Hatchback,60000,,,Asistida,Delantera,5,41 L,107,3780,1528,1675,2450 mm,11500
Fiat Cronos 1.3 Drive Mt,Capital Federal,Fiat,Cronos,2024,1.3 Drive Mt,Negro,Nafta,4,Manual,1.3,Sedán,10000,No,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,20800000
Ford Ecosport 1.6 Freestyle 110cv 4x2,Capital Federal,Ford,Ecosport,2016,1.6 Freestyle 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,82000,No,Sí,Hidráulica,4x2,5,52 L,110,4241,1693,1757,2708 mm,13000
Fiat Cronos 1.3 Precision Cvt,Chaco,Fiat,Cronos,2023,1.3 Precision Cvt,Gris,Nafta,4,Automática,1.3,Sedán,27003,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,24000000
Peugeot 208 1.6 Allure,Bs.As. G.B.A. Sur,Peugeot,208,2018,1.6 Allure,,Nafta,5,Manual,1.6,Hatchback,61000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,16000000
Renault Logan 1.6 16v Life,Capital Federal,Renault,Logan,2020,1.6 16v Life,,Nafta,4,Manual,1.6,Sedán,78000,,,Hidráulica,Delantera,5,50 L,115,4350,1529,1733,2635 mm,12000
BMW Serie 3 3.0 335i Coupe Sportive 306cv,Bs.As. G.B.A. Sur,BMW,Serie 3,2008,3.0 335i Coupe Sportive 306cv,Negro,Nafta,2,Manual,3.0,Coupé,130800,Sí,Sí,Asistida,Trasera,5,63 L,306,4580,1395,1734,2490 mm,25700
Honda Civic 2.0 Ex-l 2017,Capital Federal,Honda,Civic,2018,2.0 Ex-l 2017,Gris,Nafta,5,Automática,2.0,,61000,,,Asistida,,,,,,,,,20900
Peugeot Partner Patagónica 1.6 Hdi Vtc,Bs.As. G.B.A. Norte,Peugeot,Partner Patagónica,2014,1.6 Hdi Vtc,Gris,Diésel,4,Manual,1.6,Monovolumen,214000,,,Hidráulica,Delantera,5,55 L,90,4137,1823,1720,2728 mm,12500000
Peugeot 2008 1.6 Allure Tip,Buenos Aires Interior,Peugeot,2008,2018,1.6 Allure Tip,Rojo,Nafta,5,Automática,1.6,SUV,154000,,,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,16900001
Fiat Cronos 1.8 16v Precision At6,Córdoba,Fiat,Cronos,2021,1.8 16v Precision At6,Blanco,GNC,4,Automática,1.8,Sedán,82679,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,20800000
Renault Duster 1.6 Hr16 Intens 115Cv,Capital Federal,Renault,Duster,2024,1.6 Hr16 Intens 115Cv,Plateado,Nafta,5,Manual,1.6,SUV,20000,,,Asistida,4x2,5,50 L,115,4341,1693,1832,2674 mm,15000000
Chevrolet Cruze II 1.4 Sedan At Ltz,Capital Federal,Chevrolet,Cruze II,2018,1.4 Sedan At Ltz,,Nafta,4,Automática,1.4,Sedán,70000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,15500
BMW X5 3.0 D Executive Stept,Bs.As. G.B.A. Sur,BMW,X5,2004,3.0 D Executive Stept,,Diésel,5,Automática,3.0,SUV,276580,,Sí,Eléctrica,4x4,7,85 L,184,4854,1766,1839,2640 mm,14000
Mercedes-Benz Clase A 1.6 A 200 Urban B.efficiency 156cv,Mendoza,,Clase A,2013,1.6 A 200 Urban B.efficiency 156cv,Blanco,Nafta,5,Manual,1.6,Hatchback,160000,Sí,Sí,Asistida,Delantera,5,56 L,156,4292,1430,1720,2425 mm,16500
Chevrolet Agile 1.4 Ltz,Bs.As. G.B.A. Oeste,Chevrolet,Agile,2010,1.4 Ltz,,Nafta,5,,,,140000,,,,,,,,,,,,8000000
Citroën C3 Picasso 1.6 Exclusive 115cv Pack My Way,Córdoba,,C3 Picasso,2013,1.6 Exclusive 115cv Pack My Way,Rojo,Nafta,5,Manual,1.6,Hatchback,151000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4092,1634,1735,2525 mm,13300000
Chevrolet Onix 1.0 Premier II AT,Capital Federal,Chevrolet,Onix,2020,1.0 Premier II AT,Plateado,Nafta,4,Automática,,Sedán,39000,Sí,Sí,Eléctrica,Delantera,5,54 L,116,3930,1484,1656,2465 mm,22800000
Peugeot 408 1.6 Allure Hdi 115cv,Tucumán,Peugeot,408,2014,1.6 Allure Hdi 115cv,Gris,Diésel,4,Manual,1.6,Sedán,142000,,,Asistida,Delantera,5,60 L,115,4690,1505,1815,2710 mm,8800
Toyota Hilux 2.4 Cd Sr 150cv 4x2,Corrientes,Toyota,Hilux,2020,2.4 Cd Sr 150cv 4x2,Rojo,Diésel,4,Manual,2.4,Pick-Up,50000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,31000000
Fiat Cronos 1.8 16v Precision At6,Capital Federal,Fiat,Cronos,2022,1.8 16v Precision At6,Plateado,Nafta,4,Automática,1.8,Sedán,7000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,25000000
Jeep Wrangler 3.8 Sport Mtx,Bs.As. G.B.A. Norte,Jeep,Wrangler,2010,3.8 Sport Mtx,Negro,Nafta,3,Manual,3.8,SUV,102603,No,Sí,AsistidaSeguridadFrenos ABSSíFaros con regulación automáticaNoSensor de estacionamientoNoAirbag para conductor y pasajeroSíFaros antinieblas traserosNoControl de estabilidadNoCierre centralizado de puertasSíBlindadoNoSistema ISOFIXNoTracción ASRNoAviso de punto ciegoNoConfort y convenienciaPiloto automáticoNoAire acondicionadoSí,,,,,,,,,32900
Volkswagen Crossfox 1.6 Comfortline,Bs.As. G.B.A. Oeste,Volkswagen,Crossfox,2013,1.6 Comfortline,Negro,Nafta,5,Manual,1.6,Hatchback,144000,No,Sí,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2465 mm,9000
Volkswagen Suran 1.6 Comfortline 101cv,San Luis,Volkswagen,Suran,2013,1.6 Comfortline 101cv,Plateado,Nafta,5,Manual,1.6,Monovolumen,140000,No,Sí,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8800
Mercedes-Benz Vito 2.0 Tourer 8 Pas,Capital Federal,,Vito,2016,2.0 Tourer 8 Pas,,Nafta,2,Automática,2.0,Monovolumen,130000,Sí,Sí,Eléctrica,Trasera,7,75 L,119,5220,1350,1900,3430 mm,28900
Mercedes-Benz Sprinter 2.1 411 Street 116cv 3250 V1 Tn,Bs.As. G.B.A. Norte,,Sprinter,2014,2.1 411 Street 116cv 3250 V1 Tn,Negro,GNC,2,Manual,2.1,,28000,,Sí,,,,,,,,,,60000
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Norte,Fiat,Fiorino,2016,1.4 Fire Evo 87cv,,Nafta,3,Manual,1.4,Furgón,138000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,10500
Chevrolet Captiva 2.2 Ltz Awd D 184cv At,Bs.As. G.B.A. Oeste,Chevrolet,Captiva,2013,2.2 Ltz Awd D 184cv At,,Diésel,5,Automática,2.2,SUV,145000,Sí,Sí,Hidráulica,Integral,7,65 L,184,4673,1756,1845,2660 mm,15800
Peugeot 207 1.6 Xt,Córdoba,Peugeot,207,2009,1.6 Xt,,Nafta,5,Manual,1.6,Hatchback,194900,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,6900000
Peugeot 208 1.6 Feline,Capital Federal,Peugeot,208,2013,1.6 Feline,,Nafta,5,Manual,1.6,Hatchback,134000,,Sí,Hidráulica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,8500
Ford Ka 1.0 Tattoo,Bs.As. G.B.A. Sur,Ford,Ka,2005,1.0 Tattoo,Dorado,Nafta,3,Manual,1.0,Hatchback,190000,,,Hidráulica,Delantera,4,42 L,65,3677,1368,1631,2448 mm,5000000
Toyota Corolla Cross 1.8 HYBRID XEI CVT,Capital Federal,Toyota,Corolla Cross,2024,1.8 HYBRID XEI CVT,Negro,Híbrido,5,Automático,1,SUV,2000,No,No,Asistida,4x2,5,47 L,98,4460,1620,1825,2465 mm,40130000
Toyota RAV4 2.4 4x4 At,Bs.As. G.B.A. Norte,Toyota,RAV4,2012,2.4 4x4 At,Blanco,Nafta,5,Automática,2.4,SUV,250000,Sí,Sí,Asistida,4x4,5,60 L,170,4625,1720,1815,2660 mm,10500
Jeep Renegade 1.8 Sport At,Bs.As. G.B.A. Norte,Jeep,Renegade,2017,1.8 Sport At,Negro,Nafta,5,Automática,1.8,SUV,115000,Sí,,Hidráulica,4x4,5,60 L,128,4624,1670,1798,2570 mm,16500
Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pack At C34,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2013,2.0 Cd Tdi 4x4 Highline Pack At C34,,Diésel,4,Automática,2.0,Pick-Up,217000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,17000
Chevrolet Onix 1.4 Joy Ls + 98cv,Santa Fe,Chevrolet,Onix,2018,,,Nafta,5,Manual,1.4,Hatchback,100000,No,,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,14500000
Volkswagen Polo Sd,Capital Federal,Volkswagen,Polo,1998,SD,,Diésel,4,,,,250000,,,,,,,,,,,,3750000
Renault Megane Coupe,Buenos Aires Interior,Renault,Megane,2002,Coupe,Amarillo,Nafta,3,Manual,,Coupé,130000,,Sí,Hidráulica,,,,,,,,,12000
Chevrolet Cruze 2.0 Vcdi Sedan Ltz At 163cv,Capital Federal,Chevrolet,Cruze,2013,2.0 Vcdi Sedan Ltz At 163cv,Gris,Diésel,4,Automática,2.0,Sedán,145000,Sí,Sí,Hidráulica,Delantera,5,60 L,163,4597,1477,1641,2465 mm,13750000
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Sur,Fiat,Fiorino,2016,1.4 Fire Evo 87cv,Rojo,Nafta,3,Manual,1.4,Furgón,210000,No,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,9900
Audi A3 2.0 Tfsi Sedan 190cv,Bs.As. G.B.A. Norte,Audi,A3,2018,2.0 Tfsi Sedan 190cv,Azul,Nafta,4,Automática,2.0,Sedán,108000,,Sí,Eléctrica,Delantera,5,55 L,190,4238,1421,1842,2468 mm,24900
Toyota Corolla 1.8 Xei Cvt 140cv,Bs.As. G.B.A. Oeste,Toyota,Corolla,2017,1.8 Xei Cvt 140cv,Gris,Nafta,4,Automática,1.8,Sedán,47000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,17500
Chevrolet Spin 1.8 Lt Mt,Bs.As. G.B.A. Norte,Chevrolet,Spin,2017,1.8 Lt Mt,Plateado,Nafta,4,Manual,1,Monovolumen,47363,No,No,Asistida,4x2,5,53 L,105,4360,1664,1810,2841 mm,13540000
Ford Ranger 3.0 Cd Xl Plus Mp3+4x2,Bs.As. G.B.A. Sur,Ford,Ranger,2009,,Plateado,Diésel,2,Manual,3.0,Pick-Up,280000,,,Hidráulica,4x2,5,75 L,163,5143,1765,1735,2525 mm,13600000
Volkswagen T-Cross 1.6 Comfortline At,Bs.As. G.B.A. Norte,Volkswagen,T-Cross,2021,1.6 Comfortline At,Gris,Nafta,5,Automática,1.6,SUV,25000,Sí,Sí,Eléctrica,4x2,5,64 L,110,4199,1598,1760,2651 mm,36000
Renault Fluence 2.0 Ph2 Privilege Cvt 143cv,Bs.As. G.B.A. Sur,Renault,Fluence,2015,2.0 Ph2 Privilege Cvt 143cv,Negro,Nafta,4,Automática,2.0,Sedán,94000,,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,15500000
Volkswagen Virtus 1.6 Msi Highline At,Capital Federal,Volkswagen,Virtus,2023,1.6 Msi Highline At,,Nafta,5,Automática,1.6,Sedán,1111,Sí,Sí,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,25400000
Mercedes-Benz Clase A 1.3 A200 163cv Progressive Hatch,Bs.As. G.B.A. Oeste,,Clase A,2023,1.3 A200 163cv Progressive Hatch,Negro,Nafta,5,Automática,1.3,Hatchback,8000,Sí,Sí,Asistida,Delantera,5,56 L,163,4292,1430,1720,2425 mm,57000
Nissan Frontier 2.3 X-gear Cd 4x4 Mt,Bs.As. G.B.A. Sur,Nissan,Frontier,2021,2.3 X-gear Cd 4x4 Mt,,Diésel,4,Manual,2.3,Pick-Up,22000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,30000
Ford Ecosport 2.0 Xls 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2009,2.0 Xls 4x2,,Nafta,5,Manual,2.0,SUV,115000,,Sí,Hidráulica,4x2,5,54 L,143,4240,1679,1837,2613 mm,8900000
Fiat Mobi 1.0 Easy,Bs.As. Costa Atlántica,Fiat,Mobi,2018,1.0 Easy,Rojo,Nafta,5,Manual,1.0,Hatchback,94000,,,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,9700
Renault Sandero 1.6 Authentique 90cv Nac,Bs.As. G.B.A. Norte,Renault,Sandero,2017,1.6 Authentique 90cv Nac,Negro,Nafta,5,Manual,1.6,Hatchback,75000,,Sí,Asistida,Delantera,5,50 L,90,4060,1536,1733,2590 mm,11000000
Volkswagen Gol Trend 1.6 3P L/13 PACK 1,Capital Federal,Volkswagen,Gol Trend,2015,,Blanco,Nafta,3,Manual,1.6,Monovolumen,130000,No,Sí,Hidráulica,4x2,5,55 L,101,3899,1464,1656,2466 mm,11000000
Peugeot 207 1.6 Gti 156cv,Bs.As. G.B.A. Sur,Peugeot,207,2011,1.6 Gti 156cv,,Nafta,2,Manual,1.6,Hatchback,166000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,4030,1473,1669,2443 mm,7800
Peugeot 208 1.6 Gt Thp,Bs.As. G.B.A. Oeste,Peugeot,208,2020,1.6 Gt Thp,Blanco,Nafta,5,Manual,1.6,Hatchback,7000,,Sí,Asistida,Delantera,5,55 L,165,3975,1470,1740,2540 mm,20900
Chevrolet Classic 1.4 Lt Spirit,Bs.As. G.B.A. Oeste,Chevrolet,Classic,2012,1.4 Lt Spirit,,Nafta,4,Manual,1.4,Sedán,190000,,Sí,Hidráulica,Delantera,5,54 L,94,4056,1444,1944,3095 mm,5800
Citroën C4 2.0 Sedan X Pack Look Am73,Bs.As. G.B.A. Sur,,C4,2011,2.0 Sedan X Pack Look Am73,Gris,Nafta,4,Manual,2.0,Sedán,300000,Sí,Sí,Asistida,Delantera,5,68 L,143,4770,1510,1820,2620 mm,7605300
Renault Sandero 1.6 Confort,Bs.As. G.B.A. Norte,Renault,Sandero,2010,1.6 Confort,,Nafta,5,Manual,1.6,Hatchback,129000,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,5500
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2023,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,14500,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,65000000
Volkswagen Bora 1.8 Highline T 180cv Cuero,Bs.As. G.B.A. Sur,Volkswagen,Bora,2011,1.8 Highline T 180cv Cuero,Gris,Nafta,4,Manual,1.8,Sedán,137000,Sí,Sí,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,13500000
BMW Serie 3 3.0 330 Ci Coupe Executive,Capital Federal,BMW,Serie 3,2001,3.0 330 Ci Coupe Executive,,Nafta,2,Manual,3.0,Coupé,145000,,Sí,Eléctrica,Delantera,5,63 L,231,4490,1370,1760,2725 mm,18000
Chevrolet S10 2.8 Midnight Cd Tdci 200cv 4x4,Córdoba,Chevrolet,S10,2020,2.8 Midnight Cd Tdci 200cv 4x4,Negro,Diésel,4,Manual,2.8,Pick-Up,80000,Sí,Sí,Asistida,4x4,5,76 L,200,5367,1889,1820,2709 mm,33300000
Bmw Serie 3 Bmw M340i / 340i,Capital Federal,BMW,Serie 3,2023,BMW M340 Línea Nueva,,Nafta,4,,,,4000,,,,,,,,,,,,115000
Mercedes-Benz Sprinter 2.1 413 Furgon 4025 Te V2 (gb2a6),Capital Federal,,Sprinter,2011,,,Diésel,2,Manual,2.1,Furgón,306111,No,Sí,Hidráulica,Delantera,3,80 L,129,6590,2610,1994,3025 mm,22500
