Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Vento 2.0 Sportline Tsi 200cv Bi-xenon,Bs.As. Costa Atlántica,Volkswagen,Vento,2014,2.0 Sportline Tsi 200cv Bi-xenon,Negro,Nafta,4,Manual,2.0,Sedán,147000,Sí,Sí,Eléctrica,Delantera,5,55 L,200,4618,1453,1778,2651 mm,15850
Ford Focus III 2.0 Sedan Titanium Mt,Bs.As. G.B.A. Sur,Ford,Focus III,2013,2.0 Sedan Titanium Mt,Gris,Nafta,4,Manual,2.0,Sedán,136000,Sí,,Asistida,Delantera,5,55 L,170,4534,1484,2070,3682 mm,14990000
Chevrolet Tracker 1.2 Turbo At,Bs.As. G.B.A. Norte,Chevrolet,Tracker,2024,1.2 Turbo At,,Nafta,5,Automática,1.2,SUV,1000,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,13990000
RAM 1500 5.7 Laramie Atx V8,Bs.As. G.B.A. Norte,RAM,1500,2022,5.7 Laramie Atx V8,Blanco,Nafta,4,Automática,5.7,,17000,Sí,,,,,,,,,,,55000
Volkswagen Virtus 1.6 MSI MT,Capital Federal,Volkswagen,Virtus,2023,1.6 MSI MT,Plateado,Nafta,4,Manual,1,Sedán,1069,No,No,Asistida,4x2,5,,110,,,,,26890000
Fiat Fiorino 1.4,Bs.As. G.B.A. Sur,Fiat,Fiorino,2022,Endurance 1.4 MT,,Nafta,3,,,,59000,,,,,,,,,,,,18300000
Chevrolet S10 2.8 G4 Cd Dlx 4x4 Electronico,Bs.As. G.B.A. Sur,Chevrolet,S10,2010,2.8 G4 Cd Dlx 4x4 Electronico,,Diésel,4,Manual,2.8,Pick-Up,216000,Sí,Sí,Hidráulica,4x4,4,67 L,140,5260,1661,1799,2637 mm,13500
Renault Duster 2.0 4x4 Luxe 138cv,Capital Federal,Renault,Duster,2013,2.0 4x4 Luxe 138cv,Negro,Nafta,5,Manual,2.0,SUV,145000,,Sí,Hidráulica,4x4,5,50 L,138,4315,1695,1822,2673 mm,14000000
Toyota Etios 1.5 Xls,Córdoba,Toyota,Etios,2016,1.5 Xls,Gris,Nafta,5,Manual,1.5,Hatchback,104000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,16899000
Citroën C3 1.5 I 90cv Tendance Pack Secure,Mendoza,,C3,2014,1.5 I 90cv Tendance Pack Secure,Blanco,Nafta,5,Manual,1.5,Hatchback,157000,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,10500000
Toyota Etios 1.5 Sedan Xls,Buenos Aires Interior,Toyota,Etios,2019,1.5 Sedan Xls,,Nafta,4,Manual,1.5,Sedán,25000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,16000
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,Neuquén,Ford,Fiesta Kinetic Design,2016,1.6 Sedan Titanium 120cv,Blanco,Nafta,4,Manual,1.6,Sedán,76200,Sí,Sí,Eléctrica,Delantera,5,47 L,120,4407,1476,1639,2472 mm,16200000
Ford Ecosport 2.0 TITANIUM AT L18,Buenos Aires Interior,Ford,Ecosport,2018,2.0 TITANIUM AT L18,Gris,Nafta,5,Automática,,SUV,52546,,Sí,Asistida,Delantera,5,52 L,,,,,,23800000
Mercedes-Benz Clase C 1.8 C200 Cgi At Blueefficiency,Capital Federal,,Clase C,2010,1.8 C200 Cgi At Blueefficiency,,Nafta,4,Automática,1.8,Sedán,180000,Sí,Sí,Asistida,Delantera,5,66 L,184,4581,1445,1770,2760 mm,12900
Ford Kuga 2.5 Titanium At 4x4 L (ku05),Bs.As. G.B.A. Norte,Ford,Kuga,2013,,Blanco,Nafta,5,Automática,2.5,SUV,143000,Sí,,Asistida,Integral,5,58 L,200,4443,1680,1746,2589 mm,16000000
Fiat Palio 1.4 Nuevo Attractive Pack Top 85cv,Bs.As. G.B.A. Oeste,Fiat,Palio,2017,1.4 Nuevo Attractive Pack Top 85cv,,Nafta,5,Manual,1.4,Hatchback,112500,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1993,3665 mm,11000000
Chevrolet Onix 1.0 Turbo Ltz At,Capital Federal,Chevrolet,Onix,2022,1.0 Turbo Ltz At,Gris,Nafta,5,Automática,1.0,Hatchback,29000,No,Sí,Asistida,Delantera,5,54 L,116,3930,1484,1656,2465 mm,17000
Honda Civic 1.8 Exs At 140cv,Bs.As. G.B.A. Norte,Honda,Civic,2013,1.8 Exs At 140cv,Plateado,Nafta,4,Automática,1.8,Sedán,186000,Sí,,Hidráulica,Delantera,5,57 L,140,4525,1450,1781,2578 mm,11800
Nissan Sentra 1.8 Sr At 2018 Imolaautos,Capital Federal,Nissan,Sentra,2018,1.8 Sr At,Gris,Nafta,4,Automática,1.8,Sedán,144000,,Sí,Hidráulica,,,,,,,,,19000000
Ford Ranger 3.0 Cd 4X4 Limited + At 250Cv,Bs.As. G.B.A. Oeste,Ford,Ranger,2023,,Naranja,Diésel,4,Automática,3.0,Pick-Up,6500,Sí,Sí,Asistida,,,,250,,,,,55000
Ford Focus 2.0 Edge Mp3,Bs.As. G.B.A. Oeste,Ford,Focus,2008,2.0 Edge Mp3,Negro,Nafta,5,Manual,2.0,Hatchback,134000,,,Hidráulica,Delantera,5,55 L,,4152,1430,1639,2472 mm,6000
BMW X6 3.0 Xdrive 35i Sportive 306cv,Bs.As. G.B.A. Sur,BMW,X6,2010,3.0 Xdrive 35i Sportive 306cv,Gris,Nafta,5,Automática,3.0,,118000,Sí,No,Asistida,4x4,4,85 L,306,4877,1669,1842,2690 mm,34000
Ford Ranger 3.0 Cd 4X4 Xls At 250Cv,Bs.As. G.B.A. Sur,Ford,Ranger,2023,3.0 Cd 4X4 Xls At 250Cv,Gris,Diésel,4,Automática,3.0,Pick-Up,12000,,Sí,,,,,250,,,,,40500
Fiat Mobi 1.0 Easy,Buenos Aires Interior,Fiat,Mobi,2017,1.0 Easy,Gris,Nafta,5,Manual,1.0,Hatchback,90000,,,Hidráulica,Delantera,5,47 L,70,3566,1502,1854,2874 mm,13500000
Audi A4 1.8 Tfsi Sport Cuero Multitro.,Bs.As. G.B.A. Norte,Audi,A4,2008,1.8 Tfsi Sport Cuero Multitro.,Negro,Nafta,4,Automática,1.8,Sedán,194350,,Sí,Eléctrica,Delantera,5,70 L,150,4586,1427,1772,2642 mm,9500
Toyota Yaris Gr 2021,Bs.As. G.B.A. Norte,Toyota,Yaris,2021,GR,Blanco,Nafta,4,,,,4900,,,,,,,,,,,,56000
Nissan Tiida 1.8 Tekna,Bs.As. G.B.A. Norte,Nissan,Tiida,2009,1.8 Tekna,,Nafta,5,Manual,1.8,Hatchback,217000,,,Hidráulica,Delantera,5,52 L,124,4295,1535,1695,2600 mm,6500
Renault Duster 1.6 PH2 DAKAR MT 4x2,Bs.As. G.B.A. Norte,Renault,Duster,2015,1.6 PH2 DAKAR MT 4x2,Gris,Nafta,4,Manual,1,SUV,56000,No,No,Asistida,4x2,5,50 L,110,4329,1683,1822,2673 mm,13510000
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Sur,Jeep,Compass,2013,2.4 Limited 170cv Atx,Celeste,Nafta,5,Automática,2.4,SUV,140000,Sí,,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2635 mm,17300000
Mercedes-Benz Sprinter 2.1 515 Chasis 4325 150cv Aa,Bs.As. G.B.A. Norte,,Sprinter,2015,2.1 515 Chasis 4325 150cv Aa,Blanco,Diésel,2,Manual,2.1,,230000,,Sí,Hidráulica,Delantera,2,75 L,150,6845,2385,1994,3025 mm,38000000
Jeep Compass 2.4 Longitude,Capital Federal,Jeep,Compass,2019,2.4 Longitude,Gris,Nafta,5,Automática,2.4,SUV,45000,Sí,Sí,Hidráulica,4x2,5,60 L,174,4394,1630,2033,2636 mm,29500
Volkswagen Gol 1.6 Trendline,Capital Federal,Volkswagen,Gol,2004,Power,Gris,Nafta,3,Manual,1.6,Hatchback,250000,,,Hidráulica,Delantera,5,51 L,90,3916,1415,1640,2468 mm,4200
RAM 2500 6.7 Laramie I Atx 350cv 4x4,Buenos Aires Interior,RAM,2500,2016,6.7 Laramie I Atx 350cv 4x4,,Diésel,4,Automática,6.7,Pick-Up,94000,Sí,,Hidráulica,4x4,5,117 L,350,6030,1974,2009,3797 mm,68000
Fiat Siena 1.4 El My 2015,Bs.As. G.B.A. Oeste,Fiat,Siena,2015,1.4 El My 2015,Blanco,Nafta,4,Manual,1.4,Sedán,190000,,Sí,Hidráulica,Delantera,5,48 L,82,4155,1437,1826,2959 mm,9500000
Renault Duster Oroch 2.0 Dynamique,Bs.As. G.B.A. Sur,Renault,Duster Oroch,2016,2.0 Dynamique,,Nafta,4,Manual,2.0,SUV,117000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,18500000
Ford Fiesta Kinetic 1.6 Se Powershift 120cv,Córdoba,Ford,Fiesta Kinetic,2018,1.6 Se Powershift 120cv,Celeste,Nafta,5,Automática,1.6,Hatchback,73000,Sí,Sí,Asistida,Delantera,5,51 L,120,4056,1476,1639,3572 mm,14500
Toyota Corolla 1.8 Xli Cvt 140cv,Capital Federal,Toyota,Corolla,2023,1.8 Xli Cvt 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,35000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,28989900
Honda HR-V 1.8 Ex 2wd Cvt,Buenos Aires Interior,Honda,HR-V,2017,1.8 Ex 2wd Cvt,,Nafta,5,Automática,1.8,SUV,130000,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,16500
Ford Escort 1.8 Ghia S,Bs.As. G.B.A. Norte,Ford,Escort,1993,1.8 Ghia S,,Nafta,5,Manual,1.8,Hatchback,111111,,,Hidráulica,Delantera,5,64 L,115,4136,1346,1700,2523 mm,900000
Ford Focus III 2.0 Se Plus At6,Buenos Aires Interior,Ford,Focus III,2016,2.0 Se Plus At6,Plateado,Nafta,5,Automática,2.0,Hatchback,184000,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,1742,2630 mm,12400
Ford Focus III 2.0 Titanium At,Bs.As. G.B.A. Norte,Ford,Focus III,2017,2.0 Titanium At,Gris,Híbrido,4,Automático,1,Hatchback,62670,No,No,Asistida,4x2,5,55 L,170,4412,1484,2070,4332 mm,20080000
Volkswagen Golf 1.6 Advance,Bs.As. G.B.A. Oeste,Volkswagen,Golf,2009,1.6 Advance,Plateado,Nafta,5,Manual,1.6,Hatchback,155000,,Sí,Hidráulica,Delantera,5,55 L,100,4149,1459,1735,2515 mm,8300
Bmw Serie 1 Nafta,Bs.As. G.B.A. Norte,BMW,Serie 1,2011,Nafta,,Nafta,5,Manual,2.0,Hatchback,97000,,,Hidráulica,,,,,,,,,14000
Renault Master 2.3 L1h1 Aa,Bs.As. G.B.A. Norte,Renault,Master,2018,2.3 L1h1 Aa,Blanco,Eléctrico,3,Manual,2.3,Furgón,126000,,Sí,Eléctrica,Delantera,3,100 L,130,5048,2303,1990,3578 mm,32500000
Volkswagen Virtus 1.6 Comfortline At,Capital Federal,Volkswagen,Virtus,2024,1.6 Comfortline At,,Nafta,4,Automática,1.6,Sedán,1111,Sí,Sí,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,26300000
Ford Fiesta 1.3 Clx,Capital Federal,Ford,Fiesta,1999,1.3 Clx,Blanco,Nafta,5,Manual,1.3,Hatchback,90000,,,,Delantera,5,42 L,60,3828,1377,1634,2446 mm,3100
Dodge Journey 2.4 Sxt Atx Techo 3filas,Bs.As. G.B.A. Norte,Dodge,Journey,2011,2.4 Sxt Atx Techo 3filas,,Nafta,5,Automática,2.4,SUV,150000,Sí,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1877,2947 mm,12500
Mercedes-Benz Clase GLA 1.6 Gla250 Amg-line 211cv,Capital Federal,,Clase GLA,2016,1.6 Gla250 Amg-line 211cv,Plateado,Nafta,5,Automática,1.6,SUV,109500,Sí,Sí,Asistida,4x4,5,56 L,211,,,,,28800
Chevrolet Corsa Classic Wagon,Buenos Aires Interior,Chevrolet,Corsa Classic,2011,Wagon,,Nafta/GNC,4,,,,256000,,,,,,,,,,,,4500000
Ford Fiesta Kinetic 2017 1.6 S,Córdoba,Ford,Fiesta Kinetic,2017,1.6 S,,Nafta,5,Manual,1.6,Hatchback,73000,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1000,2415 mm,11000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Santa Fe,Chevrolet,Tracker,2015,,Gris,Nafta,5,Automática,1.8,SUV,134000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,17800000
Ford Fiesta 1.4 Tdci Ambien,Bs.As. G.B.A. Norte,Ford,Fiesta,2006,1.4 Tdci Ambien,,Diésel,5,Manual,1.4,Hatchback,215000,,,,Delantera,5,45 L,68,4205,1495,1724,2693 mm,4000
Peugeot 408 1.6 Sport Thp 163cv,Bs.As. G.B.A. Norte,Peugeot,408,2015,1.6 Sport Thp 163cv,Gris,Nafta,4,Automática,1.6,Sedán,164000,Sí,,Asistida,Delantera,5,60 L,163,4690,1505,1815,2710 mm,11499
BMW Serie 1 2.0 125d Sport 218cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2013,2.0 125d Sport 218cv,Rojo,Diésel,5,Manual,2.0,Hatchback,49000,,Sí,Asistida,Trasera,5,52 L,224,4329,1440,1765,2690 mm,29000
Toyota Corolla 1.8 Xei Cvt Pack 140cv,Bs.As. Costa Atlántica,Toyota,Corolla,2014,1.8 Xei Cvt Pack 140cv,Plateado,Nafta,4,Automática,1.8,Sedán,158300,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1760,2600 mm,13800
Chevrolet Cruze 1.4 Lt At Sedan,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2022,1.4 Lt At Sedan,Negro,Nafta,4,Automática,1.4,Sedán,70000,Sí,Sí,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,24000000
Ford Focus III 2.0 Se Plus At6,Bs.As. G.B.A. Norte,Ford,Focus III,2016,2.0 Se Plus At6,,Nafta,5,Automática,2.0,Hatchback,105000,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,1742,2630 mm,12400
Volkswagen Amarok 3.0 V6 Extreme,Buenos Aires Interior,Volkswagen,Amarok,2021,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,31000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,55000000
Toyota Hilux Pick-Up 2.8 Cd Srv 177cv 4x4,Buenos Aires Interior,Toyota,Hilux Pick-Up,2017,2.8 Cd Srv 177cv 4x4,,Diésel,4,Manual,2.8,Pick-Up,145000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,27000
Nissan Kicks 1.6 Exclusive 120Cv Cvt,Capital Federal,Nissan,Kicks,2019,1.6 Exclusive 120Cv Cvt,Gris,Nafta,5,Automática,1.6,Hatchback,75000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,21000
Peugeot 408 1.6 Allure Plus Thp 163cv,Bs.As. G.B.A. Sur,Peugeot,408,2015,1.6 Allure Plus Thp 163cv,Negro,Nafta,4,Manual,1.6,Sedán,109000,Sí,,Eléctrica,Delantera,5,60 L,163,4690,1505,1800,2710 mm,7900000
BMW Serie 1 1.6 118i Sport 170cv At,Bs.As. G.B.A. Norte,BMW,Serie 1,2013,1.6 118i Sport 170cv At,Negro,Nafta,5,Automática,1.6,Hatchback,118000,,Sí,Asistida,Trasera,5,52 L,170,4324,1421,1639,2437 mm,17800
Mercedes-Benz Clase GLA 1.6 Gla200 Urban 156cv,Córdoba,,Clase GLA,2018,1.6 Gla200 Urban 156cv,Dorado,Nafta,5,Automática,1.6,SUV,75000,Sí,Sí,Asistida,Delantera,5,56 L,156,,,,,35000
Volkswagen Up! 1.0 Take Up! Aa 75cv,Bs.As. G.B.A. Sur,Volkswagen,,2017,,Negro,Nafta,3,Manual,1.0,Hatchback,86489,,Sí,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,14063000
Volkswagen Amarok 2.0 Cd Tdi 140cv Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2022,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,151000,,,Hidráulica,4x2,5,80 L,140,5254,1834,1944,3095 mm,27499999
Renault Kwid 1.0 Sce 66cv Intense,Bs.As. G.B.A. Norte,Renault,Kwid,2018,1.0 Sce 66cv Intense,Negro,Nafta,5,Manual,1.0,Hatchback,64000,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,13000000
Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,Bs.As. G.B.A. Norte,,C4 Cactus,2023,1.6 Vti 115 At6 Shine Bi Tono,Blanco,Nafta,5,Automática,1.6,SUV,78000,,,,Delantera,5,55 L,115,4170,1534,1979,2600 mm,18500
Peugeot 207 1.4 Xt Hdi,Buenos Aires Interior,Peugeot,207,2011,1.4 Xt Hdi,Plateado,Diésel,5,Manual,1.6,,220000,No,,,,,,,,,,,5500
Volkswagen Amarok 3.0 V6 Cd Comfortline,Buenos Aires Interior,Volkswagen,Amarok,2022,3.0 V6 Cd Comfortline,Gris,Diésel,4,Automática,3.0,Pick-Up,95000,Sí,Sí,Asistida,4x4,5,80 L,224,5254,1834,1944,3095 mm,37000000
Ford Ranger 3.2 Cd Limited Tdci 200cv Automática,Buenos Aires Interior,Ford,Ranger,2020,3.2 Cd Limited Tdci 200cv Automática,Gris,Diésel,4,Automática,3.2,Pick-Up,54000,Sí,Sí,Eléctrica,4x4,5,80 L,200,5359,1815,1860,3220 mm,37000000
Renault Captur 1.6 Intens Cvt,Bs.As. G.B.A. Sur,Renault,Captur,2020,1.6 Intens Cvt,Gris,Nafta,5,Automática,1.6,SUV,92000,,,,Delantera,5,45 L,115,4122,1556,1778,2670 mm,23500000
Ford Ka 1.5 S 4 p,Bs.As. G.B.A. Sur,Ford,Ka,2020,1.5 S 4 p,Blanco,Nafta,4,Manual,1.5,Sedán,23400,,,Eléctrica,Delantera,5,52 L,123,4254,1525,1808,2643 mm,15000
Chevrolet Prisma 1.4 Ltz 98cv,Bs.As. G.B.A. Sur,Chevrolet,Prisma,2015,1.4 Ltz 98cv,,Nafta,4,Manual,1.4,Sedán,85000,,Sí,Hidráulica,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13000000
Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4,Córdoba,Ford,Ranger,2018,2.2 Cd Xl Tdci 125cv 4x4,,Diésel,4,Manual,2.2,Pick-Up,140000,,,Eléctrica,4x4,5,80 L,125,5359,1800,1860,3220 mm,26000000
Chevrolet Cruze II 1.4 Lt 153cv,Bs.As. G.B.A. Sur,Chevrolet,Cruze II,2020,1.4 Lt 153cv,Gris,Nafta,5,Manual,1.4,Hatchback,40000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,20000
Fiat Uno 1.3 Fire 5 p,Bs.As. G.B.A. Oeste,Fiat,Uno,2007,1.3 Fire 5 p,,Nafta,5,Manual,1.3,Hatchback,46000,,,,Delantera,5,50 L,68,3693,1445,1669,2443 mm,5500
Volkswagen Polo 1.6 Msi Trendline At,Bs.As. G.B.A. Sur,Volkswagen,Polo,2019,1.6 Msi Trendline At,Blanco,Nafta,5,Automática,1.6,Hatchback,36400,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,17000
Ford Ka 1.0 Fly Viral 63cv,Córdoba,Ford,Ka,2011,1.0 Fly Viral 63cv,,Nafta,3,Manual,1.0,Hatchback,100000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,7990000
Volkswagen Amarok 2.0 TD 180HP 4X2 DC TRENDLINE L12,Mendoza,Volkswagen,Amarok,2012,2.0 TD 180HP 4X2 DC TRENDLINE L12,Gris,Diésel,4,Manual,,Pick-Up,188236,Sí,Sí,Asistida,Trasera,5,80 L,,,,,,21500000
Toyota Hilux 2.8 Cd Srx 177cv 4x4,Bs.As. G.B.A. Sur,Toyota,Hilux,2016,2.8 Cd Srx 177cv 4x4,Blanco,Diésel,4,Manual,2.8,Pick-Up,168000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,27900
Citroën Aircross 1.6 Vti 115 Shine,Bs.As. G.B.A. Sur,,Aircross,2017,1.6 Vti 115 Shine,Rojo,Nafta,5,Manual,1.6,Hatchback,80000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4306,1741,1766,2542 mm,15500000
Chevrolet Corsa Classic Aa/dh 1.6,Buenos Aires Interior,Chevrolet,Corsa Classic,2008,,,Nafta,3,,,,135000,,,,,,,,,,,,6000000
BMW Serie 3 2.0 320d Luxury 184cv,Entre Ríos,BMW,Serie 3,2013,2.0 320d Luxury 184cv,Negro,Diésel,4,Manual,2.0,Sedán,129000,,Sí,Asistida,Trasera,5,57 L,184,4624,1429,1665,2718 mm,24000
Ford Ranger 2.2 TDI 4X2 DC XL L19,Córdoba,Ford,Ranger,2021,2.2 TDI 4X2 DC XL L19,Blanco,Diésel,4,Manual,,Pick-Up,150500,,Sí,Asistida,Trasera,5,80 L,,,,,,31500000
Renault Duster Oroch 2.0 Privilege,Bs.As. G.B.A. Norte,Renault,Duster Oroch,2019,2.0 Privilege,Blanco,Nafta,5,Manual,2.0,SUV,51000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,17500
Volkswagen Suran 1.6 Highline 101cv 11c,Bs.As. Costa Atlántica,Volkswagen,Suran,2012,1.6 Highline 101cv 11c,Gris,Nafta,5,Manual,1.6,Monovolumen,158000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,12900000
Ford Ecosport 1.5 Freestyle 123cv 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2018,1.5 Freestyle 123cv 4x2,Blanco,Nafta,5,Manual,1.5,SUV,136000,Sí,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,18500000
Toyota Yaris 1.5 107cv Xs,Córdoba,Toyota,Yaris,2024,1.5 107cv Xs,Rojo,Nafta,5,Manual,1.5,Hatchback,500,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,25500000
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Córdoba,Renault,Duster,2017,2.0 Ph2 4x2 Privilege 143cv,,Nafta,5,Manual,2.0,SUV,103000,,,,4x2,5,50 L,143,4329,1683,1822,2674 mm,20000000
Nissan Tiida 1.8 Visia,Córdoba,Nissan,Tiida,2010,1.8 Visia,,Nafta,5,Manual,1.8,Hatchback,190000,,,Hidráulica,Delantera,5,52 L,124,4295,1535,1695,2600 mm,8500000
Nissan Kicks 1.6 Advance 120cv At,Córdoba,Nissan,Kicks,2017,1.6 Advance 120cv At,Negro,Nafta,5,Automática,1.6,Hatchback,125000,,,Eléctrica,Delantera,5,41 L,120,4295,1590,1760,2610 mm,20900000
Toyota Sw4 Diamond Ii 2.8 Tdi 4x4 At 7a 2022,Bs.As. G.B.A. Norte,Toyota,SW4,2022,2.8 II DIAMOND AT 7A,Gris,Diésel,5,Automática,2.8,SUV,34465,No,Sí,AsistidaSeguridadFrenos ABSSíFaros con regulación automáticaNoSensor de estacionamientoSíAirbag para conductor y pasajeroSíFaros antinieblas traserosNoControl de estabilidadSíCierre centralizado de puertasSíBlindadoNoSistema ISOFIXSíTracción ASRNoAviso de punto ciegoNoConfort y convenienciaPiloto automáticoNoAire acondicionadoSí,,,,,,,,,49900
Toyota Etios 1.5 Xs My19,Santiago del Estero,Toyota,Etios,2018,1.5 Xs My19,Blanco,Nafta,5,Manual,1.5,Hatchback,68000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,21500000
Vendo Cruze Ltz Plus,Buenos Aires Interior,Chevrolet,Cruze,2017,Ltz plus,Blanco,Nafta,5,Automática,,,107000,Sí,Sí,Eléctrica,,,,,,,,,16500
Ford F-150 5.0l V8 Lariat Luxury,Buenos Aires Interior,Ford,F-150,2021,5.0l V8 Lariat Luxury,Rojo,Nafta,4,Automática,5.0,Pick-Up,94861,Sí,,Eléctrica,4x4,5,80 L,400,5359,1815,1730,2670 mm,75900
Renault Sandero 1.6 Confort,Bs.As. G.B.A. Oeste,Renault,Sandero,2011,1.6 Confort,,Nafta,5,Manual,1.6,Hatchback,190000,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,6000
Mini Cooper S 1.6 Hot Pepper,Bs.As. G.B.A. Oeste,Mini,Cooper S,2007,1.6 Hot Pepper,,Nafta,3,Manual,1.6,Hatchback,63000,,,Eléctrica,Delantera,5,50 L,170,,,,2467 mm,17000
Ford Fiesta 1.6 Ambiente Plus,Bs.As. G.B.A. Oeste,Ford,Fiesta,2008,1.6 Ambiente Plus,,Nafta,5,Manual,1.6,Hatchback,177540,,,Hidráulica,Delantera,5,45 L,98,3908,1497,2068,2817 mm,5500
Fiat Palio 1.4 Weekend Trekking,Córdoba,Fiat,Palio,2010,1.4 Weekend Trekking,Blanco,Nafta,5,Manual,1.4,Rural,177000,,Sí,Hidráulica,Delantera,5,48 L,82,4215,1515,1993,4325 mm,10500000
Toyota Corolla 2.0 Xli Mt 170cv,Bs.As. G.B.A. Oeste,Toyota,Corolla,2022,2.0 Xli Mt 170cv,,Nafta,4,Manual,2.0,Sedán,12000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,20500
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Capital Federal,Ford,Ecosport,2019,1.5 Se 123cv 4x2 Manual,Gris,Nafta,5,Manual,1.5,SUV,79000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,14800
Nissan Note 1.6 Sense 110cv,Capital Federal,Nissan,Note,2017,1.6 Sense 110cv,,Nafta,5,Manual,1.6,Hatchback,134000,,,Asistida,Delantera,5,41 L,110,4142,1537,1695,2600 mm,13500
Ford Focus III 2.0 Titanium At6,Buenos Aires Interior,Ford,Focus III,2014,2.0 Titanium At6,,Nafta,5,Automática,2.0,Hatchback,172000,Sí,,Asistida,Delantera,5,55 L,170,4412,1484,2070,4332 mm,12000
Peugeot Partner 1.6 Hdi Furgon Confort,Buenos Aires Interior,Peugeot,Partner,2012,1.6 Hdi Furgon Confort,Plateado,Diésel,3,Manual,1.6,Furgón,186000,,Sí,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,12000000
Chevrolet Tracker 1.2 T PREMIER AT6 L23,Córdoba,Chevrolet,Tracker,2023,1.2 T PREMIER AT6 L23,,Nafta,5,Automática,,SUV,20000,Sí,Sí,Asistida,Delantera,5,44 L,,,,,,36000000
Peugeot Partner Furgon Partner Confort 1.4,Bs.As. G.B.A. Sur,Peugeot,Partner Furgon,2014,Partner confort 1.4,,Nafta/GNC,5,,,,190000,,,,,,,,,,,,9200000
Renault Master 2.3 T4 Dci130 L1h1 Aa Furgon Corto,Buenos Aires Interior,Renault,Master,2015,2.3 T4 Dci130 L1h1 Aa Furgon Corto,Blanco,Diésel,3,Manual,2.3,Furgón,223500,,Sí,Eléctrica,Delantera,3,100 L,130,5048,2303,1990,3578 mm,25000
